#  Non-editable header begin --------------------------------------------------------------------------------
# 
#  data format...............: continuous
#  setname...................: S01 resampled_elist
#  filename..................: S01_250hzfilt.set
#  filepath..................: none_specified
#  nchan.....................: 59
#  pnts......................: 476750
#  srate.....................: 250
#  nevents...................: 1081
#  generated by (bdf)........: 
#  generated by (set)........: S01 resampled_elist
#  reported in ..............: 
#  prog Version..............: 8.10
#  creation date.............: 25-Nov-2021 16:34:37
#  user Account..............: 
# 
#  Non-editable header end --------------------------------------------------------------------------------




# item	 bepoch	  ecode	            label	      onset	          diff	     dura	b_flags	   a_flags	  enable	    bin
#                                                 (sec)           (msec)     (msec)    (binary)   (binary)


35    	0     	    203	              ""	    341.9620	    634.00	    0.0	    00000000     00000000	   1	[       ]
36    	0     	    204	              ""	    342.1620	    199.98	    0.0	    00000000     00000000	   1	[       ]
37    	0     	    255	              ""	    344.0450	   1883.03	    0.0	    00000000     00000000	   1	[       ]
38    	0     	    221	              ""	    348.2070	   4161.99	    0.0	    00000000     00000000	   1	[       ]
39    	0     	     69	              ""	    348.8950	    687.99	    0.0	    00000000     00000000	   1	[       ]
40    	0     	    202	              ""	    349.7450	    850.01	    0.0	    00000000     00000000	   1	[       ]
41    	0     	    203	              ""	    350.3450	    600.01	    0.0	    00000000     00000000	   1	[       ]
42    	0     	    204	              ""	    350.6620	    316.99	    0.0	    00000000     00000000	   1	[       ]
43    	0     	    255	              ""	    352.6620	   2000.00	    0.0	    00000000     00000000	   1	[       ]
44    	0     	    211	              ""	    356.6560	   3994.02	    0.0	    00000000     00000000	   1	[       ]
45    	0     	    123	              ""	    357.4610	    804.99	    0.0	    00000000     00000000	   1	[       ]
46    	0     	    202	              ""	    358.3450	    884.00	    0.0	    00000000     00000000	   1	[       ]
47    	0     	    203	              ""	    358.9950	    649.99	    0.0	    00000000     00000000	   1	[       ]
48    	0     	    204	              ""	    359.2280	    233.00	    0.0	    00000000     00000000	   1	[       ]
49    	0     	    255	              ""	    361.1780	   1950.01	    0.0	    00000000     00000000	   1	[       ]
50    	0     	    221	              ""	    365.0090	   3830.99	    0.0	    00000000     00000000	   1	[       ]
51    	0     	    150	              ""	    365.7780	    769.01	    0.0	    00000000     00000000	   1	[       ]
52    	0     	    202	              ""	    366.5780	    799.99	    0.0	    00000000     00000000	   1	[       ]
53    	0     	    203	              ""	    367.2940	    716.00	    0.0	    00000000     00000000	   1	[       ]
54    	0     	    204	              ""	    367.6610	    367.00	    0.0	    00000000     00000000	   1	[       ]
55    	0     	    255	              ""	    369.5610	   1899.99	    0.0	    00000000     00000000	   1	[       ]
56    	0     	    212	              ""	    373.2210	   3660.00	    0.0	    00000000     00000000	   1	[       ]
57    	0     	    140	              ""	    374.0780	    856.99	    0.0	    00000000     00000000	   1	[       ]
58    	0     	    202	              ""	    374.9110	    833.01	    0.0	    00000000     00000000	   1	[       ]
59    	0     	    203	              ""	    375.4780	    566.99	    0.0	    00000000     00000000	   1	[       ]
60    	0     	    204	              ""	    376.2280	    750.00	    0.0	    00000000     00000000	   1	[       ]
61    	0     	    255	              ""	    378.2280	   2000.00	    0.0	    00000000     00000000	   1	[       ]
62    	0     	    212	              ""	    382.1440	   3916.02	    0.0	    00000000     00000000	   1	[       ]
63    	0     	    171	              ""	    382.5950	    450.99	    0.0	    00000000     00000000	   1	[       ]
64    	0     	    202	              ""	    383.4780	    883.00	    0.0	    00000000     00000000	   1	[       ]
65    	0     	    203	              ""	    384.0780	    600.01	    0.0	    00000000     00000000	   1	[       ]
66    	0     	    204	              ""	    384.8280	    750.00	    0.0	    00000000     00000000	   1	[       ]
67    	0     	    255	              ""	    386.9950	   2166.99	    0.0	    00000000     00000000	   1	[       ]
68    	0     	    212	              ""	    390.9630	   3968.02	    0.0	    00000000     00000000	   1	[       ]
69    	0     	     89	              ""	    391.6780	    715.00	    0.0	    00000000     00000000	   1	[       ]
70    	0     	    202	              ""	    392.3950	    716.98	    0.0	    00000000     00000000	   1	[       ]
71    	0     	    203	              ""	    392.9620	    567.02	    0.0	    00000000     00000000	   1	[       ]
72    	0     	    204	              ""	    393.7120	    750.00	    0.0	    00000000     00000000	   1	[       ]
73    	0     	    255	              ""	    395.7620	   2049.99	    0.0	    00000000     00000000	   1	[       ]
74    	0     	    222	              ""	    399.6280	   3866.00	    0.0	    00000000     00000000	   1	[       ]
75    	0     	     24	              ""	    400.2780	    650.02	    0.0	    00000000     00000000	   1	[       ]
76    	0     	    202	              ""	    401.1610	    883.00	    0.0	    00000000     00000000	   1	[       ]
77    	0     	    203	              ""	    401.6450	    483.98	    0.0	    00000000     00000000	   1	[       ]
78    	0     	    204	              ""	    402.3110	    666.02	    0.0	    00000000     00000000	   1	[       ]
79    	0     	    255	              ""	    404.3780	   2066.99	    0.0	    00000000     00000000	   1	[       ]
80    	0     	    222	              ""	    408.1630	   3785.00	    0.0	    00000000     00000000	   1	[       ]
81    	0     	     29	              ""	    408.9280	    765.01	    0.0	    00000000     00000000	   1	[       ]
82    	0     	    202	              ""	    409.6450	    716.98	    0.0	    00000000     00000000	   1	[       ]
83    	0     	    203	              ""	    410.1280	    483.00	    0.0	    00000000     00000000	   1	[       ]
84    	0     	    204	              ""	    410.8280	    700.01	    0.0	    00000000     00000000	   1	[       ]
85    	0     	    255	              ""	    412.9110	   2083.01	    0.0	    00000000     00000000	   1	[       ]
86    	0     	    211	              ""	    416.9620	   4050.99	    0.0	    00000000     00000000	   1	[       ]
87    	0     	     93	              ""	    417.7280	    765.99	    0.0	    00000000     00000000	   1	[       ]
88    	0     	    202	              ""	    418.5280	    800.02	    0.0	    00000000     00000000	   1	[       ]
89    	0     	    203	              ""	    419.0780	    549.99	    0.0	    00000000     00000000	   1	[       ]
90    	0     	    204	              ""	    419.3280	    250.00	    0.0	    00000000     00000000	   1	[       ]
91    	0     	    255	              ""	    421.1610	   1833.01	    0.0	    00000000     00000000	   1	[       ]
92    	0     	    222	              ""	    425.1520	   3991.00	    0.0	    00000000     00000000	   1	[       ]
93    	0     	     71	              ""	    425.7940	    642.00	    0.0	    00000000     00000000	   1	[       ]
94    	0     	    202	              ""	    426.6440	    850.01	    0.0	    00000000     00000000	   1	[       ]
95    	0     	    203	              ""	    427.0780	    433.99	    0.0	    00000000     00000000	   1	[       ]
96    	0     	    204	              ""	    427.7940	    716.00	    0.0	    00000000     00000000	   1	[       ]
97    	0     	    255	              ""	    429.7780	   1984.01	    0.0	    00000000     00000000	   1	[       ]
98    	0     	    211	              ""	    433.7270	   3948.97	    0.0	    00000000     00000000	   1	[       ]
99    	0     	    107	              ""	    434.5440	    817.02	    0.0	    00000000     00000000	   1	[       ]
100   	0     	    202	              ""	    435.3110	    767.00	    0.0	    00000000     00000000	   1	[       ]
101   	0     	    203	              ""	    435.8610	    549.99	    0.0	    00000000     00000000	   1	[       ]
102   	0     	    204	              ""	    436.1440	    283.02	    0.0	    00000000     00000000	   1	[       ]
103   	0     	    255	              ""	    438.0440	   1899.99	    0.0	    00000000     00000000	   1	[       ]
104   	0     	    222	              ""	    441.4730	   3428.99	    0.0	    00000000     00000000	   1	[       ]
105   	0     	    117	              ""	    442.3270	    854.00	    0.0	    00000000     00000000	   1	[       ]
106   	0     	    202	              ""	    443.1270	    800.02	    0.0	    00000000     00000000	   1	[       ]
107   	0     	    203	              ""	    443.5600	    432.98	    0.0	    00000000     00000000	   1	[       ]
108   	0     	    204	              ""	    444.2770	    717.01	    0.0	    00000000     00000000	   1	[       ]
109   	0     	    255	              ""	    446.2440	   1966.98	    0.0	    00000000     00000000	   1	[       ]
110   	0     	    222	              ""	    450.1220	   3878.02	    0.0	    00000000     00000000	   1	[       ]
111   	0     	     58	              ""	    450.8600	    737.98	    0.0	    00000000     00000000	   1	[       ]
112   	0     	    202	              ""	    451.6600	    800.02	    0.0	    00000000     00000000	   1	[       ]
113   	0     	    203	              ""	    452.2940	    634.00	    0.0	    00000000     00000000	   1	[       ]
114   	0     	    204	              ""	    452.9270	    633.00	    0.0	    00000000     00000000	   1	[       ]
115   	0     	    255	              ""	    454.9940	   2066.99	    0.0	    00000000     00000000	   1	[       ]
116   	0     	    221	              ""	    458.8090	   3815.00	    0.0	    00000000     00000000	   1	[       ]
117   	0     	     57	              ""	    459.4270	    618.01	    0.0	    00000000     00000000	   1	[       ]
118   	0     	    202	              ""	    460.2270	    799.99	    0.0	    00000000     00000000	   1	[       ]
119   	0     	    203	              ""	    460.7770	    550.02	    0.0	    00000000     00000000	   1	[       ]
120   	0     	    204	              ""	    461.1100	    332.98	    0.0	    00000000     00000000	   1	[       ]
121   	0     	    255	              ""	    462.9940	   1884.00	    0.0	    00000000     00000000	   1	[       ]
122   	0     	    212	              ""	    466.5580	   3564.03	    0.0	    00000000     00000000	   1	[       ]
123   	0     	    169	              ""	    467.1770	    618.99	    0.0	    00000000     00000000	   1	[       ]
124   	0     	    202	              ""	    467.9270	    750.00	    0.0	    00000000     00000000	   1	[       ]
125   	0     	    203	              ""	    468.4930	    566.01	    0.0	    00000000     00000000	   1	[       ]
126   	0     	    204	              ""	    469.2430	    750.00	    0.0	    00000000     00000000	   1	[       ]
127   	0     	    255	              ""	    471.3770	   2134.00	    0.0	    00000000     00000000	   1	[       ]
128   	0     	    221	              ""	    475.1790	   3801.97	    0.0	    00000000     00000000	   1	[       ]
129   	0     	     62	              ""	    475.8600	    681.00	    0.0	    00000000     00000000	   1	[       ]
130   	0     	    202	              ""	    476.6600	    800.02	    0.0	    00000000     00000000	   1	[       ]
131   	0     	    203	              ""	    477.1760	    515.99	    0.0	    00000000     00000000	   1	[       ]
132   	0     	    204	              ""	    477.4600	    284.00	    0.0	    00000000     00000000	   1	[       ]
133   	0     	    255	              ""	    479.3600	   1899.99	    0.0	    00000000     00000000	   1	[       ]
134   	0     	    212	              ""	    482.8580	   3498.02	    0.0	    00000000     00000000	   1	[       ]
135   	0     	     85	              ""	    483.5600	    702.00	    0.0	    00000000     00000000	   1	[       ]
136   	0     	    202	              ""	    484.3100	    750.00	    0.0	    00000000     00000000	   1	[       ]
137   	0     	    203	              ""	    484.8260	    515.99	    0.0	    00000000     00000000	   1	[       ]
138   	0     	    204	              ""	    485.5760	    750.00	    0.0	    00000000     00000000	   1	[       ]
139   	0     	    255	              ""	    487.5930	   2017.00	    0.0	    00000000     00000000	   1	[       ]
140   	0     	    221	              ""	    491.0940	   3501.01	    0.0	    00000000     00000000	   1	[       ]
141   	0     	     49	              ""	    491.8590	    765.01	    0.0	    00000000     00000000	   1	[       ]
142   	0     	    202	              ""	    492.6090	    750.00	    0.0	    00000000     00000000	   1	[       ]
143   	0     	    203	              ""	    493.2590	    649.99	    0.0	    00000000     00000000	   1	[       ]
144   	0     	    204	              ""	    493.5760	    316.99	    0.0	    00000000     00000000	   1	[       ]
145   	0     	    255	              ""	    495.4430	   1867.00	    0.0	    00000000     00000000	   1	[       ]
146   	0     	    221	              ""	    498.8560	   3412.99	    0.0	    00000000     00000000	   1	[       ]
147   	0     	    153	              ""	    499.5090	    653.02	    0.0	    00000000     00000000	   1	[       ]
148   	0     	    202	              ""	    500.3430	    833.98	    0.0	    00000000     00000000	   1	[       ]
149   	0     	    203	              ""	    500.9430	    600.01	    0.0	    00000000     00000000	   1	[       ]
150   	0     	    204	              ""	    501.2260	    283.02	    0.0	    00000000     00000000	   1	[       ]
151   	0     	    255	              ""	    503.0760	   1849.98	    0.0	    00000000     00000000	   1	[       ]
152   	0     	    212	              ""	    506.5240	   3448.00	    0.0	    00000000     00000000	   1	[       ]
153   	0     	    131	              ""	    507.2590	    735.02	    0.0	    00000000     00000000	   1	[       ]
154   	0     	    202	              ""	    508.1420	    883.00	    0.0	    00000000     00000000	   1	[       ]
155   	0     	    203	              ""	    508.6260	    484.01	    0.0	    00000000     00000000	   1	[       ]
156   	0     	    204	              ""	    509.3760	    750.00	    0.0	    00000000     00000000	   1	[       ]
157   	0     	    255	              ""	    511.4930	   2117.00	    0.0	    00000000     00000000	   1	[       ]
158   	0     	    222	              ""	    514.8760	   3382.97	    0.0	    00000000     00000000	   1	[       ]
159   	0     	    141	              ""	    515.5590	    683.04	    0.0	    00000000     00000000	   1	[       ]
160   	0     	    202	              ""	    516.4760	    916.99	    0.0	    00000000     00000000	   1	[       ]
161   	0     	    203	              ""	    517.1590	    682.98	    0.0	    00000000     00000000	   1	[       ]
162   	0     	    204	              ""	    517.8260	    666.99	    0.0	    00000000     00000000	   1	[       ]
163   	0     	    255	              ""	    519.9590	   2133.00	    0.0	    00000000     00000000	   1	[       ]
164   	0     	    212	              ""	    523.3370	   3377.99	    0.0	    00000000     00000000	   1	[       ]
165   	0     	    110	              ""	    524.0750	    738.04	    0.0	    00000000     00000000	   1	[       ]
166   	0     	    202	              ""	    524.9090	    833.98	    0.0	    00000000     00000000	   1	[       ]
167   	0     	    203	              ""	    525.4250	    515.99	    0.0	    00000000     00000000	   1	[       ]
168   	0     	    204	              ""	    526.1750	    750.00	    0.0	    00000000     00000000	   1	[       ]
169   	0     	    255	              ""	    528.2260	   2051.03	    0.0	    00000000     00000000	   1	[       ]
170   	0     	    211	              ""	    531.7590	   3532.96	    0.0	    00000000     00000000	   1	[       ]
171   	0     	     21	              ""	    532.4930	    734.01	    0.0	    00000000     00000000	   1	[       ]
172   	0     	    202	              ""	    533.2600	    767.03	    0.0	    00000000     00000000	   1	[       ]
173   	0     	    203	              ""	    533.8600	    599.98	    0.0	    00000000     00000000	   1	[       ]
174   	0     	    204	              ""	    534.1430	    283.02	    0.0	    00000000     00000000	   1	[       ]
175   	0     	    255	              ""	    535.9600	   1817.02	    0.0	    00000000     00000000	   1	[       ]
176   	0     	    211	              ""	    539.6110	   3651.00	    0.0	    00000000     00000000	   1	[       ]
177   	0     	    145	              ""	    540.4090	    797.97	    0.0	    00000000     00000000	   1	[       ]
178   	0     	    202	              ""	    541.1260	    716.98	    0.0	    00000000     00000000	   1	[       ]
179   	0     	    203	              ""	    541.7750	    649.05	    0.0	    00000000     00000000	   1	[       ]
180   	0     	    204	              ""	    542.0580	    282.96	    0.0	    00000000     00000000	   1	[       ]
181   	0     	    255	              ""	    543.9750	   1916.99	    0.0	    00000000     00000000	   1	[       ]
182   	0     	    222	              ""	    547.6280	   3653.02	    0.0	    00000000     00000000	   1	[       ]
183   	0     	    179	              ""	    548.3080	    679.99	    0.0	    00000000     00000000	   1	[       ]
184   	0     	    202	              ""	    549.0250	    717.04	    0.0	    00000000     00000000	   1	[       ]
185   	0     	    203	              ""	    549.5920	    566.96	    0.0	    00000000     00000000	   1	[       ]
186   	0     	    204	              ""	    550.3080	    716.00	    0.0	    00000000     00000000	   1	[       ]
187   	0     	    255	              ""	    552.3920	   2084.05	    0.0	    00000000     00000000	   1	[       ]
188   	0     	    211	              ""	    555.9370	   3544.98	    0.0	    00000000     00000000	   1	[       ]
189   	0     	     79	              ""	    556.5410	    604.00	    0.0	    00000000     00000000	   1	[       ]
190   	0     	    202	              ""	    557.3410	    799.99	    0.0	    00000000     00000000	   1	[       ]
191   	0     	    203	              ""	    557.9080	    567.02	    0.0	    00000000     00000000	   1	[       ]
192   	0     	    204	              ""	    558.2250	    316.96	    0.0	    00000000     00000000	   1	[       ]
193   	0     	    255	              ""	    560.1580	   1933.04	    0.0	    00000000     00000000	   1	[       ]
194   	0     	    211	              ""	    563.6690	   3510.99	    0.0	    00000000     00000000	   1	[       ]
195   	0     	    157	              ""	    564.1250	    455.99	    0.0	    00000000     00000000	   1	[       ]
196   	0     	    202	              ""	    565.0080	    883.00	    0.0	    00000000     00000000	   1	[       ]
197   	0     	    203	              ""	    565.6750	    666.99	    0.0	    00000000     00000000	   1	[       ]
198   	0     	    204	              ""	    565.9240	    249.02	    0.0	    00000000     00000000	   1	[       ]
199   	0     	    255	              ""	    567.7750	   1851.01	    0.0	    00000000     00000000	   1	[       ]
200   	0     	    211	              ""	    571.4410	   3665.95	    0.0	    00000000     00000000	   1	[       ]
201   	0     	    119	              ""	    572.2580	    817.02	    0.0	    00000000     00000000	   1	[       ]
202   	0     	    202	              ""	    573.0910	    833.01	    0.0	    00000000     00000000	   1	[       ]
203   	0     	    203	              ""	    573.5740	    482.97	    0.0	    00000000     00000000	   1	[       ]
204   	0     	    204	              ""	    573.8240	    250.00	    0.0	    00000000     00000000	   1	[       ]
205   	0     	    255	              ""	    575.7080	   1884.03	    0.0	    00000000     00000000	   1	[       ]
206   	0     	    221	              ""	    580.1740	   4466.00	    0.0	    00000000     00000000	   1	[       ]
207   	0     	    156	              ""	    580.7910	    617.00	    0.0	    00000000     00000000	   1	[       ]
208   	0     	    202	              ""	    581.5580	    766.97	    0.0	    00000000     00000000	   1	[       ]
209   	0     	    203	              ""	    582.1580	    600.04	    0.0	    00000000     00000000	   1	[       ]
210   	0     	    204	              ""	    582.5070	    349.00	    0.0	    00000000     00000000	   1	[       ]
211   	0     	    255	              ""	    584.3410	   1833.98	    0.0	    00000000     00000000	   1	[       ]
212   	0     	    212	              ""	    588.0550	   3713.99	    0.0	    00000000     00000000	   1	[       ]
213   	0     	     67	              ""	    588.7070	    651.98	    0.0	    00000000     00000000	   1	[       ]
214   	0     	    202	              ""	    589.5910	    884.03	    0.0	    00000000     00000000	   1	[       ]
215   	0     	    203	              ""	    590.1570	    565.98	    0.0	    00000000     00000000	   1	[       ]
216   	0     	    204	              ""	    590.8570	    700.01	    0.0	    00000000     00000000	   1	[       ]
217   	0     	    255	              ""	    592.9080	   2051.03	    0.0	    00000000     00000000	   1	[       ]
218   	0     	    211	              ""	    596.5100	   3601.99	    0.0	    00000000     00000000	   1	[       ]
219   	0     	    170	              ""	    597.0740	    563.96	    0.0	    00000000     00000000	   1	[       ]
220   	0     	    202	              ""	    597.8740	    800.05	    0.0	    00000000     00000000	   1	[       ]
221   	0     	    203	              ""	    598.5570	    682.98	    0.0	    00000000     00000000	   1	[       ]
222   	0     	    204	              ""	    598.7900	    232.97	    0.0	    00000000     00000000	   1	[       ]
223   	0     	    255	              ""	    600.6740	   1884.03	    0.0	    00000000     00000000	   1	[       ]
224   	0     	    212	              ""	    604.1200	   3445.98	    0.0	    00000000     00000000	   1	[       ]
225   	0     	    180	              ""	    604.8070	    687.01	    0.0	    00000000     00000000	   1	[       ]
226   	0     	    202	              ""	    605.5740	    766.97	    0.0	    00000000     00000000	   1	[       ]
227   	0     	    203	              ""	    606.0900	    516.05	    0.0	    00000000     00000000	   1	[       ]
228   	0     	    204	              ""	    606.8400	    750.00	    0.0	    00000000     00000000	   1	[       ]
229   	0     	    255	              ""	    608.9900	   2149.96	    0.0	    00000000     00000000	   1	[       ]
230   	0     	    212	              ""	    612.7420	   3752.01	    0.0	    00000000     00000000	   1	[       ]
231   	0     	    139	              ""	    613.5400	    797.97	    0.0	    00000000     00000000	   1	[       ]
232   	0     	    202	              ""	    614.4570	    916.99	    0.0	    00000000     00000000	   1	[       ]
233   	0     	    203	              ""	    614.9400	    483.03	    0.0	    00000000     00000000	   1	[       ]
234   	0     	    204	              ""	    615.7400	    799.99	    0.0	    00000000     00000000	   1	[       ]
235   	0     	    255	              ""	    617.8400	   2100.04	    0.0	    00000000     00000000	   1	[       ]
236   	0     	    222	              ""	    621.4540	   3613.95	    0.0	    00000000     00000000	   1	[       ]
237   	0     	     84	              ""	    622.1400	    686.04	    0.0	    00000000     00000000	   1	[       ]
238   	0     	    202	              ""	    622.9070	    766.97	    0.0	    00000000     00000000	   1	[       ]
239   	0     	    203	              ""	    623.3400	    433.04	    0.0	    00000000     00000000	   1	[       ]
240   	0     	    204	              ""	    624.1070	    766.97	    0.0	    00000000     00000000	   1	[       ]
241   	0     	    255	              ""	    626.1400	   2033.02	    0.0	    00000000     00000000	   1	[       ]
242   	0     	    221	              ""	    630.1900	   4049.99	    0.0	    00000000     00000000	   1	[       ]
243   	0     	    162	              ""	    630.7730	    583.01	    0.0	    00000000     00000000	   1	[       ]
244   	0     	    202	              ""	    631.6900	    916.99	    0.0	    00000000     00000000	   1	[       ]
245   	0     	    203	              ""	    632.2400	    549.99	    0.0	    00000000     00000000	   1	[       ]
246   	0     	    204	              ""	    632.5730	    333.01	    0.0	    00000000     00000000	   1	[       ]
247   	0     	    255	              ""	    634.4400	   1867.00	    0.0	    00000000     00000000	   1	[       ]
248   	0     	    222	              ""	    638.4560	   4015.99	    0.0	    00000000     00000000	   1	[       ]
249   	0     	    146	              ""	    639.2400	    784.00	    0.0	    00000000     00000000	   1	[       ]
250   	0     	    202	              ""	    640.0400	    799.99	    0.0	    00000000     00000000	   1	[       ]
251   	0     	    203	              ""	    640.6730	    633.00	    0.0	    00000000     00000000	   1	[       ]
252   	0     	    204	              ""	    641.3400	    667.05	    0.0	    00000000     00000000	   1	[       ]
253   	0     	    255	              ""	    643.5060	   2165.95	    0.0	    00000000     00000000	   1	[       ]
254   	0     	    221	              ""	    647.2740	   3768.01	    0.0	    00000000     00000000	   1	[       ]
255   	0     	     36	              ""	    647.9890	    715.03	    0.0	    00000000     00000000	   1	[       ]
256   	0     	    202	              ""	    648.7560	    766.97	    0.0	    00000000     00000000	   1	[       ]
257   	0     	    203	              ""	    649.3890	    633.00	    0.0	    00000000     00000000	   1	[       ]
258   	0     	    204	              ""	    649.7560	    367.00	    0.0	    00000000     00000000	   1	[       ]
259   	0     	    255	              ""	    651.6060	   1850.04	    0.0	    00000000     00000000	   1	[       ]
260   	0     	    222	              ""	    655.2420	   3635.99	    0.0	    00000000     00000000	   1	[       ]
261   	0     	    151	              ""	    656.1230	    880.98	    0.0	    00000000     00000000	   1	[       ]
262   	0     	    202	              ""	    656.9230	    799.99	    0.0	    00000000     00000000	   1	[       ]
263   	0     	    203	              ""	    657.4060	    483.03	    0.0	    00000000     00000000	   1	[       ]
264   	0     	    204	              ""	    658.0720	    666.02	    0.0	    00000000     00000000	   1	[       ]
265   	0     	    255	              ""	    660.2230	   2151.00	    0.0	    00000000     00000000	   1	[       ]
266   	0     	    212	              ""	    663.8380	   3614.99	    0.0	    00000000     00000000	   1	[       ]
267   	0     	     13	              ""	    664.4900	    651.98	    0.0	    00000000     00000000	   1	[       ]
268   	0     	    202	              ""	    665.2570	    767.03	    0.0	    00000000     00000000	   1	[       ]
269   	0     	    203	              ""	    665.8570	    599.98	    0.0	    00000000     00000000	   1	[       ]
270   	0     	    204	              ""	    666.6070	    750.00	    0.0	    00000000     00000000	   1	[       ]
271   	0     	    255	              ""	    668.6070	   2000.00	    0.0	    00000000     00000000	   1	[       ]
272   	0     	    221	              ""	    703.1860	  34578.98	    0.0	    00000000     00000000	   1	[       ]
273   	0     	     32	              ""	    703.6720	    486.02	    0.0	    00000000     00000000	   1	[       ]
274   	0     	    202	              ""	    704.6390	    966.98	    0.0	    00000000     00000000	   1	[       ]
275   	0     	    203	              ""	    705.3220	    683.04	    0.0	    00000000     00000000	   1	[       ]
276   	0     	    204	              ""	    705.6060	    284.00	    0.0	    00000000     00000000	   1	[       ]
277   	0     	    255	              ""	    707.5560	   1950.01	    0.0	    00000000     00000000	   1	[       ]
278   	0     	    222	              ""	    711.0030	   3446.96	    0.0	    00000000     00000000	   1	[       ]
279   	0     	    129	              ""	    711.8220	    819.03	    0.0	    00000000     00000000	   1	[       ]
280   	0     	    202	              ""	    712.6220	    799.99	    0.0	    00000000     00000000	   1	[       ]
281   	0     	    203	              ""	    713.1390	    516.97	    0.0	    00000000     00000000	   1	[       ]
282   	0     	    204	              ""	    713.7720	    633.00	    0.0	    00000000     00000000	   1	[       ]
283   	0     	    255	              ""	    715.9060	   2134.03	    0.0	    00000000     00000000	   1	[       ]
284   	0     	    211	              ""	    719.6840	   3778.02	    0.0	    00000000     00000000	   1	[       ]
285   	0     	     83	              ""	    720.2550	    570.98	    0.0	    00000000     00000000	   1	[       ]
286   	0     	    202	              ""	    721.0550	    799.99	    0.0	    00000000     00000000	   1	[       ]
287   	0     	    203	              ""	    721.6220	    567.02	    0.0	    00000000     00000000	   1	[       ]
