trialNumber,trialType,x1,p,y1,p2,outcome1,x2,q,y2,q2,outcome2,LWedgeCol,LCircleCol,RWedgeCol,RCircleCol,Lslice,Rslice,L1,L2,R1,R2,x1Pos,x2Pos,y1Pos,y2Pos,leftPoints,rightPoints,LeftYourUn,RightYouUn,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,image.started,image.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_2.started,image_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,ISI_2.started,ISI_2.stopped,arrowL_2.started,arrowL_2.stopped,arrowR_2.started,arrowR_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,blueLVal_2.started,blueLVal_2.stopped,blueRVal_2.started,blueRVal_2.stopped,redLVal_2.started,redLVal_2.stopped,redRVal_2.started,redRVal_2.stopped,right.started,right.stopped,left.started,left.stopped,ISI.started,ISI.stopped,arrowL.started,arrowL.stopped,arrowR.started,arrowR.stopped,blueLVal.started,blueLVal.stopped,blueRVal.started,blueRVal.stopped,redLVal.started,redLVal.stopped,redRVal.started,redRVal.stopped,right_2.started,right_2.stopped,left_2.started,left_2.stopped,ISI_4.started,ISI_4.stopped,arrowL_3.started,arrowL_3.stopped,arrowR_3.started,arrowR_3.stopped,blueLVal_3.started,blueLVal_3.stopped,blueRVal_3.started,blueRVal_3.stopped,redLVal_3.started,redLVal_3.stopped,redRVal_3.started,redRVal_3.stopped,rating,ratingrt,text_5.started,text_5.stopped,totalScore,image_4.started,image_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,image_5.started,image_5.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
68,partial,50,0.2,0,0.8,blue,200,0.2,50,0.8,blue,blue,red,blue,red,72,72,5,67,5,67,"[-6.7, 1.9]","[9.3, 1.9]","[-9.3, -1.9]","[6.7, -1.9]",50,200,0,50,0,56,56,58,,,,,,,,,,,,,,,,,0.0021380999824032187,0.5021380999824032,925.5063391000003,None,925.5063391000003,None,right,1.3330602000060026,925.5063391000003,None,925.5063391000003,None,925.5063391000003,None,925.5063391000003,None,925.5063391000003,None,926.8918264999957,None,926.8918264999957,None,0.001113999998779036,0.501113999998779,926.8918264999957,None,926.8918264999957,None,926.8918264999957,None,926.8918264999957,None,926.8918264999957,None,926.8918264999957,None,930.7681606999977,None,930.7681606999977,None,0.0034675000060815364,0.5034675000060815,930.7681606999977,None,930.7681606999977,None,930.7681606999977,None,930.7681606999977,None,930.7681606999977,None,930.7681606999977,None,21.900000000000006,2.179,935.0476403999928,None,1650,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
293,partial,200,0.2,0,0.8,red,200,0.2,50,0.8,blue,blue,red,blue,red,72,72,77,355,5,67,"[-6.7, 1.9]","[9.3, 1.9]","[-9.3, -1.9]","[6.7, -1.9]",0,200,200,50,0,57,57,56,,,,,,,,,,,,,,,,,0.014874400003463961,0.514874400003464,936.0690177999932,None,936.0690177999932,None,right,1.5525726000050781,936.0690177999932,None,936.0690177999932,None,936.0690177999932,None,936.0690177999932,None,936.0690177999932,None,937.6809630999924,None,937.6809630999924,None,0.0018901000003097579,0.5018901000003098,937.6809630999924,None,937.6809630999924,None,937.6809630999924,None,937.6809630999924,None,937.6809630999924,None,937.6809630999924,None,941.7138865000015,None,941.7138865000015,None,0.005104300013044849,0.5051043000130448,941.7138865000015,None,941.7138865000015,None,941.7138865000015,None,941.7138865000015,None,941.7138865000015,None,941.7138865000015,None,24.0,3.995,947.8153908999957,None,1850,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
186,partial,200,0.2,0,0.8,blue,200,0.8,50,0.2,red,blue,red,red,blue,72,72,5,67,5,67,"[-6.7, 1.9]","[6.7, -1.9]","[-9.3, -1.9]","[9.3, 1.9]",200,50,0,200,0,58,58,95,,,,,,,,,,,,,,,,,0.014754300005733967,0.514754300005734,948.8414069999999,None,948.8414069999999,None,right,3.1733482999989064,948.8414069999999,None,948.8414069999999,None,948.8414069999999,None,948.8414069999999,None,948.8414069999999,None,952.0643572999979,None,952.0643572999979,None,0.0015019999991636723,0.5015019999991637,952.0643572999979,None,952.0643572999979,None,952.0643572999979,None,952.0643572999979,None,952.0643572999979,None,952.0643572999979,None,955.9578704000014,None,955.9578704000014,None,0.0034106000093743205,0.5034106000093743,955.9578704000014,None,955.9578704000014,None,955.9578704000014,None,955.9578704000014,None,955.9578704000014,None,955.9578704000014,None,3.8999999999999986,2.918,960.9825022000005,None,1900,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
416,partial,0,0.5,-200,0.5,red,-50,0.2,-200,0.8,red,red,blue,blue,red,180,72,5,175,77,355,"[-10, 0]","[9.3, 1.9]","[-6, 0]","[6.7, -1.9]",-200,-200,0,-50,0,59,59,7,,,,,,,,,,,,,,,,,0.01374629998463206,0.5137462999846321,962.0097258000023,None,962.0097258000023,None,left,2.2339388000109466,962.0097258000023,None,962.0097258000023,None,962.0097258000023,None,962.0097258000023,None,962.0097258000023,None,964.2862610000011,None,964.2862610000011,None,0.0014792999863857403,0.5014792999863857,964.2862610000011,None,964.2862610000011,None,964.2862610000011,None,964.2862610000011,None,964.2862610000011,None,964.2862610000011,None,968.4124759999977,None,968.4124759999977,None,0.002650900016305968,0.502650900016306,968.4124759999977,None,968.4124759999977,None,968.4124759999977,None,968.4124759999977,None,968.4124759999977,None,968.4124759999977,None,-18.9,1.774,972.2809445000021,None,1700,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
181,partial,200,0.5,0,0.5,blue,200,0.5,50,0.5,red,red,blue,red,blue,180,180,185,355,5,175,"[-10, 0]","[6, 0]","[-6, 0]","[10, 0]",200,50,0,200,0,60,60,83,,,,,,,,,,,,,,,,,0.014049599980353378,0.5140495999803534,973.299025100001,None,973.299025100001,None,right,2.052468099995167,973.299025100001,None,973.299025100001,None,973.299025100001,None,973.299025100001,None,973.299025100001,None,975.4050438999984,None,975.4050438999984,None,0.003105900002992712,0.5031059000029927,975.4050438999984,None,975.4050438999984,None,975.4050438999984,None,975.4050438999984,None,975.4050438999984,None,975.4050438999984,None,979.3331535000034,None,979.3331535000034,None,0.0034025999921141192,0.5034025999921141,979.3331535000034,None,979.3331535000034,None,979.3331535000034,None,979.3331535000034,None,979.3331535000034,None,979.3331535000034,None,2.700000000000003,5.229,986.6587383000006,None,1750,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
105,partial,0,0.2,-50,0.8,blue,-50,0.8,-200,0.2,blue,blue,red,red,blue,72,72,5,67,77,355,"[-6.7, 1.9]","[6.7, -1.9]","[-9.3, -1.9]","[9.3, 1.9]",0,-50,-50,-200,0,61,61,38,,,,,,,,,,,,,,,,,0.013875499993446283,0.5138754999934463,987.6869101000048,None,987.6869101000048,None,left,4.798779399992782,987.6869101000048,None,987.6869101000048,None,987.6869101000048,None,987.6869101000048,None,987.6869101000048,None,992.5277165000007,None,992.5277165000007,None,0.0010283000156050548,0.501028300015605,992.5277165000007,None,992.5277165000007,None,992.5277165000007,None,992.5277165000007,None,992.5277165000007,None,992.5277165000007,None,996.1415038999985,None,996.1415038999985,None,0.0043640000076266006,0.5043640000076266,996.1415038999985,None,996.1415038999985,None,996.1415038999985,None,996.1415038999985,None,996.1415038999985,None,996.1415038999985,None,12.200000000000003,3.28,1001.5085032999923,None,1750,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
76,partial,200,0.2,0,0.8,blue,200,0.5,50,0.5,blue,blue,red,red,blue,72,180,5,67,185,355,"[-6.7, 1.9]","[6, 0]","[-9.3, -1.9]","[10, 0]",200,200,0,50,0,62,62,74,,,,,,,,,,,,,,,,,0.0017443000106140971,0.5017443000106141,1002.5361945000041,None,1002.5361945000041,None,right,2.3455701999919256,1002.5361945000041,None,1002.5361945000041,None,1002.5361945000041,None,1002.5361945000041,None,1002.5361945000041,None,1004.9248196999979,None,1004.9248196999979,None,0.0014887000143062323,0.5014887000143062,1004.9248196999979,None,1004.9248196999979,None,1004.9248196999979,None,1004.9248196999979,None,1004.9248196999979,None,1004.9248196999979,None,1008.748771300001,None,1008.748771300001,None,0.005130200006533414,0.5051302000065334,1008.748771300001,None,1008.748771300001,None,1008.748771300001,None,1008.748771300001,None,1008.748771300001,None,1008.748771300001,None,18.299999999999997,5.447,1016.2808169000054,None,1950,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
195,partial,0,0.2,-50,0.8,blue,0,0.5,-200,0.5,red,blue,red,red,blue,72,180,5,67,5,175,"[-6.7, 1.9]","[6, 0]","[-9.3, -1.9]","[10, 0]",0,-200,-50,0,0,63,63,21,,,,,,,,,,,,,,,,,0.013479800007189624,0.5134798000071896,1017.3058442000038,None,1017.3058442000038,None,left,4.578057299993816,1017.3058442000038,None,1017.3058442000038,None,1017.3058442000038,None,1017.3058442000038,None,1017.3058442000038,None,1021.9517739000003,None,1021.9517739000003,None,0.005026199985877611,0.5050261999858776,1021.9517739000003,None,1021.9517739000003,None,1021.9517739000003,None,1021.9517739000003,None,1021.9517739000003,None,1021.9517739000003,None,1026.178179399998,None,1026.178179399998,None,0.004040200015879236,0.5040402000158792,1026.178179399998,None,1026.178179399998,None,1026.178179399998,None,1026.178179399998,None,1026.178179399998,None,1026.178179399998,None,9.5,2.645,1030.899392899999,None,1950,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
408,partial,0,0.5,-50,0.5,red,0,0.5,-200,0.5,red,red,blue,red,blue,180,180,5,175,5,175,"[-10, 0]","[6, 0]","[-6, 0]","[10, 0]",-50,-200,0,0,0,64,64,27,,,,,,,,,,,,,,,,,0.0003794000222114846,0.5003794000222115,1031.9250870999967,None,1031.9250870999967,None,left,1.113315100010368,1031.9250870999967,None,1031.9250870999967,None,1031.9250870999967,None,1031.9250870999967,None,1031.9250870999967,None,1033.1032134999987,None,1033.1032134999987,None,0.0014878999936627224,0.5014878999936627,1033.1032134999987,None,1033.1032134999987,None,1033.1032134999987,None,1033.1032134999987,None,1033.1032134999987,None,1033.1032134999987,None,1037.3701906999922,None,1037.3701906999922,None,0.004843599992454983,0.504843599992455,1037.3701906999922,None,1037.3701906999922,None,1037.3701906999922,None,1037.3701906999922,None,1037.3701906999922,None,1037.3701906999922,None,-8.899999999999999,10.232,1049.6621286000009,None,1900,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
72,partial,50,0.8,0,0.2,blue,200,0.8,50,0.2,blue,red,blue,red,blue,72,72,77,355,77,355,"[-9.3, -1.9]","[6.7, -1.9]","[-6.7, 1.9]","[9.3, 1.9]",50,200,0,50,0,65,65,106,,,,,,,,,,,,,,,,,0.014636199979577214,0.5146361999795772,1050.6907592999924,None,1050.6907592999924,None,right,1.6513171999977203,1050.6907592999924,None,1050.6907592999924,None,1050.6907592999924,None,1050.6907592999924,None,1050.6907592999924,None,1052.4048834999994,None,1052.4048834999994,None,0.0010378999868407845,0.5010378999868408,1052.4048834999994,None,1052.4048834999994,None,1052.4048834999994,None,1052.4048834999994,None,1052.4048834999994,None,1052.4048834999994,None,1056.4482415999955,None,1056.4482415999955,None,0.003438800005824305,0.5034388000058243,1056.4482415999955,None,1056.4482415999955,None,1056.4482415999955,None,1056.4482415999955,None,1056.4482415999955,None,1056.4482415999955,None,19.599999999999994,2.53,1061.0830358999956,None,2100,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
199,partial,0,0.5,-200,0.5,blue,-50,0.5,-200,0.5,red,red,blue,red,blue,180,180,185,355,5,175,"[-10, 0]","[6, 0]","[-6, 0]","[10, 0]",0,-200,-200,-50,0,66,66,25,,,,,,,,,,,,,,,,,0.014063900001929142,0.5140639000019291,1062.1072658000048,None,1062.1072658000048,None,left,2.0355486999906134,1062.1072658000048,None,1062.1072658000048,None,1062.1072658000048,None,1062.1072658000048,None,1062.1072658000048,None,1064.1933214000019,None,1064.1933214000019,None,0.0031164999963948503,0.5031164999963949,1064.1933214000019,None,1064.1933214000019,None,1064.1933214000019,None,1064.1933214000019,None,1064.1933214000019,None,1064.1933214000019,None,1068.030505799994,None,1068.030505799994,None,0.003247400003601797,0.5032474000036018,1068.030505799994,None,1068.030505799994,None,1068.030505799994,None,1068.030505799994,None,1068.030505799994,None,1068.030505799994,None,13.5,1.508,1071.634859800004,None,2100,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
173,partial,50,0.5,0,0.5,blue,200,0.2,50,0.8,red,red,blue,blue,red,180,72,185,355,77,355,"[-10, 0]","[9.3, 1.9]","[-6, 0]","[6.7, -1.9]",50,50,0,200,0,67,67,61,,,,,,,,,,,,,,,,,0.013579199992818758,0.5135791999928188,1072.683145499992,None,1072.683145499992,None,right,3.4700339999981225,1072.683145499992,None,1072.683145499992,None,1072.683145499992,None,1072.683145499992,None,1072.683145499992,None,1076.2119861999963,None,1076.2119861999963,None,0.004005200011306442,0.5040052000113064,1076.2119861999963,None,1076.2119861999963,None,1076.2119861999963,None,1076.2119861999963,None,1076.2119861999963,None,1076.2119861999963,None,1080.0241893999919,None,1080.0241893999919,None,0.004537699991487898,0.5045376999914879,1080.0241893999919,None,1080.0241893999919,None,1080.0241893999919,None,1080.0241893999919,None,1080.0241893999919,None,1080.0241893999919,None,3.8999999999999986,3.291,1085.3757392999978,None,2150,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
100,partial,0,0.5,-50,0.5,blue,-50,0.5,-200,0.5,blue,red,blue,red,blue,180,180,185,355,185,355,"[-10, 0]","[6, 0]","[-6, 0]","[10, 0]",0,-50,-50,-200,0,68,68,26,,,,,,,,,,,,,,,,,0.013711599982343614,0.5137115999823436,1086.4063913999998,None,1086.4063913999998,None,left,1.51729940000223,1086.4063913999998,None,1086.4063913999998,None,1086.4063913999998,None,1086.4063913999998,None,1086.4063913999998,None,1087.9844384000025,None,1087.9844384000025,None,0.0035802000056719407,0.5035802000056719,1087.9844384000025,None,1087.9844384000025,None,1087.9844384000025,None,1087.9844384000025,None,1087.9844384000025,None,1087.9844384000025,None,1091.715204299995,None,1091.715204299995,None,0.0049146999954245985,0.5049146999954246,1091.715204299995,None,1091.715204299995,None,1091.715204299995,None,1091.715204299995,None,1091.715204299995,None,1091.715204299995,None,11.100000000000001,3.05,1096.8613225000008,None,2150,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
273,partial,50,0.5,0,0.5,red,200,0.5,0,0.5,blue,red,blue,red,blue,180,180,5,175,185,355,"[-10, 0]","[6, 0]","[-6, 0]","[10, 0]",0,200,50,0,0,69,69,78,,,,,,,,,,,,,,,,,0.0001404000213369727,0.500140400021337,1097.8906766,None,1097.8906766,None,right,1.2625582000036957,1097.8906766,None,1097.8906766,None,1097.8906766,None,1097.8906766,None,1097.8906766,None,1099.2002500999952,None,1099.2002500999952,None,0.0015145000215852633,0.5015145000215853,1099.2002500999952,None,1099.2002500999952,None,1099.2002500999952,None,1099.2002500999952,None,1099.2002500999952,None,1099.2002500999952,None,1103.4775145000021,None,1103.4775145000021,None,0.0031829000072320923,0.5031829000072321,1103.4775145000021,None,1103.4775145000021,None,1103.4775145000021,None,1103.4775145000021,None,1103.4775145000021,None,1103.4775145000021,None,16.900000000000006,2.694,1108.2381813999964,None,2350,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
393,partial,50,0.2,0,0.8,red,200,0.8,50,0.2,red,blue,red,red,blue,72,72,77,355,5,67,"[-6.7, 1.9]","[6.7, -1.9]","[-9.3, -1.9]","[9.3, 1.9]",0,50,50,200,0,70,70,91,,,,,,,,,,,,,,,,,0.01498189999256283,0.5149818999925628,1109.266027199992,None,1109.266027199992,None,right,1.3178732999949716,1109.266027199992,None,1109.266027199992,None,1109.266027199992,None,1109.266027199992,None,1109.266027199992,None,1110.6279514000053,None,1110.6279514000053,None,0.0033488000044599175,0.5033488000044599,1110.6279514000053,None,1110.6279514000053,None,1110.6279514000053,None,1110.6279514000053,None,1110.6279514000053,None,1110.6279514000053,None,1114.6167922000022,None,1114.6167922000022,None,0.0037077999877510592,0.5037077999877511,1114.6167922000022,None,1114.6167922000022,None,1114.6167922000022,None,1114.6167922000022,None,1114.6167922000022,None,1114.6167922000022,None,6.100000000000001,4.311,1121.0168900999997,None,2400,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
79,partial,200,0.8,0,0.2,blue,200,0.5,50,0.5,blue,red,blue,red,blue,72,180,77,355,185,355,"[-9.3, -1.9]","[6, 0]","[-6.7, 1.9]","[10, 0]",200,200,0,50,0,71,71,86,,,,,,,,,,,,,,,,,0.015061099984450266,0.5150610999844503,1122.0353250000044,None,1122.0353250000044,None,left,1.7899432999984128,1122.0353250000044,None,1122.0353250000044,None,1122.0353250000044,None,1122.0353250000044,None,1122.0353250000044,None,1123.8792423999985,None,1123.8792423999985,None,0.0011208000069018453,0.5011208000069018,1123.8792423999985,None,1123.8792423999985,None,1123.8792423999985,None,1123.8792423999985,None,1123.8792423999985,None,1123.8792423999985,None,1127.8506934000034,None,1127.8506934000034,None,0.003547000014805235,0.5035470000148052,1127.8506934000034,None,1127.8506934000034,None,1127.8506934000034,None,1127.8506934000034,None,1127.8506934000034,None,1127.8506934000034,None,25.400000000000006,6.572,1136.5220988999936,None,2600,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
206,partial,0,0.8,-200,0.2,blue,-50,0.2,-200,0.8,red,red,blue,blue,red,72,72,77,355,77,355,"[-9.3, -1.9]","[9.3, 1.9]","[-6.7, 1.9]","[6.7, -1.9]",0,-200,-200,-50,0,72,72,13,,,,,,,,,,,,,,,,,0.0012247999984538183,0.5012247999984538,1137.5568620999984,None,1137.5568620999984,None,left,3.1544247999991057,1137.5568620999984,None,1137.5568620999984,None,1137.5568620999984,None,1137.5568620999984,None,1137.5568620999984,None,1140.7744857999933,None,1140.7744857999933,None,0.0014978999824961647,0.5014978999824962,1140.7744857999933,None,1140.7744857999933,None,1140.7744857999933,None,1140.7744857999933,None,1140.7744857999933,None,1140.7744857999933,None,1144.4383704999927,None,1144.4383704999927,None,0.003385899995919317,0.5033858999959193,1144.4383704999927,None,1144.4383704999927,None,1144.4383704999927,None,1144.4383704999927,None,1144.4383704999927,None,1144.4383704999927,None,6.100000000000001,1.827,1148.367296299999,None,2600,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
299,partial,0,0.5,-50,0.5,red,0,0.8,-200,0.2,blue,red,blue,red,blue,180,72,5,175,77,355,"[-10, 0]","[6.7, -1.9]","[-6, 0]","[9.3, 1.9]",-50,0,0,-200,0,73,73,42,,,,,,,,,,,,,,,,,0.007061600001179613,0.5070616000011796,1149.4665716000018,None,1149.4665716000018,None,left,4.824794700005441,1149.4665716000018,None,1149.4665716000018,None,1149.4665716000018,None,1149.4665716000018,None,1149.4665716000018,None,1154.3331796999992,None,1154.3331796999992,None,0.002167200014810078,0.5021672000148101,1154.3331796999992,None,1154.3331796999992,None,1154.3331796999992,None,1154.3331796999992,None,1154.3331796999992,None,1154.3331796999992,None,1158.3294303000002,None,1158.3294303000002,None,0.0029915000195614994,0.5029915000195615,1158.3294303000002,None,1158.3294303000002,None,1158.3294303000002,None,1158.3294303000002,None,1158.3294303000002,None,1158.3294303000002,None,-4.899999999999999,3.179,1163.5825058000046,None,2550,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
198,partial,0,0.8,-50,0.2,blue,0,0.5,-200,0.5,red,red,blue,red,blue,72,180,77,355,5,175,"[-9.3, -1.9]","[6, 0]","[-6.7, 1.9]","[10, 0]",0,-200,-50,0,0,74,74,33,,,,,,,,,,,,,,,,,0.002969599998323247,0.5029695999983232,1164.619276700003,None,1164.619276700003,None,left,1.7093544999952428,1164.619276700003,None,1164.619276700003,None,1164.619276700003,None,1164.619276700003,None,1164.619276700003,None,1166.378488500006,None,1166.378488500006,None,0.003052300016861409,0.5030523000168614,1166.378488500006,None,1166.378488500006,None,1166.378488500006,None,1166.378488500006,None,1166.378488500006,None,1166.378488500006,None,1170.4896358999977,None,1170.4896358999977,None,0.004724599988549016,0.504724599988549,1170.4896358999977,None,1170.4896358999977,None,1170.4896358999977,None,1170.4896358999977,None,1170.4896358999977,None,1170.4896358999977,None,7.5,5.441,1178.0203697999968,None,2550,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
403,partial,200,0.8,0,0.2,red,200,0.5,50,0.5,red,red,blue,red,blue,72,180,5,67,5,175,"[-9.3, -1.9]","[6, 0]","[-6.7, 1.9]","[10, 0]",0,50,200,200,0,75,75,89,,,,,,,,,,,,,,,,,0.015715300003648736,0.5157153000036487,1179.0661971999943,None,1179.0661971999943,None,left,4.301216499996372,1179.0661971999943,None,1179.0661971999943,None,1179.0661971999943,None,1179.0661971999943,None,1179.0661971999943,None,1183.4185689000005,None,1183.4185689000005,None,0.0018471000075805932,0.5018471000075806,1183.4185689000005,None,1183.4185689000005,None,1183.4185689000005,None,1183.4185689000005,None,1183.4185689000005,None,1183.4185689000005,None,1187.636162900002,None,1187.636162900002,None,0.005090300022857264,0.5050903000228573,1187.636162900002,None,1187.636162900002,None,1187.636162900002,None,1187.636162900002,None,1187.636162900002,None,1187.636162900002,None,-10.600000000000001,2.507,1192.2082059999957,None,2550,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
63,partial,50,0.8,0,0.2,blue,200,0.5,0,0.5,blue,red,blue,red,blue,72,180,77,355,185,355,"[-9.3, -1.9]","[6, 0]","[-6.7, 1.9]","[10, 0]",50,200,0,0,0,76,76,84,,,,,,,,,,,,,,,,,0.001165200024843216,0.5011652000248432,1193.2440193999937,None,1193.2440193999937,None,right,2.1350045000144746,1193.2440193999937,None,1193.2440193999937,None,1193.2440193999937,None,1193.2440193999937,None,1193.2440193999937,None,1195.4381609999982,None,1195.4381609999982,None,0.0014992999931564555,0.5014992999931565,1195.4381609999982,None,1195.4381609999982,None,1195.4381609999982,None,1195.4381609999982,None,1195.4381609999982,None,1195.4381609999982,None,1199.2112311999954,None,1199.2112311999954,None,0.005713200007448904,0.5057132000074489,1199.2112311999954,None,1199.2112311999954,None,1199.2112311999954,None,1199.2112311999954,None,1199.2112311999954,None,1199.2112311999954,None,16.200000000000003,1.599,1202.9019444000005,None,2750,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
387,partial,50,0.8,0,0.2,red,200,0.5,0,0.5,red,red,blue,red,blue,72,180,5,67,5,175,"[-9.3, -1.9]","[6, 0]","[-6.7, 1.9]","[10, 0]",0,0,50,200,0,77,77,87,,,,,,,,,,,,,,,,,0.01328119999379851,0.5132811999937985,1203.9198923999938,None,1203.9198923999938,None,right,2.0554803000122774,1203.9198923999938,None,1203.9198923999938,None,1203.9198923999938,None,1203.9198923999938,None,1203.9198923999938,None,1206.0280893000017,None,1206.0280893000017,None,0.0015562000044155866,0.5015562000044156,1206.0280893000017,None,1206.0280893000017,None,1206.0280893000017,None,1206.0280893000017,None,1206.0280893000017,None,1206.0280893000017,None,1210.3602667999949,None,1210.3602667999949,None,0.003485499997623265,0.5034854999976233,1210.3602667999949,None,1210.3602667999949,None,1210.3602667999949,None,1210.3602667999949,None,1210.3602667999949,None,1210.3602667999949,None,-3.5,3.273,1215.7345520999952,None,2750,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
412,partial,0,0.8,-50,0.2,red,0,0.2,-200,0.8,red,red,blue,blue,red,72,72,5,67,77,355,"[-9.3, -1.9]","[9.3, 1.9]","[-6.7, 1.9]","[6.7, -1.9]",-50,-200,0,0,0,78,78,15,,,,,,,,,,,,,,,,,0.014584000004106201,0.5145840000041062,1216.7750755000015,None,1216.7750755000015,None,left,1.9977198999986285,1216.7750755000015,None,1216.7750755000015,None,1216.7750755000015,None,1216.7750755000015,None,1216.7750755000015,None,1218.8190757999982,None,1218.8190757999982,None,0.00011629999789875001,0.5001162999978988,1218.8190757999982,None,1218.8190757999982,None,1218.8190757999982,None,1218.8190757999982,None,1218.8190757999982,None,1218.8190757999982,None,1223.1581208999996,None,1223.1581208999996,None,0.003276000003097579,0.5032760000030976,1223.1581208999996,None,1223.1581208999996,None,1223.1581208999996,None,1223.1581208999996,None,1223.1581208999996,None,1223.1581208999996,None,-6.600000000000001,2.487,1227.7082537999959,None,2700,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
108,partial,0,0.8,-50,0.2,blue,-50,0.8,-200,0.2,blue,red,blue,red,blue,72,72,77,355,77,355,"[-9.3, -1.9]","[6.7, -1.9]","[-6.7, 1.9]","[9.3, 1.9]",0,-50,-50,-200,0,79,79,50,,,,,,,,,,,,,,,,,0.013384799982304685,0.5133847999823047,1228.7300545000035,None,1228.7300545000035,None,left,3.5350284000014653,1228.7300545000035,None,1228.7300545000035,None,1228.7300545000035,None,1228.7300545000035,None,1228.7300545000035,None,1232.313000299997,None,1232.313000299997,None,0.0005095999949844554,0.5005095999949845,1232.313000299997,None,1232.313000299997,None,1232.313000299997,None,1232.313000299997,None,1232.313000299997,None,1232.313000299997,None,1236.3133088000031,None,1236.3133088000031,None,0.002495200023986399,0.5024952000239864,1236.3133088000031,None,1236.3133088000031,None,1236.3133088000031,None,1236.3133088000031,None,1236.3133088000031,None,1236.3133088000031,None,-0.7999999999999972,10.885,1249.2788073999982,None,2700,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
75,partial,200,0.5,0,0.5,blue,200,0.8,50,0.2,blue,red,blue,red,blue,180,72,185,355,77,355,"[-10, 0]","[6.7, -1.9]","[-6, 0]","[9.3, 1.9]",200,200,0,50,0,80,80,98,,,,,,,,,,,,,,,,,0.016691399985575117,0.5166913999855751,1250.3201654000004,None,1250.3201654000004,None,right,2.1531503000005614,1250.3201654000004,None,1250.3201654000004,None,1250.3201654000004,None,1250.3201654000004,None,1250.3201654000004,None,1252.5229984000034,None,1252.5229984000034,None,0.003613199995015748,0.5036131999950157,1252.5229984000034,None,1252.5229984000034,None,1252.5229984000034,None,1252.5229984000034,None,1252.5229984000034,None,1252.5229984000034,None,1256.6306012999994,None,1256.6306012999994,None,0.004200599985779263,0.5042005999857793,1256.6306012999994,None,1256.6306012999994,None,1256.6306012999994,None,1256.6306012999994,None,1256.6306012999994,None,1256.6306012999994,None,5.299999999999997,3.173,1261.878495099998,None,2900,,,,,,,,,,,,,f,24,zou jiali,2022_Jan_08_1704,emotion,2021.2.3,58.29166936011094,
