Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.rt,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
005,R,N,180,R,N,005RN180RN,HRN,0,79,79,196,,,0.774,248.44575900000018,248.74688270000115,248.76312099999996,249.04633230000036,249.0629198000006,None,down,1.6494812999990245,249.0629198000006,None,249.0629198000006,249.82942829999956,0.10089169999992009,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
206,G,M,225,R,N,206GM225RN,HRN,0,80,80,133,,,1.026,250.78085620000093,251.12776850000046,251.1445008999999,251.4281841000011,251.44495009999991,None,down,1.8352749999994558,251.44495009999991,None,251.44495009999991,252.44482100000096,0.061634800000319956,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,G,N,45,_,_,_GN045__,N,0,81,81,57,,,0.732,253.39569780000056,253.6922566000012,253.71093719999953,253.99163539999972,254.00872329999947,None,up,1.3014353000016854,254.00872329999947,None,254.00872329999947,254.725429600001,0.10199909999937518,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
143,F,M,270,R,N,143FM270RN,HRN,0,82,82,118,,,1.367,255.4292519999999,255.72395210000104,255.74126890000116,256.0241447999997,256.0409460999999,None,down,2.199190899998939,256.0409460999999,None,256.0409460999999,257.38986880000084,0.1080772999994224,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
297,_2,M,0,L,N,297_2M000LN,HLN,0,83,83,152,,,1.168,258.3648374000004,258.65478500000063,258.65478500000063,258.954584000001,258.9711005999998,None,down,2.083343899999818,258.9711005999998,None,258.9711005999998,260.1208244999998,0.11322649999965506,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
393,_4,M,0,R,N,393_4M000RN,HRN,0,84,84,160,,,0.714,261.169918900001,261.4692102000008,261.4863000000005,261.7692772999999,261.7857421000008,None,down,1.7165903999994043,261.7857421000008,None,261.7857421000008,262.4848428999994,0.10382209999988845,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,R,N,0,_,_,_RN000__,N,0,85,85,64,,,1.3860000000000001,263.6179862000008,263.9175326000004,263.93326440000055,264.2170115000008,264.23363749999953,None,up,1.9316144000003987,264.23363749999953,None,264.23363749999953,265.5987445999999,0.10290490000079444,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,_2,N,225,_,_,__2N225__,N,0,86,86,77,,,0.916,266.23206910000044,266.58149090000006,266.59821399999964,266.8815899000001,266.89817349999976,None,up,2.200281100000211,266.89817349999976,None,266.89817349999976,267.7978428000006,0.05898370000068098,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
302,_2,M,225,L,N,302_2M225LN,HLN,0,87,87,157,,,1.167,269.2304088000001,269.52866639999957,269.52866639999957,269.81257619999997,269.8289144999999,None,down,1.9684988000008161,269.8289144999999,None,269.8289144999999,270.9772783999997,0.11969339999996009,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
230,G,N,225,L,N,230GN225LN,HLN,0,88,88,237,,,1.335,271.9233899999999,272.2115828999995,272.2115828999995,272.50998360000085,272.52661720000106,None,up,2.4147321000000375,272.52661720000106,None,272.52661720000106,273.84197909999966,0.11453309999888006,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
044,R,M,135,L,N,044RM135LN,HLN,0,89,89,107,,,1.179,275.0178116999996,275.35747339999944,275.37395950000064,275.6569489000012,275.6739008000004,None,down,2.016481800001202,275.6739008000004,None,275.6739008000004,276.8396190000003,0.06794530000115628,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,G,N,225,_,_,_GN225__,N,0,90,90,61,,,0.9590000000000001,277.80853770000067,278.1046985000012,278.1209595,278.4049874000011,278.4215280999997,None,up,1.7693590999988373,278.4215280999997,None,278.4215280999997,279.3696884000001,0.1067775999999867,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,G,M,180,_,_,_GM180__,N,0,91,91,12,,,0.724,280.3062910999997,280.60236650000115,280.61912630000006,280.9019652999996,280.91901040000084,None,down,1.5014248999996198,280.91901040000084,None,280.91901040000084,281.6364611000008,0.10436330000084126,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,_5,N,90,_,_,__5N090__,N,0,92,92,90,,,0.875,282.54885769999964,282.8507817999998,282.8507817999998,283.135304200001,283.1510706000008,None,up,1.650095400000282,283.1510706000008,None,283.1510706000008,284.0167070000007,0.11609649999991234,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
386,_4,N,45,R,N,386_4N045RN,HRN,0,93,93,257,,,0.841,284.9449525,285.23158370000056,285.23158370000056,285.514988500001,285.53185620000113,None,up,1.5186614000012923,285.53185620000113,None,285.53185620000113,286.3649366000009,0.13157800000044517,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,R,N,225,_,_,_RN225__,N,0,94,94,69,,,0.869,287.1675859999996,287.4628401000009,287.4796036000007,287.7632169999997,287.7800334000003,None,up,1.4866309999997611,287.7800334000003,None,287.7800334000003,288.6457128000002,0.10480789999928675,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,_2,N,135,_,_,__2N135__,N,0,95,95,75,,,0.893,289.38795010000104,289.67770200000086,289.6945305999998,289.97837600000094,289.99469080000017,None,down,1.5513222999998106,289.99469080000017,None,289.99469080000017,290.877282200001,0.11039359999995213,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
261,_2,N,180,R,N,261_2N180RN,HRN,0,96,96,244,,,0.859,291.66945529999975,291.9590478000009,291.9590478000009,292.2593985000003,292.2761138999995,None,up,1.5361346999998204,292.2761138999995,None,292.2761138999995,293.12476980000065,0.11213540000062494,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,R,N,90,_,_,_RN090__,N,0,97,97,66,,,1.1300000000000001,293.9192393000012,294.22357490000104,294.2403983000004,294.52338210000016,294.5399545,None,up,1.7339632000002894,294.5399545,None,294.5399545,295.6558334000001,0.09637380000094709,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,R,M,45,_,_,_RM045__,N,0,98,98,17,,,0.923,296.3863609,296.6885362000012,296.70529420000094,296.98867840000094,297.0055212999996,None,down,1.634325600000011,297.0055212999996,None,297.0055212999996,297.9213161000007,0.1016553000008571,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
394,_4,M,45,R,N,394_4M045RN,HRN,0,99,99,161,,,1.194,298.7565957000006,299.0531110000011,299.0696403000002,299.35310670000035,299.3699422000009,None,down,1.966053699999975,299.3699422000009,None,299.3699422000009,300.55197709999993,0.10548840000046766,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
259,_2,N,90,R,N,259_2N090RN,HRN,0,100,100,242,,,1.209,301.4503913999997,301.75060549999944,301.7669956999998,302.05074030000105,302.0677563999998,None,up,1.9503596000013204,302.0677563999998,None,302.0677563999998,303.26810730000034,0.10423389999959909,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
166,F,N,225,L,N,166FN225LN,HLN,0,101,101,221,,,0.911,304.1467123000002,304.43357040000046,304.43357040000046,304.7321100999998,304.74858420000055,None,up,1.7173655000005965,304.74858420000055,None,304.74858420000055,305.64855220000027,0.11542370000097435,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,_4,M,315,_,_,__4M315__,N,0,102,102,39,,,1.356,306.5793109999995,306.88040680000086,306.89610920000086,307.1795015000007,307.1964102000002,None,down,2.566472700000304,307.1964102000002,None,307.1964102000002,308.5454028000004,0.10131369999908202,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,R,N,180,_,_,_RN180__,N,0,103,103,68,,,1.235,309.86628650000057,310.1767970000001,310.1931043000004,310.47660370000085,310.4931491999996,None,up,1.8679562999986956,310.4931491999996,None,310.4931491999996,311.70813980000094,0.093549900000653,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,_4,N,180,_,_,__4N180__,N,0,104,104,84,,,0.77,312.48670850000053,312.7756244000011,312.7756244000011,313.0747795999996,313.0910849000011,None,up,1.4839661000005435,313.0910849000011,None,313.0910849000011,313.8406844000001,0.11390690000007453,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
485,_5,N,180,L,N,485_5N180LN,HLN,0,105,105,284,,,1.12,314.68252120000034,314.9889641999998,315.0062144000003,315.2896125999996,315.3059309,None,up,1.7840720000003785,315.3059309,None,315.3059309,316.4049267999999,0.0968044999990525,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,_5,M,135,_,_,__5M135__,N,0,106,106,43,,,0.854,317.2000769999995,317.50394360000064,317.51994410000043,317.8042882000009,317.8204631999997,None,down,1.965723799999978,317.8204631999997,None,317.8204631999997,318.66982330000064,0.09892319999926258,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
205,G,M,180,R,N,205GM180RN,HRN,0,107,107,132,,,0.771,319.8994870000006,320.20133519999945,320.2184971000006,320.50137449999966,320.5182970999995,None,down,2.499472400000741,320.5182970999995,None,320.5182970999995,321.26809370000046,0.1023005999995803,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
391,_4,N,270,R,N,391_4N270RN,HRN,0,108,108,262,,,0.916,323.14033630000085,323.43189800000073,323.43189800000073,323.7338699000011,323.7490665000005,None,up,1.5994160999998712,323.7490665000005,None,323.7490665000005,324.6478485000007,0.11137910000070406,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
301,_2,M,180,L,N,301_2M180LN,HLN,0,109,109,156,,,1.208,325.4639521000008,325.7630781000007,325.77958039999976,326.06294329999946,326.07946400000037,None,up,2.467882600001758,326.07946400000037,None,326.07946400000037,327.2789881000008,0.10391100000015285,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,_5,N,45,_,_,__5N045__,N,0,110,110,89,,,1.291,328.65955530000065,328.9606048000005,328.9770026999995,329.26027129999966,329.2771105000011,None,up,1.9510329000004276,329.2771105000011,None,329.2771105000011,330.5585685999995,0.10017309999966528,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,_5,M,315,_,_,__5M315__,N,0,111,111,47,,,1.039,331.3390476000004,331.6412347000005,331.65755050000007,331.94070459999966,331.95734020000054,None,down,2.033449799999289,331.95734020000054,None,331.95734020000054,332.99067450000075,0.09992160000001604,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
495,_5,M,270,L,N,495_5M270LN,HLN,0,112,112,190,,,1.34,334.11599340000066,334.40581490000113,334.40581490000113,334.7057552999995,334.7224027000011,None,up,2.0335350000004837,334.7224027000011,None,334.7224027000011,336.0545892000009,0.11421700000028068,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
455,_5,N,270,R,N,455_5N270RN,HRN,0,113,113,278,,,1.302,336.87860010000077,337.17011939999975,337.1862701000009,337.46955510000043,337.4863298,None,up,2.299675100000968,337.4863298,None,337.4863298,338.7690007000001,0.10915980000027048,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
011,R,M,90,R,N,011RM090RN,HRN,0,114,114,98,,,1.106,339.91107340000053,340.2007045999999,340.2007045999999,340.5001841000012,340.51644210000086,None,down,2.133492599999954,340.51644210000086,None,340.51644210000086,341.6161157000006,0.11387500000091677,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,_5,M,225,_,_,__5M225__,N,0,115,115,45,,,1.097,342.76300400000036,343.0648398000012,343.0810773000012,343.36688010000034,343.38195730000007,None,down,2.7664944999996806,343.38195730000007,None,343.38195730000007,344.4642476000008,0.10100750000128755,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,_2,N,45,_,_,__2N045__,N,0,116,116,73,,,0.8130000000000001,346.2669556000001,346.5618749999994,346.5787166000009,346.8617066000006,346.87946920000104,None,up,1.6316246000005776,346.87946920000104,None,346.87946920000104,347.6780393000008,0.10613990000092599,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
418,_4,N,45,L,N,418_4N045LN,HLN,0,117,117,265,,,1.374,348.61736680000104,348.9260095000009,348.94251930000064,349.22627790000115,349.2428961000005,None,up,2.0842216000000917,349.2428961000005,None,349.2428961000005,350.60863210000025,0.09600680000039574,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,_4,N,225,_,_,__4N225__,N,0,118,118,85,,,0.795,351.43685750000077,351.7405551000011,351.75692440000057,352.0405351999998,352.05732420000095,None,up,1.5507982999988599,352.05732420000095,None,352.05732420000095,352.840207700001,0.09822239999994054,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
423,_4,N,270,L,N,423_4N270LN,HLN,0,119,119,270,,,0.969,353.71542650000083,354.02116709999973,354.0382578000008,354.3220054000012,354.3391188000005,None,up,1.5322085000007064,354.3391188000005,None,354.3391188000005,355.28734579999946,0.09659560000000056,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
195,G,N,90,R,N,195GN090RN,HRN,0,120,120,226,,,0.898,355.9752609999996,356.28644840000015,356.3029786999996,356.58609400000023,356.6029904999996,None,up,1.6341221000002406,356.6029904999996,None,356.6029904999996,357.4853186,0.09320719999959692,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
272,_2,M,315,R,N,272_2M315RN,HRN,0,121,121,151,,,0.923,358.3558974000007,358.65100879999954,358.66738290000103,358.95114730000023,358.96844749999946,None,down,2.0496953000001668,358.96844749999946,None,358.96844749999946,359.8674133000004,0.10821089999990363,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
266,_2,M,45,R,N,266_2M045RN,HRN,0,122,122,145,,,0.755,361.129566900001,361.4323017000006,361.44877110000016,361.73138579999977,361.74857340000017,None,down,1.8344630999999936,361.74857340000017,None,361.74857340000017,362.4984072999996,0.09701290000157314,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
003,R,N,90,R,N,003RN090RN,HRN,0,123,123,194,,,1.307,363.70510079999985,363.9961056000011,364.01247689999946,364.2977071000005,364.3134573999996,None,up,1.9336412000011478,364.3134573999996,None,364.3134573999996,365.61227379999946,0.11035249999986263,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
228,G,N,135,L,N,228GN135LN,HLN,0,124,124,235,,,1.231,366.3694464,366.66051789999983,366.6773073000004,366.9610506000008,366.9776423000003,None,up,1.9023260999983904,366.9776423000003,None,366.9776423000003,368.1932651999996,0.11075929999969958,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,F,M,90,_,_,_FM090__,N,0,125,125,2,,,1.141,368.98252239999965,369.2916599,369.30865339999946,369.59210410000014,369.6085682000012,None,down,2.3817182000002504,369.6085682000012,None,369.6085682000012,370.7406205999996,0.09173449999980221,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,R,M,180,_,_,_RM180__,N,0,126,126,20,,,1.236,372.07958450000115,372.4055628999995,372.4218567000007,372.70580619999964,372.7224236000002,None,down,2.998551900000166,372.7224236000002,None,372.7224236000002,373.9381394000011,0.08065189999979339,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
453,_5,N,180,R,N,453_5N180RN,HRN,0,127,127,276,,,0.966,375.8126419,376.13550489999943,376.15259830000105,376.4368730999995,376.4540928000006,None,up,1.7164871000004496,376.4540928000006,None,376.4540928000006,377.40281250000044,0.0841681999991124,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
045,R,M,180,L,N,045RM180LN,HLN,0,128,128,108,,,0.986,378.2661530999994,378.58382429999983,378.6012823000001,378.88417130000016,378.9005854999996,None,up,1.6655989999999292,378.9005854999996,None,378.9005854999996,379.86627880000015,0.0851185000010446,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
035,R,N,90,L,N,035RN090LN,HLN,0,129,129,202,,,1.068,380.6648647000002,380.9818312999996,380.9983654000007,381.2821163000008,381.2985150000004,None,up,1.7004092000006494,381.2985150000004,None,381.2985150000004,382.348436100001,0.08847869999954128,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
167,F,N,270,L,N,167FN270LN,HLN,0,130,130,222,,,1.31,383.1126612999997,383.41293210000003,383.4293381000007,383.7127978999997,383.7298119999996,None,up,2.2496716999994533,383.7298119999996,None,383.7298119999996,385.02855550000095,0.10035430000061751,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
002,R,N,45,R,N,002RN045RN,HRN,0,131,131,193,,,1.357,386.1062397000005,386.40828800000054,386.40828800000054,386.69358959999954,386.71000260000073,None,up,1.9990527999998449,386.71000260000073,None,386.71000260000073,388.0593925000012,0.11488139999892155,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
265,_2,M,0,R,N,265_2M000RN,HRN,0,132,132,144,,,1.161,388.83517890000076,389.12478890000057,389.12478890000057,389.42475560000094,389.4415845000003,None,down,2.1675196000014694,389.4415845000003,None,389.4415845000003,390.5905036000004,0.11576889999923878,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
420,_4,N,135,L,N,420_4N135LN,HLN,0,133,133,267,,,1.389,391.72368319999987,392.02166990000114,392.03893550000066,392.3221859000005,392.339051500001,None,up,2.1181866000006266,392.339051500001,None,392.339051500001,393.7220436000007,0.10312760000124399,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
161,F,N,0,L,N,161FN000LN,HLN,0,134,134,216,,,0.971,394.5701530000006,394.86947990000044,394.88603409999996,395.1697170000007,395.1861452000012,None,up,1.4861137999996572,395.1861452000012,None,395.1861452000012,396.15222279999944,0.10054330000093614,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
457,_5,M,0,R,N,457_5M000RN,HRN,0,135,135,176,,,0.858,396.7897816000004,397.0843497999995,397.10149470000033,397.3844893000005,397.4011105999998,None,down,1.8832499999989523,397.4011105999998,None,397.4011105999998,398.2506150999998,0.10674759999892558,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
009,R,M,0,R,N,009RM000RN,HRN,0,136,136,96,,,1.012,399.39906300000075,399.6986904000005,399.71492659999967,399.9985856000003,400.01559350000025,None,down,1.9827934000004461,400.01559350000025,None,400.01559350000025,401.0145708,0.10343540000030771,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,R,M,135,_,_,_RM135__,N,0,137,137,19,,,0.789,402.1254382999996,402.4140258999996,402.4140258999996,402.7125992000001,402.7294299999994,None,down,2.017428799999834,402.7294299999994,None,402.7294299999994,403.5124704000009,0.11529340000015509,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
432,_4,M,315,L,N,432_4M315LN,HLN,0,138,138,175,,,1.2690000000000001,404.8638107000006,405.16040020000037,405.1773559000012,405.4599154000007,405.47746879999977,None,down,2.48243420000108,405.47746879999977,None,405.47746879999977,406.7264520000008,0.10580330000084359,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
043,R,M,90,L,N,043RM090LN,HLN,0,139,139,106,,,1.28,408.0715739999996,408.3742371999997,408.3909087000011,408.67502740000054,408.691377000001,None,down,2.0662178000002314,408.691377000001,None,408.691377000001,409.95685700000104,0.09962549999909243,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,_2,M,0,_,_,__2M000__,N,0,140,140,24,,,0.892,410.8664520000002,411.17180290000033,411.1887630000001,411.47298950000004,411.48886649999986,None,down,2.2008286000000226,411.48886649999986,None,411.48886649999986,412.37168810000003,0.09778730000107316,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
239,G,M,270,L,N,239GM270LN,HLN,0,141,141,142,,,1.149,413.8042452999998,414.10325209999974,414.11940460000005,414.40244560000065,414.4192956000006,None,down,2.299541299998964,414.4192956000006,None,414.4192956000006,415.5514535000002,0.102148700001635,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,_2,M,135,_,_,__2M135__,N,0,142,142,27,,,1.266,416.8174118000006,417.13365669999985,417.1498303999997,417.4331718000012,417.45012900000074,None,down,2.4329333000005136,417.45012900000074,None,417.45012900000074,418.6992396000005,0.0884528999995382,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,_2,N,180,_,_,__2N180__,N,0,143,143,76,,,1.135,420.0074923000011,420.29720180000004,420.29720180000004,420.5972457000007,420.6144039999999,None,up,1.768179799999416,420.6144039999999,None,420.6144039999999,421.7295556000008,0.11327829999936512,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,_2,M,225,_,_,__2M225__,N,0,144,144,29,,,0.811,422.49976869999955,422.7954871000002,422.81156420000116,423.095320800001,423.11199940000006,None,down,1.8667929999992339,423.11199940000006,None,423.11199940000006,423.91138219999993,0.10513410000021395,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
388,_4,N,135,R,N,388_4N135RN,HRN,0,145,145,259,,,1.237,425.0911286999999,425.39286920000086,425.4092586000006,425.6963443000004,425.71124919999966,None,up,1.8484950000001845,425.71124919999966,None,425.71124919999966,426.942174400001,0.10049749999961932,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
268,_2,M,135,R,N,268_2M135RN,HRN,0,146,146,147,,,0.8250000000000001,427.6870223999995,427.97594430000026,427.97594430000026,428.2741504000005,428.2907630000009,None,down,2.1356292000000394,428.2907630000009,None,428.2907630000009,429.10746370000015,0.1163418999985879,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
398,_4,M,225,R,N,398_4M225RN,HRN,0,147,147,165,,,0.917,430.5401787999999,430.83797570000024,430.85467040000003,431.1377977000011,431.15497570000116,None,down,2.032395500000348,431.15497570000116,None,431.15497570000116,432.0539315999995,0.10248089999913645,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
417,_4,N,0,L,N,417_4N000LN,HLN,0,148,148,264,,,0.843,433.27740059999996,433.60277719999976,433.6189787000003,433.9026625000006,433.9193269999996,None,up,1.4181678999993892,433.9193269999996,None,433.9193269999996,434.7518075000007,0.08115619999989576,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
203,G,M,90,R,N,203GM090RN,HRN,0,149,149,130,,,0.918,435.46025460000055,435.7502414999999,435.76726059999964,436.0512299000002,436.067468700001,None,down,1.5998853000000963,436.067468700001,None,436.067468700001,436.96731480000017,0.11145070000020496,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,G,N,180,_,_,_GN180__,N,0,150,150,60,,,0.769,437.7938864000007,438.08356450000065,438.08356450000065,438.38216920000013,438.3988494000005,None,up,1.6831827000005433,438.3988494000005,None,438.3988494000005,439.14818170000035,0.11412569999993138,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
303,_2,M,270,L,N,303_2M270LN,HLN,0,151,151,158,,,1.227,440.20072269999946,440.496470600001,440.5129202999997,440.7967171,440.8133120000002,None,down,2.0012569000009535,440.8133120000002,None,440.8133120000002,442.02952619999996,0.10698919999958889,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
264,_2,N,315,R,N,264_2N315RN,HRN,0,152,152,247,,,1.235,442.9297017000008,443.2271801000006,443.2439221000004,443.52760920000037,443.5441232000012,None,up,2.4492915000009816,443.5441232000012,None,443.5441232000012,444.75981780000075,0.104726200001096,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
004,R,N,135,R,N,004RN135RN,HRN,0,153,153,195,,,0.771,446.1091056000005,446.4088016000005,446.42413680000027,446.7073712000001,446.7239902000001,None,up,1.8499248000007356,446.7239902000001,None,446.7239902000001,447.4739850999995,0.10503670000070997,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
464,_5,M,315,R,N,464_5M315RN,HRN,0,154,154,183,,,1.065,448.6696439999996,448.98884680000083,449.0055321,449.28935640000054,449.30605839999953,None,down,2.3832399000002624,449.30605839999953,None,449.30605839999953,450.3550448999995,0.08669259999987844,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,G,M,270,_,_,_GM270__,N,0,155,155,14,,,1.038,451.78666840000005,452.1025394999997,452.11928960000114,452.4033512999995,452.4198527999997,None,down,2.2666300000000774,452.4198527999997,None,452.4198527999997,453.45302300000003,0.08645570000044245,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
295,_2,N,270,L,N,295_2N270LN,HLN,0,156,156,254,,,0.807,454.805961,455.1007064000005,455.11703280000074,455.4007521000003,455.4172732999996,None,up,1.4498763000010513,455.4172732999996,None,455.4172732999996,456.2165763000012,0.10855749999973341,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
_,F,N,270,_,_,_FN270__,N,0,157,157,54,,,1.27,456.9945564999998,457.2838573000008,457.2838573000008,457.5818154000008,457.6000017999995,None,up,1.8476004999993165,457.6000017999995,None,457.6000017999995,458.8482498000012,0.11557860000175424,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
046,R,M,225,L,N,046RM225LN,HLN,0,158,158,109,,,1.355,459.5316918999997,459.8628148000007,459.8812949000003,460.1636705000001,460.1798015000004,None,down,2.134642299999541,460.1798015000004,None,460.1798015000004,461.5121261000004,0.07506719999946654,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
204,G,M,135,R,N,204GM135RN,HRN,0,159,159,131,,,1.095,462.43053130000044,462.72699009999997,462.74364930000047,463.02652470000066,463.0435909000007,None,down,1.9825380000002042,463.0435909000007,None,463.0435909000007,464.12576459999946,0.10541110000121989,None,,,,,,,,,4,001,2019_Dec_20_1724,untitled,3.1.0,60.16047204291224,
