Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,key_JUDGE.rt,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
002,R,N,45,R,N,002RN045RN,HRN,0,40,40,193,,,0.887,173.91435484063186,174.2477086999861,174.26437384375458,174.54766771415598,174.58101356173938,173.91435484063186,up,174.58101356173938,None,174.58101356173938,175.43100409328326,0.05972476590613951,None,1.7834997927566292,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
_,_4,M,180,_,_,__4M180__,N,0,41,41,36,,,0.867,176.44764208973356,176.78098138223504,176.7976438774822,177.08097019224078,177.11431570876084,None,down,177.11431570876084,None,177.11431570876084,177.9642850521559,0.05788305199530441,None,2.4169556863016624,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
495,_5,M,270,L,N,495_5M270LN,HLN,0,42,42,190,,,1.139,179.59756779877353,179.94755932351472,179.9642072519091,180.24757163912727,180.28090159559724,None,down,180.28090159559724,None,180.28090159559724,181.39751721206267,0.05807937346617109,None,3.2001174618199,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
_,_5,N,45,_,_,__5N045__,N,0,43,43,89,,,1.235,183.54747337907247,183.89745828251398,183.91412276415213,184.19747953687693,184.23082372913996,None,up,184.23082372913996,None,184.23082372913996,185.44742689756458,0.056850460645364365,None,2.6001143498069723,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
003,R,N,90,R,N,003RN090RN,HRN,0,44,44,194,,,1.358,186.91406813844878,187.2473905466395,187.26407820281747,187.54738862646263,187.58071758973892,None,down,187.58071758973892,None,187.58071758973892,188.89737055031947,0.06204188897754648,None,2.500296634130791,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
483,_5,N,90,L,N,483_5N090LN,HLN,0,45,45,282,,,0.757,190.16401649232648,190.49735412950395,190.51401066558537,190.7973257241356,190.83064707292215,None,up,190.83064707292215,None,190.83064707292215,191.54732175135723,0.058854396345850546,None,2.5666569333588996,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
205,G,M,180,R,N,205GM180RN,HRN,0,46,46,132,,,0.87,193.46391856333503,193.8139309451617,193.83062522263936,194.11389161465559,194.14724011076032,None,down,194.14724011076032,None,194.14724011076032,194.99721375799345,0.056781930215947796,None,2.00020658448193,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
175,F,M,270,L,N,175FM270LN,HLN,0,47,47,126,,,1.176,196.2138440737399,196.56384288190384,196.58053782151183,196.8638389753396,196.89719475487072,None,down,196.89719475487072,None,196.89719475487072,198.0471376792848,0.05795754159044009,None,2.6502869008218113,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
033,R,N,0,L,N,033RN000LN,HLN,0,48,48,200,,,0.9560000000000001,199.63049782887538,199.9637897790999,199.98045028795968,200.26380209471245,200.29711913965366,None,up,200.29711913965366,None,200.29711913965366,201.21379805571996,0.06072358863821137,None,1.6835724945995025,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
449,_5,N,0,R,N,449_5N000RN,HRN,0,49,49,272,,,0.715,202.06375614290664,202.39707358512533,202.41374468806316,202.69703326142553,202.73038208859361,None,up,202.73038208859361,None,202.73038208859361,203.41370793986061,0.05848724539464456,None,1.4168729200828238,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
007,R,N,270,R,N,007RN270RN,HRN,0,50,50,198,,,1.03,204.21369145283097,204.5636948959036,204.5803600396721,204.86369098933937,204.89698949464582,None,up,204.89698949464582,None,204.89698949464582,205.91365364522062,0.0574669034431281,None,1.9835182661736326,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
_,_5,N,135,_,_,__5N135__,N,0,51,51,91,,,1.101,206.9469766493312,207.29695128976164,207.31359789389535,207.5969689024132,207.63027535327637,None,down,207.63027535327637,None,207.63027535327637,208.71357458692728,0.05772281659665168,None,3.266792272683233,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
395,_4,M,90,R,N,395_4M090RN,HRN,0,52,52,162,,,1.338,210.98019139522512,211.31354260606167,211.33023324182432,211.61351585602097,211.64684481929726,None,down,211.64684481929726,None,211.64684481929726,212.96350605649786,0.05990287880922551,None,2.500151958778588,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
424,_4,N,315,L,N,424_4N315LN,HLN,0,53,53,271,,,1.381,214.23014041123315,214.5634747377626,214.58013557768572,214.86347050013137,214.896800125538,None,up,214.896800125538,None,214.896800125538,216.24676648934837,0.05978369545118767,None,2.1334962834625912,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
_,_5,M,135,_,_,__5M135__,N,0,54,54,43,,,0.922,217.09670868541798,217.44674655924246,217.46341335833495,217.7467264304978,217.78006764317252,None,down,217.78006764317252,None,217.78006764317252,218.66337621285493,0.05714444625482429,None,2.283468672656454,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
463,_5,M,270,R,N,463_5M270RN,HRN,0,55,55,182,,,0.889,220.13000255581937,220.47997918263718,220.49664730599034,220.77996997903392,220.81333502838243,None,up,220.81333502838243,None,220.81333502838243,221.66328649427305,0.05841838390188059,None,2.5667886971787084,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
197,G,N,180,R,N,197GN180RN,HRN,0,56,56,228,,,0.9530000000000001,223.46326669659175,223.79658215242307,223.81327907841842,224.096605724244,224.12992475557257,None,down,224.12992475557257,None,224.12992475557257,225.04653812079414,0.06151152304300922,None,2.2502926613524323,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
432,_4,M,315,L,N,432_4M315LN,HLN,0,57,57,175,,,1.0090000000000001,226.4631713499075,226.7964987240739,226.8131655231664,227.09651567459514,227.12984563106875,None,down,227.12984563106875,None,227.12984563106875,228.11316956215887,0.05950162817680393,None,1.9001779804784746,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
485,_5,N,180,L,N,485_5N180LN,HLN,0,58,58,284,,,1.188,229.0964719740332,229.4464631677074,229.4631044748021,229.74644668067413,229.77977100904536,None,up,229.77977100904536,None,229.77977100904536,230.92971459558976,0.059139774268260226,None,3.033480259924545,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
298,_2,M,45,L,N,298_2M045LN,HLN,0,59,59,153,,,1.393,232.87971254298827,233.22970141920814,233.24638675793176,233.5296965194466,233.56302978656822,None,None,233.56302978656822,None,233.56302978656822,234.91302164237277,0.05814922815625323,None,,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
462,_5,M,225,R,N,462_5M225RN,HRN,0,60,60,181,,,1.3900000000000001,237.09627830108002,237.42961229654247,237.4462797577653,237.72960309293921,237.7629403328392,237.09627830108002,up,237.7629403328392,None,237.7629403328392,239.11286630673203,0.060926531405129936,None,3.2669482042365416,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
452,_5,N,135,R,N,452_5N135RN,HRN,0,61,61,275,,,0.811,241.11286001649933,241.44619334983145,241.462868756611,241.74618547048885,241.7795220482585,None,down,241.7795220482585,None,241.7795220482585,242.56283975532642,0.059436077332065906,None,2.033485225900222,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
_,F,M,180,_,_,_FM180__,N,0,62,62,4,,,0.973,243.8794771558605,244.22948424064816,244.24617421428047,244.5294843068623,244.5628119458779,None,down,244.5628119458779,None,244.5628119458779,245.51278340808494,0.05725502192217391,None,1.9834835043584462,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
_,G,N,45,_,_,_GN045__,N,0,63,63,57,,,0.866,246.62939968667706,246.96273169575215,246.97939385993595,247.26275824715412,247.29609714237813,None,up,247.29609714237813,None,247.29609714237813,248.1460661547062,0.06399020577373449,None,1.883306252228067,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
261,_2,N,180,R,N,261_2N180RN,HRN,0,64,64,244,,,1.121,249.262681771168,249.595998220193,249.61266435715515,249.89600921154852,249.92933254672243,None,up,249.92933254672243,None,249.92933254672243,251.01266290046988,0.06070140729207196,None,2.8668126000629854,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
011,R,M,90,R,N,011RM090RN,HRN,0,65,65,98,,,1.274,252.87927156457226,253.2126019183197,253.22929321621268,253.51258079638137,253.54591969160538,None,down,253.54591969160538,None,253.54591969160538,254.7958769842371,0.05947150127394707,None,2.700147588722757,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
043,R,M,90,L,N,043RM090LN,HLN,0,66,66,106,,,0.736,256.3125312028642,256.6625283557041,256.67919482373327,256.9624973018181,256.99582494083734,None,up,256.99582494083734,None,256.99582494083734,257.7125135239985,0.05895735751983011,None,2.3336408926043077,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
388,_4,N,135,R,N,388_4N135RN,HRN,0,67,67,259,,,1.055,259.39577647293845,259.7457620385103,259.762408973711,260.0457902452363,260.0791228502276,None,down,260.0791228502276,None,260.0791228502276,261.09574661088845,0.05841474218686926,None,2.0834770154906437,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
459,_5,M,90,R,N,459_5M090RN,HRN,0,68,68,178,,,0.977,262.2457411814248,262.57906358961554,262.59571317333393,262.87906630434736,262.91238897739095,None,down,262.91238897739095,None,262.91238897739095,263.86237268900004,0.06103876240013051,None,2.133472446796077,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
137,F,M,0,R,N,137FM000RN,HRN,0,69,69,112,,,1.334,265.1289875109069,265.4623258102147,265.4789793667114,265.7622940941983,265.7956296787743,None,up,265.7956296787743,None,265.7956296787743,267.112306144958,0.05926259933767142,None,2.000335368720698,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
_,_5,N,0,_,_,__5N000__,N,0,70,70,88,,,1.035,267.8622664171744,268.21226092149664,268.22892838271946,268.5122742303065,268.5456190846962,None,up,268.5456190846962,None,268.5456190846962,269.5622312580854,0.056857413008401636,None,1.8169661479550996,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
_,G,N,180,_,_,_GN180__,N,0,71,71,60,,,0.764,270.42889918279616,270.778829129471,270.7954982460178,271.0788778622191,271.11219623142097,None,down,271.11219623142097,None,271.11219623142097,271.86220450804103,0.057736390252102865,None,1.6335068775406398,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
389,_4,N,180,R,N,389_4N180RN,HRN,0,72,72,260,,,0.973,272.82882787142444,273.1621681571196,273.1788164165773,273.4621755067601,273.4954779848449,None,down,273.4954779848449,None,273.4954779848449,274.44547758756744,0.060420002144383034,None,2.0501520249927125,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
133,F,N,180,R,N,133FN180RN,HRN,0,73,73,212,,,1.031,275.62877728470994,275.96207651836085,275.97874199319267,276.2620769156383,276.2954058789146,None,down,276.2954058789146,None,276.2954058789146,277.31202897744515,0.058949743026460055,None,1.7668005493032979,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
484,_5,N,135,L,N,484_5N135LN,HLN,0,74,74,283,,,0.808,278.12871107173487,278.4786963062397,278.4953693955649,278.7787142499583,278.8120359298082,None,up,278.8120359298082,None,278.8120359298082,279.5953526436824,0.05787709282594733,None,2.5336292391220923,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
208,G,M,315,R,N,208GM315RN,HRN,0,75,75,135,,,1.0030000000000001,281.42864194538924,281.7619875281234,281.77862221392206,282.0619842836859,282.0953069567295,None,up,282.0953069567295,None,282.0953069567295,283.0785987745294,0.05871468696568627,None,2.750143682158523,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
486,_5,N,225,L,N,486_5N225LN,HLN,0,76,76,285,,,0.9500000000000001,284.9285588481034,285.26186602731104,285.2785414340906,285.5618869506143,285.59521690708425,None,down,285.59521690708425,None,285.59521690708425,286.51186801370204,0.060332932083838386,None,2.250164539243997,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
461,_5,M,180,R,N,461_5M180RN,HRN,0,77,77,180,,,1.0,287.9285336871726,288.2618428527712,288.27850236843733,288.5618117988852,288.5951308302174,None,down,288.5951308302174,None,288.5951308302174,289.5784438361661,0.0592632614680042,None,1.9336433424832649,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
_,_2,M,90,_,_,__2M090__,N,0,78,78,26,,,1.3900000000000001,290.59511295271295,290.94508626888273,290.96177359399735,291.2450942806536,291.27839808299905,None,down,291.27839808299905,None,291.27839808299905,292.6283737166268,0.055988698768487666,None,2.3004688540786447,,,,,,,,,36,001,2019_Dec_25_1443,untitled,3.1.0,60.009178522645854,
