Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,key_JUDGE.rt,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
493,_5,M,180,L,N,493_5M180LN,HLN,0,0,0,188,52.05384090001462,None,0.808,76.09272230003262,76.38281530002132,76.38281530002132,76.64966480003204,76.66719520004699,None,None,76.66719520004699,None,76.66719520004699,77.46528790000593,0.14461319998372346,None,,,,,,,,,,28,001,2019_Dec_25_1157,untitled,3.1.0,59.83316122450016,
431,_4,M,270,L,N,431_4M270LN,HLN,0,1,1,174,,,1.118,80.33530670002801,80.66293460002635,80.67958320002072,80.96192890004022,80.97867360000964,80.33530670002801,None,80.97867360000964,None,80.97867360000964,82.07771939999657,0.07633110001916066,None,,,,,,,,,,28,001,2019_Dec_25_1157,untitled,3.1.0,59.83316122450016,
258,_2,N,45,R,N,258_2N045RN,HRN,0,2,2,241,,,0.757,84.64716260001296,84.94213909999235,84.94213909999235,85.15816079999786,85.17479489999823,84.64716260001296,up,85.17479489999823,None,85.17479489999823,85.90833360003307,0.1981427000137046,None,1.8156989000272006,,,,,,,,,28,001,2019_Dec_25_1157,untitled,3.1.0,59.83316122450016,
302,_2,M,225,L,N,302_2M225LN,HLN,0,3,3,157,,,0.991,87.18210810003802,87.47361500002444,87.47361500002444,87.70648610003991,87.72308270004578,None,up,87.72308270004578,None,87.72308270004578,88.68918040004792,0.18408370000543073,None,2.531508899992332,,,,,,,,,28,001,2019_Dec_25_1157,untitled,3.1.0,59.83316122450016,
487,_5,N,270,L,N,487_5N270LN,HLN,0,4,4,286,,,1.179,90.44130160001805,90.73666230001254,90.73666230001254,90.97020420001354,90.98739419999765,None,up,90.98739419999765,None,90.98739419999765,92.15239590004785,0.1756588999996893,None,2.2149139000102878,,,,,,,,,28,001,2019_Dec_25_1157,untitled,3.1.0,59.83316122450016,
_,G,M,0,_,_,_GM000__,N,0,5,5,8,,,0.899,93.39572420000331,93.68475920002675,93.68475920002675,93.91951460001292,93.93456349999178,None,down,93.93456349999178,None,93.93456349999178,94.81672870001057,0.18386779999127612,None,2.8987063000095077,,,,,,,,,28,001,2019_Dec_25_1157,untitled,3.1.0,59.83316122450016,
194,G,N,45,R,N,194GN045RN,HRN,0,6,6,225,,,1.324,97.01069660001667,97.31458310002927,97.31458310002927,97.550355400017,97.56491380004445,None,up,97.56491380004445,None,97.56491380004445,98.8642722000368,0.17027319996850565,None,2.765314699965529,,,,,,,,,28,001,2019_Dec_25_1157,untitled,3.1.0,59.83316122450016,
430,_4,M,225,L,N,430_4M225LN,HLN,0,7,7,173,,,1.298,100.4928149000043,100.78014059999259,100.78014059999259,101.0448554000468,101.06168079999043,None,down,101.06168079999043,None,101.06168079999043,102.34336780000012,0.1531352999736555,None,2.2811770999687724,,,,,,,,,28,001,2019_Dec_25_1157,untitled,3.1.0,59.83316122450016,
427,_4,M,90,L,N,427_4M090LN,HLN,0,8,8,170,,,1.343,103.41525449999608,103.75862330000382,103.77591590001248,104.05873250000877,104.07558840001002,None,down,104.07558840001002,None,104.07558840001002,105.40732210001443,0.06554709997726604,None,2.8472788999788463,,,,,,,,,28,001,2019_Dec_25_1157,untitled,3.1.0,59.83316122450016,
239,G,M,270,L,N,239GM270LN,HLN,0,9,9,142,,,1.306,107.1165244000149,107.40630249999231,107.40630249999231,107.63912300002994,107.65559080004459,None,down,107.65559080004459,None,107.65559080004459,108.93778620002558,0.18313099996885285,None,2.8977332999929786,,,,,,,,,28,001,2019_Dec_25_1157,untitled,3.1.0,59.83316122450016,
