Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,key_JUDGE.rt,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
196,G,N,135,R,N,196GN135RN,HRN,0,0,0,227,130.0495169000351,None,1.3980000000000001,154.06689310004003,154.40409520000685,154.42096230003517,154.70381300000008,154.72032350004883,None,None,154.72032350004883,None,154.72032350004883,156.10264290001942,0.06755159999011084,None,,,,,,,,,,15,001,2019_Dec_25_1040,untitled,3.1.0,59.9586884701627,
_,F,M,45,_,_,_FM045__,N,0,1,1,1,,,1.393,158.28708209999604,158.63343660003738,158.64987560000736,158.9340266000363,158.94961040001363,158.28708209999604,down,158.94961040001363,None,158.94961040001363,160.3321190000279,0.06018869997933507,None,2.78238180000335,,,,,,,,,15,001,2019_Dec_25_1040,untitled,3.1.0,59.9586884701627,
301,_2,M,180,L,N,301_2M180LN,HLN,0,2,2,156,,,1.2570000000000001,161.80146760004573,162.14745190000394,162.16379670001334,162.44705980003346,162.46364100003848,None,None,162.46364100003848,None,162.46364100003848,163.69665030000033,0.06260160001693293,None,,,,,,,,,,15,001,2019_Dec_25_1040,untitled,3.1.0,59.9586884701627,
047,R,M,270,L,N,047RM270LN,HLN,0,3,3,110,,,1.041,165.99793569999747,166.34314840001753,166.36010600003647,166.64300080004614,166.65952839999227,165.99793569999747,down,166.65952839999227,None,166.65952839999227,167.67559590004385,0.06317529996158555,None,2.4989018000196666,,,,,,,,,15,001,2019_Dec_25_1040,untitled,3.1.0,59.9586884701627,
199,G,N,270,R,N,199GN270RN,HRN,0,4,4,230,,,1.289,169.22748210001737,169.57493460003752,169.59121149999555,169.87385890004225,169.89040370000293,None,None,169.89040370000293,None,169.89040370000293,171.15562630002387,0.06225660000927746,None,,,,,,,,,,15,001,2019_Dec_25_1040,untitled,3.1.0,59.9586884701627,
171,F,M,90,L,N,171FM090LN,HLN,0,5,5,122,,,1.057,173.42483670002548,173.77025639999192,173.786796600034,174.0704789000447,174.08696420001797,173.42483670002548,down,174.08696420001797,None,174.08696420001797,175.11903460003668,0.06321389996446669,None,2.466058099991642,,,,,,,,,15,001,2019_Dec_25_1040,untitled,3.1.0,59.9586884701627,
238,G,M,225,L,N,238GM225LN,HLN,0,6,6,141,,,1.193,176.62764130003052,176.96758019999834,176.9840270000277,177.26731820002897,177.28384160000132,None,down,177.28384160000132,None,177.28384160000132,178.46679180004867,0.06813089997740462,None,3.048268000013195,,,,,,,,,15,001,2019_Dec_25_1040,untitled,3.1.0,59.9586884701627,
390,_4,N,225,R,N,390_4N225RN,HRN,0,7,7,261,,,1.2610000000000001,180.40338820003672,180.74796840001363,180.7643029000028,181.0474807000137,181.06417560001137,None,down,181.06417560001137,None,181.06417560001137,182.31291900004726,0.06332940002903342,None,3.264380800013896,,,,,,,,,15,001,2019_Dec_25_1040,untitled,3.1.0,59.9586884701627,
386,_4,N,45,R,N,386_4N045RN,HRN,0,8,8,257,,,1.183,184.39798619999783,184.74414240004262,184.76229640003294,185.04411429999163,185.06091699999524,None,up,185.06091699999524,None,185.06091699999524,186.22610400000121,0.06257429998368025,None,2.5645321999909356,,,,,,,,,15,001,2019_Dec_25_1040,untitled,3.1.0,59.9586884701627,
392,_4,N,315,R,N,392_4N315RN,HRN,0,9,9,263,,,1.167,187.71463890001178,188.04295930004446,188.05850540002575,188.3409353000461,188.35795580002014,None,up,188.35795580002014,None,188.35795580002014,189.5069292000262,0.0803897999576293,None,2.150699300051201,,,,,,,,,15,001,2019_Dec_25_1040,untitled,3.1.0,59.9586884701627,
