Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,key_JUDGE.rt,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
165,F,N,180,L,N,165FN180LN,HLN,0,41,41,220,,,1.157,448.3121323999949,448.65962649998255,448.6763506999705,448.96060019999277,448.9786665000138,None,down,448.9786665000138,None,448.9786665000138,450.1083750000107,0.0590004000114277,None,3.012514600006398,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
386,_4,N,45,R,N,386_4N045RN,HRN,0,42,42,257,,,0.9,452.0773007000098,452.40629179996904,452.4229466000106,452.706239000021,452.7227992999833,None,up,452.7227992999833,None,452.7227992999833,453.6058672000072,0.07540799997514114,None,1.5846528999973089,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
138,F,M,45,R,N,138FM045RN,HRN,0,43,43,113,,,1.224,454.3750862000161,454.72107379999943,454.7375865000067,455.0209205999854,455.03783699998166,None,down,455.03783699998166,None,455.03783699998166,456.25225700001465,0.06095820001792163,None,2.698091500031296,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
395,_4,M,90,R,N,395_4M090RN,HRN,0,44,44,162,,,1.1300000000000001,457.81511089997366,458.15113740001107,458.16824729996733,458.450554799987,458.4670690000057,None,up,458.4670690000057,None,458.4670690000057,459.5831632000045,0.07075479999184608,None,2.7982031000428833,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
393,_4,M,0,R,N,393_4M000RN,HRN,0,45,45,160,,,1.079,461.33348259999184,461.6814176000189,461.69796349998796,461.98145229998045,461.9981139000156,None,up,461.9981139000156,None,461.9981139000156,463.06350739998743,0.06121129996608943,None,2.083103899960406,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
_,G,M,270,_,_,_GM270__,N,0,46,46,14,,,0.765,464.1789598999894,464.4953913000063,464.51273279997986,464.79554159997497,464.8123292999808,None,up,464.8123292999808,None,464.8123292999808,465.5611594999791,0.08899359998758882,None,2.616665399982594,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
_,_2,N,180,_,_,__2N180__,N,0,47,47,76,,,1.3780000000000001,467.5023833999876,467.8429132999736,467.85924209997756,468.14283670001896,468.1591728000203,None,up,468.1591728000203,None,468.1591728000203,469.5250009999727,0.06702160002896562,None,2.6812401000061072,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
494,_5,M,225,L,N,494_5M225LN,HLN,0,48,48,189,,,0.809,470.91446940001333,471.25666179996915,471.27383139997255,471.55623200000264,471.5725744999945,None,up,471.5725744999945,None,471.5725744999945,472.35544610000215,0.06587160000344738,None,2.848544500011485,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
004,R,N,135,R,N,004RN135RN,HRN,0,49,49,195,,,1.0170000000000001,474.4971681999741,474.8368593999767,474.85319599998184,475.1366272000014,475.1531776000047,None,None,475.1531776000047,None,475.1531776000047,476.1517870000098,0.06791230000089854,None,,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
426,_4,M,45,L,N,426_4M045LN,HLN,0,50,50,169,,,0.971,478.70915840001544,479.033078700013,479.0495971000055,479.33234630001243,479.34903749998193,478.70915840001544,up,479.34903749998193,None,479.34903749998193,480.2984632999869,0.08389700000407174,None,2.182024999987334,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
295,_2,N,270,L,N,295_2N270LN,HLN,0,51,51,254,,,0.8250000000000001,481.6005384000018,481.9468687999761,481.9640317999874,482.2468623999739,482.2636135999928,None,down,482.2636135999928,None,482.2636135999928,483.0629900000058,0.062362900003790855,None,3.431967100012116,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
425,_4,M,0,L,N,425_4M000LN,HLN,0,52,52,168,,,0.846,485.76487790001556,486.11010370001895,486.1268180999905,486.41016359999776,486.42674540000735,None,down,486.42674540000735,None,486.42674540000735,487.2598877999699,0.062145099975168705,None,2.81688249995932,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
168,F,N,315,L,N,168FN315LN,HLN,0,53,53,223,,,1.302,489.320914299984,489.65752459998475,489.67402510001557,489.9568355999654,489.9733586999937,None,up,489.9733586999937,None,489.9733586999937,491.2566218000138,0.06989320000866428,None,2.284316700010095,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
_,G,M,225,_,_,_GM225__,N,0,54,54,13,,,1.247,492.32689670001855,492.6712962000165,492.6875171000138,492.97120749996975,492.98783120000735,None,None,492.98783120000735,None,492.98783120000735,494.2200734000071,0.06098130001919344,None,,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
137,F,M,0,R,N,137FM000RN,HRN,0,55,55,112,,,0.763,496.53260639996734,496.8678462000098,496.8838628999656,497.16700309998123,497.1839339999715,496.53260639996734,down,497.1839339999715,None,497.1839339999715,497.9331661000033,0.07429920003050938,None,1.9191677999915555,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
304,_2,M,315,L,N,304_2M315LN,HLN,0,56,56,159,,,1.276,499.1968676999677,499.5150322999689,499.53207000001566,499.8148479000083,499.83155349997105,None,down,499.83155349997105,None,499.83155349997105,501.09771870000986,0.0836536000133492,None,2.8325997999636456,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
_,F,N,225,_,_,_FN225__,N,0,57,57,53,,,1.149,502.7329251000192,503.0785856000148,503.0955072999932,503.3785678999848,503.39496110001346,None,up,503.39496110001346,None,503.39496110001346,504.5273190999869,0.06171039998298511,None,2.666542000020854,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
201,G,M,0,R,N,201GM000RN,HRN,0,58,58,128,,,0.78,506.1343528999714,506.47602469997946,506.4926445999881,506.77593409997644,506.79302709997864,None,down,506.79302709997864,None,506.79302709997864,507.55769250000594,0.06617470004130155,None,2.648401600017678,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
431,_4,M,270,L,N,431_4M270LN,HLN,0,59,59,174,,,0.72,509.54650070000207,509.8565565000172,509.87254269997356,510.1564184000017,510.1728382000001,None,up,510.1728382000001,None,510.1728382000001,510.8717658999958,0.09657679998781532,None,2.419594099977985,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
391,_4,N,270,R,N,391_4N270RN,HRN,0,60,60,262,,,1.339,512.696950100013,513.0034080999903,513.0203787999926,513.302881599986,513.3196225999855,None,down,513.3196225999855,None,513.3196225999855,514.6517757999827,0.09420549997594208,None,2.7679936999920756,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
_,_2,M,135,_,_,__2M135__,N,0,61,61,27,,,0.867,516.1751772999996,516.5003938999726,516.5174335999764,516.8004176999675,516.8172171000042,None,down,516.8172171000042,None,516.8172171000042,517.6656838000054,0.07802959997206926,None,3.2303850000025705,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
422,_4,N,225,L,N,422_4N225LN,HLN,0,62,62,269,,,1.357,520.1180326999747,520.4636609000154,520.4802955000196,520.7634089000057,520.7797220000066,None,up,520.7797220000066,None,520.7797220000066,522.1123538999818,0.0628104000352323,None,2.516440599982161,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
457,_5,M,0,R,N,457_5M000RN,HRN,0,63,63,176,,,0.9480000000000001,523.3984491999727,523.7109022999648,523.7281736999867,524.0106214999687,524.0272386000142,None,up,524.0272386000142,None,524.0272386000142,524.9587865999783,0.0911136000067927,None,2.7325089999940246,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
_,F,M,135,_,_,_FM135__,N,0,64,64,3,,,1.2570000000000001,526.8317512999638,527.1744770999649,527.1910663999734,527.4744676999981,527.4925606999896,None,up,527.4925606999896,None,527.4925606999896,528.7234399999725,0.06502849998651072,None,3.1961523999925703,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
_,_2,N,45,_,_,__2N045__,N,0,65,65,73,,,0.995,530.7692042000126,531.1040481000091,531.1206353000016,531.4040588000207,531.4206645999802,None,up,531.4206645999802,None,531.4206645999802,532.40326739999,0.07213729998329654,None,2.4985616999911144,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
_,_4,N,135,_,_,__4N135__,N,0,66,66,83,,,0.892,534.0025233000051,534.3357531999936,534.3519283999922,534.6342112999992,534.651020499994,None,down,534.651020499994,None,534.651020499994,535.5338191000046,0.07382549997419119,None,2.7177135000238195,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
163,F,N,90,L,N,163FN090LN,HLN,0,67,67,218,,,1.318,537.457074099977,537.7816343000159,537.7990147999953,538.0815023999894,538.0987990999711,None,up,538.0987990999711,None,538.0987990999711,539.3977020999882,0.07922519999556243,None,2.1310100999544375,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
_,_4,M,45,_,_,__4M045__,N,0,68,68,33,,,1.281,540.310489800002,540.6461560999742,540.6636668000137,540.9459288999788,540.9622895999928,None,up,540.9622895999928,None,540.9622895999928,542.2285171999829,0.0717268000007607,None,2.498774499981664,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
042,R,M,45,L,N,042RM045LN,HLN,0,69,69,105,,,1.026,543.5381460000062,543.876349499973,543.8931357999681,544.1762400000007,544.19367160002,None,down,544.19367160002,None,544.19367160002,545.2086733999895,0.06955730001209304,None,2.3482941999682225,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
462,_5,M,225,R,N,462_5M225RN,HRN,0,70,70,181,,,0.892,546.6121737000067,546.9574755000067,546.9739150999812,547.2567110999953,547.2729592999676,None,down,547.2729592999676,None,547.2729592999676,548.1391824000166,0.06334170000627637,None,3.114892499987036,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
_,_2,N,90,_,_,__2N090__,N,0,71,71,74,,,0.875,550.4572217999958,550.8041888999869,550.820830599987,551.1035530999652,551.1209016999928,None,up,551.1209016999928,None,551.1209016999928,551.9691990999854,0.06252720003249124,None,2.1509753999998793,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
452,_5,N,135,R,N,452_5N135RN,HRN,0,72,72,275,,,0.872,553.34014450002,553.6843768999679,553.7009975999827,553.9847834999673,554.0010782000027,None,up,554.0010782000027,None,554.0010782000027,554.8511139000184,0.061248899961356074,None,2.466085900028702,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
_,F,N,45,_,_,_FN045__,N,0,73,73,49,,,1.254,556.5463350000209,556.8817391999764,556.8987627999741,557.1819804999977,557.1992042000056,None,up,557.1992042000056,None,557.1992042000056,558.4307630999829,0.0694931999896653,None,2.1665732000255957,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
_,_5,M,315,_,_,__5M315__,N,0,74,74,47,,,0.881,559.4315350999823,559.7790441999678,559.7957921000198,560.0790578000015,560.0958615000127,None,down,560.0958615000127,None,560.0958615000127,560.9617998999893,0.05835909995948896,None,3.082977399986703,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
296,_2,N,315,L,N,296_2N315LN,HLN,0,75,75,255,,,0.7000000000000001,563.2476574999746,563.5929452999844,563.6098889000132,563.8925770000205,563.90918409999,None,up,563.90918409999,None,563.90918409999,564.5916798000108,0.06136379996314645,None,2.3666462000110187,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
259,_2,N,90,R,N,259_2N090RN,HRN,0,76,76,242,,,1.223,566.3503866000101,566.6898231999949,566.7066397999879,566.9900659999694,567.00643150002,None,up,567.00643150002,None,567.00643150002,568.2051610000199,0.06803029996808618,None,2.2324621999869123,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
033,R,N,0,L,N,033RN000LN,HLN,0,77,77,200,,,0.708,569.3170132999658,569.6551413999987,569.6706886999891,569.9546318000066,569.9721125999931,None,up,569.9721125999931,None,569.9721125999931,570.6694896999979,0.06968850002158433,None,1.564217000035569,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
_,_5,M,135,_,_,__5M135__,N,0,78,78,43,,,0.855,571.6073732000077,571.9518814000185,571.9678680999787,572.2520245999913,572.2683962999727,None,down,572.2683962999727,None,572.2683962999727,573.1015161999967,0.06441709998762235,None,2.8157540999818593,,,,,,,,,33,001,2019_Dec_25_1401,untitled,3.1.0,59.943664940406116,
