Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,key_JUDGE.rt,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
428,_4,M,135,L,N,428_4M135LN,HLN,0,0,0,171,938.1027916714665,None,1.055,944.1693602105042,944.4693109480504,944.4693109480504,944.6192902896037,944.65263481293,None,None,944.65263481293,None,944.65263481293,945.702597137748,0.25288456827183836,None,,,,,,,,,,32,001,2019_Dec_25_1339,untitled,3.1.0,60.00417170741802,
_,G,M,90,_,_,_GM090__,N,0,1,1,10,,,0.847,948.185915771799,948.5192130190626,948.5358612785203,948.8191750128135,948.8525142391009,948.185915771799,None,948.8525142391009,None,948.8525142391009,949.6691440251416,0.05789199074570206,None,,,,,,,,,,32,001,2019_Dec_25_1339,untitled,3.1.0,60.00417170741802,
133,F,N,180,R,N,133FN180RN,HRN,0,2,2,212,,,0.773,952.3691277367507,952.7190937694941,952.7357681830763,953.0190799309821,953.0524184951391,952.3691277367507,down,953.0524184951391,None,953.0524184951391,953.8024006176347,0.056437622741214,None,2.133472446796077,,,,,,,,,32,001,2019_Dec_25_1339,untitled,3.1.0,60.00417170741802,
488,_5,N,315,L,N,488_5N315LN,HLN,0,3,3,287,,,0.931,955.2523737351694,955.6023371193914,955.6189929933425,955.9023183149075,955.9356605207795,None,up,955.9356605207795,None,955.9356605207795,956.8523275185107,0.05819955001788912,None,2.083492575540731,,,,,,,,,32,001,2019_Dec_25_1339,untitled,3.1.0,60.00417170741802,
204,G,M,135,R,N,204GM135RN,HRN,0,4,4,131,,,1.197,958.1023040129039,958.4356244347073,958.4522909027364,958.7356149000407,958.7689339313692,None,None,958.7689339313692,None,958.7689339313692,959.9522607758336,0.05922750645913766,None,,,,,,,,,,32,001,2019_Dec_25_1339,untitled,3.1.0,60.00417170741802,
460,_5,M,135,R,N,460_5M135RN,HRN,0,5,5,179,,,1.066,962.3021685411586,962.6355171034738,962.6521743016856,962.9355161764943,962.9688520921336,962.3021685411586,None,962.9688520921336,None,962.9688520921336,964.0187925666687,0.05811843912306358,None,,,,,,,,,,32,001,2019_Dec_25_1339,untitled,3.1.0,60.00417170741802,
418,_4,N,45,L,N,418_4N045LN,HLN,0,6,6,265,,,0.997,966.4854599616774,966.8354309603928,966.8520742538785,967.1354128180392,967.1687374774738,966.4854599616774,down,967.1687374774738,None,967.1687374774738,968.1520587600426,0.056468080711056245,None,2.133501911568601,,,,,,,,,32,001,2019_Dec_25_1339,untitled,3.1.0,60.00417170741802,
449,_5,N,0,R,N,449_5N000RN,HRN,0,7,7,272,,,1.231,969.3686841098133,969.718691525668,969.7353543519821,970.018680997804,970.052009630017,None,down,970.052009630017,None,970.052009630017,971.2686273652944,0.058108176112000365,None,2.6501418944062607,,,,,,,,,32,001,2019_Dec_25_1339,untitled,3.1.0,60.00417170741802,
240,G,M,315,L,N,240GM315LN,HLN,0,8,8,143,,,1.338,972.7686406078901,973.1186069716969,973.1352694669476,973.4185951195759,973.4519303730849,None,down,973.4519303730849,None,973.4519303730849,974.7685710842634,0.05782312925293809,None,3.433455959766434,,,,,,,,,32,001,2019_Dec_25_1339,untitled,3.1.0,60.00417170741802,
234,G,M,45,L,N,234GM045LN,HLN,0,9,9,137,,,0.8320000000000001,976.9518386681157,977.3018480703577,977.3185142073198,977.601830921194,977.635162864055,None,down,977.635162864055,None,977.635162864055,978.4518138382482,0.05779200915276306,None,2.94998205628508,,,,,,,,,32,001,2019_Dec_25_1339,untitled,3.1.0,60.00417170741802,
035,R,N,90,L,N,035RN090LN,HLN,0,10,10,202,,,0.738,980.6517631191091,981.0017215373591,981.0184211118758,981.3017421295954,981.335076720974,None,up,981.335076720974,None,981.335076720974,982.0517302112603,0.0565425703098299,None,1.8501785763946828,,,,,,,,,32,001,2019_Dec_25_1339,untitled,3.1.0,60.00417170741802,
_,_5,N,225,_,_,__5N225__,N,0,11,11,93,,,1.184,983.2517122675454,983.601668368341,983.618359666234,983.9016879673836,983.9350209034383,None,down,983.9350209034383,None,983.9350209034383,985.0849853470681,0.05716331694929977,None,2.4168103488227644,,,,,,,,,32,001,2019_Dec_25_1339,untitled,3.1.0,60.00417170741802,
400,_4,M,315,R,N,400_4M315RN,HRN,0,12,12,167,,,1.163,986.4349619738896,986.76829100338,986.7849551539548,987.0683056364469,987.1016097698594,None,down,987.1016097698594,None,987.1016097698594,988.2515967259023,0.05910501245671185,None,3.116766913110041,,,,,,,,,32,001,2019_Dec_25_1339,untitled,3.1.0,60.00417170741802,
034,R,N,45,L,N,034RN045LN,HLN,0,13,13,201,,,0.806,990.3015451459942,990.6348629192798,990.65153236689,990.9348500739616,990.9681624839941,None,up,990.9681624839941,None,990.9681624839941,991.7514997238941,0.05881963453066419,None,2.8001513628623798,,,,,,,,,32,001,2019_Dec_25_1339,untitled,3.1.0,60.00417170741802,
