Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.rt,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate
456,_5,N,315,R,N,456_5N315RN,HRN,0,85,85,279,,,0.772,1120.658341,1120.951429,1120.96815,1121.251857,1121.268589,None,up,1.4666449,1121.268589,None,1121.268589,1122.034126,0.1075868,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
462,_5,M,225,R,N,462_5M225RN,HRN,0,86,86,181,,,1.182,1122.862749,1123.151748,1123.151748,1123.453247,1123.468821,None,None,,1123.468821,None,1123.468821,1124.632538,0.1162345,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_5,N,180,_,_,__5N180__,N,0,87,87,92,,,0.717,1127.061546,1127.362646,1127.362646,1127.646284,1127.663088,1127.061546,up,2.2813732,1127.663088,None,1127.663088,1128.36218,0.1203992,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,G,M,135,_,_,_GM135__,N,0,88,88,11,,,1.309,1130.139564,1130.429198,1130.429198,1130.660088,1130.676971,None,up,2.7171299,1130.676971,None,1130.676971,1131.960627,0.1871214,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
422,_4,N,225,L,N,422_4N225LN,HLN,0,89,89,269,,,1.195,1133.518328,1133.806814,1133.806814,1134.10731,1134.124164,None,up,2.4514007,1134.124164,None,1134.124164,1135.306611,0.1155555,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,R,N,135,_,_,_RN135__,N,0,90,90,67,,,1.35,1136.791603,1137.087527,1137.087527,1137.287135,1137.304195,None,up,2.1996392,1137.304195,None,1137.304195,1138.636515,0.203147,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,R,M,180,_,_,_RM180__,N,0,91,91,20,,,0.827,1139.632174,1139.920351,1139.920351,1140.21916,1140.235317,None,down,2.3008067,1140.235317,None,1140.235317,1141.051507,0.1159493,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
203,G,M,90,R,N,203GM090RN,HRN,0,92,92,130,,,0.901,1142.667944,1142.96607,1142.96607,1143.248366,1143.265236,None,down,3.1500445,1143.265236,None,1143.265236,1144.148191,0.1183402,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
395,_4,M,90,R,N,395_4M090RN,HRN,0,93,93,162,,,0.93,1146.557877,1146.846714,1146.846714,1147.129383,1147.145987,None,down,2.3172209,1147.145987,None,1147.145987,1148.062099,0.1314425,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
227,G,N,90,L,N,227GN090LN,HLN,0,94,94,234,,,1.138,1149.592115,1149.893013,1149.893013,1150.176127,1150.193056,None,up,2.0365063,1150.193056,None,1150.193056,1151.324902,0.116963,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
417,_4,N,0,L,N,417_4N000LN,HLN,0,95,95,264,,,1.113,1152.354479,1152.64248,1152.64248,1152.940423,1152.957184,None,up,2.0343586,1152.957184,None,1152.957184,1154.056578,0.1134657,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
453,_5,N,180,R,N,453_5N180RN,HRN,0,96,96,276,,,1.186,1155.115185,1155.404902,1155.404902,1155.705179,1155.721661,None,up,2.6658945,1155.721661,None,1155.721661,1156.887715,0.1123771,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
452,_5,N,135,R,N,452_5N135RN,HRN,0,97,97,275,,,0.987,1158.512129,1158.80172,1158.80172,1159.10158,1159.119059,None,up,1.9150069,1159.119059,None,1159.119059,1160.084587,0.1123293,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
206,G,M,225,R,N,206GM225RN,HRN,0,98,98,133,,,1.173,1161.111146,1161.450397,1161.465964,1161.74959,1161.766655,None,down,2.3150273,1161.766655,None,1161.766655,1162.91456,0.0684537,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_4,M,270,_,_,__4M270__,N,0,99,99,38,,,0.733,1164.172961,1164.496772,1164.513416,1164.799502,1164.799502,None,down,3.0120447,1164.799502,None,1164.799502,1165.529751,0.0839922,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,F,M,225,_,_,_FM225__,N,0,100,100,5,,,1.33,1168.027597,1168.326866,1168.326866,1168.526191,1168.543759,None,down,2.9503152,1168.543759,None,1168.543759,1169.859873,0.2054751,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,G,M,90,_,_,_GM090__,N,0,101,101,10,,,0.877,1171.703693,1171.99259,1171.99259,1172.207476,1172.224165,None,down,2.2984973,1172.224165,None,1172.224165,1173.089911,0.1987875,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_5,N,45,_,_,__5N045__,N,0,102,102,89,,,1.14,1174.61177,1174.937863,1174.954508,1175.238124,1175.255293,None,up,2.0326481,1175.255293,None,1175.255293,1176.371188,0.0811677,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
484,_5,N,135,L,N,484_5N135LN,HLN,0,103,103,283,,,0.803,1177.387635,1177.702127,1177.718897,1178.002269,1178.019016,None,up,1.7514507,1178.019016,None,1178.019016,1178.801179,0.0901235,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,G,N,45,_,_,_GN045__,N,0,104,104,57,,,0.914,1179.982214,1180.283344,1180.283344,1180.483549,1180.500158,None,up,1.6831081,1180.500158,None,1180.500158,1181.399815,0.2008978,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_4,M,135,_,_,__4M135__,N,0,105,105,35,,,1.031,1182.386946,1182.681241,1182.681241,1182.897963,1182.914816,None,down,2.8636903,1182.914816,None,1182.914816,1183.930552,0.1916536,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_4,N,45,_,_,__4N045__,N,0,106,106,81,,,1.014,1185.859875,1186.194905,1186.211507,1186.49575,1186.511738,None,up,1.6536785,1186.511738,None,1186.511738,1187.51125,0.0710001,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
208,G,M,315,R,N,208GM315RN,HRN,0,107,107,135,,,1.191,1188.238929,1188.575964,1188.592419,1188.875571,1188.892223,None,down,2.9006518,1188.892223,None,1188.892223,1190.074607,0.0655293,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
386,_4,N,45,R,N,386_4N045RN,HRN,0,108,108,257,,,1.324,1191.923754,1192.222804,1192.222804,1192.506602,1192.523773,None,up,2.0309822,1192.523773,None,1192.523773,1193.839093,0.1187728,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
43,R,M,90,L,N,043RM090LN,HLN,0,109,109,106,,,0.75,1194.661084,1194.953538,1194.987026,1195.270768,1195.287468,None,down,1.7487792,1195.287468,None,1195.287468,1196.020726,0.0993704,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
420,_4,N,135,L,N,420_4N135LN,HLN,0,110,110,267,,,1.376,1197.165318,1197.466746,1197.466746,1197.751711,1197.768372,None,up,2.2167466,1197.768372,None,1197.768372,1199.133466,0.1185577,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_5,M,225,_,_,__5M225__,N,0,111,111,45,,,1.261,1200.139415,1200.432039,1200.432039,1200.699142,1200.715939,None,up,2.5680561,1200.715939,None,1200.715939,1201.965218,0.1431683,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,F,N,135,_,_,_FN135__,N,0,112,112,51,,,1.124,1203.504351,1203.796325,1203.796325,1203.996221,1204.012221,None,up,1.7831802,1204.012221,None,1204.012221,1205.128996,0.207624,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
296,_2,N,315,L,N,296_2N315LN,HLN,0,113,113,255,,,1.107,1205.880803,1206.210299,1206.22699,1206.510763,1206.527648,None,up,2.6988127,1206.527648,None,1206.527648,1207.61031,0.0771506,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
10,R,M,45,R,N,010RM045RN,HRN,0,114,114,97,,,1.007,1209.330472,1209.640712,1209.657499,1209.941119,1209.958094,None,down,1.8852811,1209.958094,None,1209.958094,1210.955928,0.0921832,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,R,M,270,_,_,_RM270__,N,0,115,115,22,,,0.926,1211.963371,1212.255076,1212.27194,1212.555608,1212.572264,None,down,2.3324705,1212.572264,None,1212.572264,1213.48817,0.1089707,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,R,N,90,_,_,_RN090__,N,0,116,116,66,,,0.867,1215.047588,1215.338539,1215.338539,1215.620718,1215.636502,None,up,1.4519633,1215.636502,None,1215.636502,1216.485381,0.1309615,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_4,N,315,_,_,__4N315__,N,0,117,117,87,,,1.098,1217.212539,1217.501135,1217.501135,1217.801388,1217.817606,None,up,1.7340021,1217.817606,None,1217.817606,1218.901498,0.112175,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
495,_5,M,270,L,N,495_5M270LN,HLN,0,118,118,190,,,0.989,1219.76018,1220.050466,1220.050466,1220.26487,1220.281592,None,down,2.8220782,1220.281592,None,1220.281592,1221.264785,0.1975708,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
265,_2,M,0,R,N,265_2M000RN,HRN,0,119,119,144,,,0.818,1223.233902,1223.529246,1223.529246,1223.829138,1223.829138,None,down,2.1011715,1223.829138,None,1223.829138,1224.644621,0.1179048,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
267,_2,M,90,R,N,267_2M090RN,HRN,0,120,120,146,,,1.144,1226.062071,1226.359591,1226.359591,1226.642808,1226.659445,None,down,3.1993269,1226.659445,None,1226.659445,1227.792221,0.1189873,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_5,N,270,_,_,__5N270__,N,0,121,121,94,,,0.741,1229.971568,1230.272826,1230.289681,1230.573613,1230.590084,None,up,1.8164486,1230.590084,None,1230.590084,1231.322079,0.1013102,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
260,_2,N,135,R,N,260_2N135RN,HRN,0,122,122,243,,,1.392,1232.525279,1232.820977,1232.838336,1233.12146,1233.13769,None,up,3.4476324,1233.13769,None,1233.13769,1234.519687,0.1077773,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
1,R,N,0,R,N,001RN000RN,HRN,0,123,123,192,,,0.803,1236.763117,1237.050891,1237.050891,1237.30057,1237.317285,None,up,1.6000876,1237.317285,None,1237.317285,1238.10022,0.16926,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
460,_5,M,135,R,N,460_5M135RN,HRN,0,124,124,179,,,1.202,1239.02788,1239.331754,1239.348206,1239.631847,1239.648523,None,up,3.0503568,1239.648523,None,1239.648523,1240.830156,0.0984438,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
164,F,N,135,L,N,164FN135LN,HLN,0,125,125,219,,,0.814,1242.919252,1243.211361,1243.211361,1243.411368,1243.428056,None,up,2.382557,1243.428056,None,1243.428056,1244.228236,0.2093358,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,F,M,90,_,_,_FM090__,N,0,126,126,2,,,1.027,1245.954038,1246.242682,1246.242682,1246.527884,1246.542766,None,down,2.7988448,1246.542766,None,1246.542766,1247.558533,0.1309395,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
430,_4,M,225,L,N,430_4M225LN,HLN,0,127,127,173,,,1.181,1249.561748,1249.855733,1249.855733,1250.055715,1250.072303,None,up,2.3663636,1250.072303,None,1250.072303,1251.23834,0.2069182,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
485,_5,N,180,L,N,485_5N180LN,HLN,0,128,128,284,,,1.17,1252.582405,1252.871753,1252.871753,1253.153905,1253.170282,None,up,2.4995541,1253.170282,None,1253.170282,1254.335256,0.1319879,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_2,M,180,_,_,__2M180__,N,0,129,129,28,,,0.801,1255.796235,1256.085934,1256.085934,1256.384188,1256.400816,None,None,,1256.400816,None,1256.400816,1257.184613,0.1150095,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
133,F,N,180,R,N,133FN180RN,HRN,0,130,130,212,,,1.302,1259.99391,1260.29708,1260.29708,1260.580439,1260.597168,1259.99391,up,3.0647473,1260.597168,None,1260.597168,1261.879312,0.1187701,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_4,N,90,_,_,__4N090__,N,0,131,131,82,,,0.8,1263.756101,1264.07697,1264.093707,1264.376951,1264.393534,None,up,1.5519609,1264.393534,None,1264.393534,1265.176757,0.0862133,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_2,N,135,_,_,__2N135__,N,0,132,132,75,,,0.895,1266.067193,1266.35854,1266.35854,1266.658047,1266.674785,None,up,2.367297,1266.674785,None,1266.674785,1267.557972,0.1123709,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
400,_4,M,315,R,N,400_4M315RN,HRN,0,133,133,167,,,0.836,1269.172055,1269.47225,1269.47225,1269.755857,1269.773838,None,up,1.7652513,1269.773838,None,1269.773838,1270.588159,0.118693,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
237,G,M,180,L,N,237GM180LN,HLN,0,134,134,140,,,1.322,1271.669698,1271.96999,1271.96999,1272.253794,1272.270518,None,up,3.1980245,1272.270518,None,1272.270518,1273.585805,0.1161561,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
176,F,M,315,L,N,176FM315LN,HLN,0,135,135,127,,,1.176,1275.594842,1275.883775,1275.883775,1276.183415,1276.200031,None,down,2.8662993,1276.200031,None,1276.200031,1277.36696,0.1156668,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_2,N,225,_,_,__2N225__,N,0,136,136,77,,,1.139,1279.197403,1279.496815,1279.496815,1279.780459,1279.797108,None,up,2.4315514,1279.797108,None,1279.797108,1280.929393,0.1189938,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
48,R,M,315,L,N,048RM315LN,HLN,0,137,137,111,,,1.087,1282.40965,1282.710805,1282.710805,1282.94385,1282.960457,None,down,2.3654966,1282.960457,None,1282.960457,1284.026516,0.1716679,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
289,_2,N,0,L,N,289_2N000LN,HLN,0,138,138,248,,,0.957,1285.428458,1285.742827,1285.7575,1286.041405,1286.058172,None,up,1.5999031,1286.058172,None,1286.058172,1286.989806,0.0928188,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
198,G,N,225,R,N,198GN225RN,HRN,0,139,139,229,,,1.332,1287.782153,1288.073305,1288.073305,1288.373016,1288.390045,None,up,2.2991608,1288.390045,None,1288.390045,1289.704656,0.1126774,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
299,_2,M,90,L,N,299_2M090LN,HLN,0,140,140,154,,,1.193,1290.809251,1291.103508,1291.120029,1291.403446,1291.420342,None,down,2.8164136,1291.420342,None,1291.420342,1292.602568,0.1078376,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
7,R,N,270,R,N,007RN270RN,HRN,0,141,141,198,,,1.017,1294.355959,1294.650393,1294.66658,1294.950251,1294.967171,None,up,1.9491131,1294.967171,None,1294.967171,1295.966123,0.1075059,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
144,F,M,315,R,N,144FM315RN,HRN,0,142,142,119,,,1.141,1297.016414,1297.331231,1297.348156,1297.630839,1297.647617,None,down,2.0348539,1297.647617,None,1297.647617,1298.780328,0.0894498,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_5,M,0,_,_,__5M000__,N,0,143,143,40,,,0.935,1299.803007,1300.095763,1300.112356,1300.396021,1300.412453,None,up,2.3503015,1300.412453,None,1300.412453,1301.32769,0.1095033,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
461,_5,M,180,R,N,461_5M180RN,HRN,0,144,144,180,,,0.767,1302.895211,1303.192819,1303.192819,1303.476537,1303.494086,None,up,2.6486082,1303.494086,None,1303.494086,1304.242005,0.1208388,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
196,G,N,135,R,N,196GN135RN,HRN,0,145,145,227,,,1.221,1306.278771,1306.573392,1306.573392,1306.856554,1306.873355,None,up,2.6856598,1306.873355,None,1306.873355,1308.089212,0.1230247,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
167,F,N,270,L,N,167FN270LN,HLN,0,146,146,222,,,1.286,1309.675035,1309.970028,1309.986875,1310.270192,1310.287172,None,up,2.482267,1310.287172,None,1310.287172,1311.569378,0.1053465,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
5,R,N,180,R,N,005RN180RN,HRN,0,147,147,196,,,1.109,1312.857553,1313.184451,1313.200456,1313.484069,1313.501004,None,up,2.6323498,1313.501004,None,1313.501004,1314.599607,0.0792031,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
197,G,N,180,R,N,197GN180RN,HRN,0,148,148,228,,,1.118,1316.23969,1316.547741,1316.564208,1316.847967,1316.864096,None,up,2.0666326,1316.864096,None,1316.864096,1317.963598,0.0970469,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
163,F,N,90,L,N,163FN090LN,HLN,0,149,149,218,,,0.743,1319.150527,1319.446079,1319.446079,1319.64578,1319.66232,None,up,1.4847342,1319.66232,None,1319.66232,1320.394914,0.2113824,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,F,N,90,_,_,_FN090__,N,0,150,150,50,,,0.986,1321.371015,1321.659965,1321.659965,1321.860691,1321.877083,None,up,1.4998153,1321.877083,None,1321.877083,1322.842705,0.2115467,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,F,M,270,_,_,_FM270__,N,0,151,151,6,,,0.899,1323.594101,1323.891147,1323.891147,1324.091847,1324.109543,None,down,2.2467234,1324.109543,None,1324.109543,1324.989994,0.2048149,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
175,F,M,270,L,N,175FM270LN,HLN,0,152,152,126,,,1.25,1326.442804,1326.7725,1326.789459,1327.072018,1327.089064,None,down,2.132067,1327.089064,None,1327.089064,1328.3226,0.0785335,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
449,_5,N,0,R,N,449_5N000RN,HRN,0,153,153,272,,,1.125,1329.35423,1329.652689,1329.652689,1329.936433,1329.953353,None,up,1.7341727,1329.953353,None,1329.953353,1331.068038,0.122216,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
38,R,N,225,L,N,038RN225LN,HLN,0,154,154,205,,,0.744,1331.90744,1332.200948,1332.200948,1332.401087,1332.418796,None,up,1.4007735,1332.418796,None,1332.418796,1333.150562,0.2112096,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
232,G,N,315,L,N,232GN315LN,HLN,0,155,155,239,,,1.303,1333.942893,1334.232563,1334.232563,1334.533518,1334.550244,None,up,2.0655586,1334.550244,None,1334.550244,1335.849064,0.1121032,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
385,_4,N,0,R,N,385_4N000RN,HRN,0,156,156,256,,,1.157,1336.824283,1337.113422,1337.113422,1337.33009,1337.346967,None,up,1.7001315,1337.346967,None,1337.346967,1338.480796,0.1980606,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
193,G,N,0,R,N,193GN000RN,HRN,0,157,157,224,,,1.07,1339.151887,1339.461285,1339.478443,1339.761418,1339.778973,None,up,1.6504735,1339.778973,None,1339.778973,1340.843767,0.0913491,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
134,F,N,225,R,N,134FN225RN,HRN,0,158,158,213,,,0.859,1341.53047,1341.842675,1341.859381,1342.142013,1342.158866,None,up,1.6486103,1342.158866,None,1342.158866,1343.008755,0.0918634,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
491,_5,M,90,L,N,491_5M090LN,HLN,0,159,159,186,,,0.95,1343.896712,1344.223467,1344.240223,1344.52379,1344.540607,None,down,2.5974406,1344.540607,None,1344.540607,1345.473263,0.0813431,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
427,_4,M,90,L,N,427_4M090LN,HLN,0,160,160,170,,,1.177,1347.230681,1347.553998,1347.571218,1347.854789,1347.871067,None,down,2.1685307,1347.871067,None,1347.871067,1349.03729,0.083919,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,F,N,180,_,_,_FN180__,N,0,161,161,52,,,1.148,1350.276405,1350.568005,1350.568005,1350.752216,1350.768637,None,up,2.4002126,1350.768637,None,1350.768637,1351.902801,0.2254203,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
269,_2,M,180,R,N,269_2M180RN,HRN,0,162,162,148,,,0.971,1353.301045,1353.598855,1353.598855,1353.882518,1353.899181,None,up,2.4522961,1353.899181,None,1353.899181,1354.864191,0.1207693,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,R,M,135,_,_,_RM135__,N,0,163,163,19,,,0.803,1356.475928,1356.764319,1356.764319,1357.062711,1357.079521,None,down,2.4826827,1357.079521,None,1357.079521,1357.878485,0.1122388,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
490,_5,M,45,L,N,490_5M045LN,HLN,0,164,164,185,,,0.864,1359.683573,1359.977882,1359.993573,1360.276486,1360.293035,None,down,2.9183371,1360.293035,None,1360.293035,1361.143181,0.1100638,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
129,F,N,0,R,N,129FN000RN,HRN,0,165,165,208,,,0.792,1363.328709,1363.62359,1363.639839,1363.922982,1363.939682,None,up,2.6494512,1363.939682,None,1363.939682,1364.722339,0.1058927,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_2,M,315,_,_,__2M315__,N,0,166,166,31,,,0.843,1366.706443,1367.003529,1367.020465,1367.304082,1367.320732,None,down,2.7832842,1367.320732,None,1367.320732,1368.202768,0.1061205,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
_,_2,N,270,_,_,__2N270__,N,0,167,167,78,,,1.245,1370.237841,1370.534075,1370.534075,1370.817751,1370.83446,None,up,2.4979933,1370.83446,None,1370.83446,1372.066679,0.1228821,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
165,F,N,180,L,N,165FN180LN,HLN,0,168,168,220,,,1.251,1373.419153,1373.747743,1373.764885,1374.048178,1374.06478,None,up,2.7141267,1374.06478,None,1374.06478,1375.297105,0.0782068,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
423,_4,N,270,L,N,423_4N270LN,HLN,0,169,169,270,,,1.35,1376.878246,1377.194513,1377.21206,1377.495162,1377.511975,None,up,2.438411,1377.511975,None,1377.511975,1378.844161,0.089982,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
4,R,N,135,R,N,004RN135RN,HRN,0,170,170,195,,,1.304,1380.081994,1380.37537,1380.37537,1380.675896,1380.675896,None,up,2.3023087,1380.675896,None,1380.675896,1381.974707,0.1195128,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
46,R,M,225,L,N,046RM225LN,HLN,0,171,171,109,,,1.109,1383.205258,1383.505979,1383.505979,1383.689706,1383.706556,None,down,2.1834232,1383.706556,None,1383.706556,1384.805423,0.2162753,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
169,F,M,0,L,N,169FM000LN,HLN,0,172,172,120,,,0.924,1386.021171,1386.320462,1386.320462,1386.604275,1386.620553,None,down,1.9826697,1386.620553,None,1386.620553,1387.537353,0.1196139,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
297,_2,M,0,L,N,297_2M000LN,HLN,0,173,173,152,,,0.802,1388.690838,1389.017909,1389.034633,1389.31817,1389.334766,None,down,2.4157855,1389.334766,None,1389.334766,1390.119105,0.0796449,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
304,_2,M,315,L,N,304_2M315LN,HLN,0,174,174,159,,,1.006,1391.878547,1392.167397,1392.167397,1392.465455,1392.481706,None,down,3.1670337,1392.481706,None,1392.481706,1393.464948,0.1128276,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
481,_5,N,0,L,N,481_5N000LN,HLN,0,175,175,280,,,0.954,1395.775754,1396.064,1396.064,1396.361986,1396.378837,None,up,1.6151469,1396.378837,None,1396.378837,1397.327982,0.115708,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
40,R,N,315,L,N,040RN315LN,HLN,0,176,176,207,,,1.184,1398.231812,1398.495789,1398.495789,1398.709273,1398.7266,None,up,2.100192,1398.7266,None,1398.7266,1399.892343,0.2044753,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
261,_2,N,180,R,N,261_2N180RN,HRN,0,177,177,244,,,1.216,1400.945413,1401.240688,1401.257128,1401.541257,1401.55773,None,up,2.8310274,1401.55773,None,1401.55773,1402.756812,0.1055476,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
394,_4,M,45,R,N,394_4M045RN,HRN,0,178,178,161,,,0.865,1404.481064,1404.804294,1404.821012,1405.104758,1405.121411,None,down,1.8320445,1405.121411,None,1405.121411,1405.970688,0.0831231,None,,,,,,,,,1,1,2019_Dec_20_1553,untitled,3.1.0,60.09561212
