Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,key_JUDGE.rt,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
_,G,N,180,_,_,_GN180__,N,0,10,10,60,,,1.074,345.09264849999454,345.38958659989294,345.38958659989294,345.4896497000009,345.4896497000009,None,up,345.4896497000009,None,345.4896497000009,346.5554881999269,0.31554620002862066,None,2.8185477999504656,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
385,_4,N,0,R,N,385_4N000RN,HRN,0,11,11,256,,,1.383,348.58392469992395,348.88676929997746,348.88676929997746,349.01975749991834,349.03777799999807,None,up,349.03777799999807,None,349.03777799999807,350.4187645999482,0.261858299956657,None,2.383057600003667,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
272,_2,M,315,R,N,272_2M315RN,HRN,0,12,12,151,,,1.2510000000000001,351.6195045999484,351.917461099918,351.917461099918,352.13384389993735,352.1504818999674,None,None,352.1504818999674,None,352.1504818999674,353.38270339998417,0.18504920008126646,None,,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
140,F,M,135,R,N,140FM135RN,HRN,0,13,13,115,,,0.972,355.9224777999334,356.21401719993446,356.21401719993446,356.33095809991937,356.34745269990526,355.9224777999334,down,356.34745269990526,None,356.34745269990526,None,0.29612199997063726,None,0.0014492999762296677,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
490,_5,M,45,L,N,490_5M045LN,HLN,0,14,14,185,,,0.988,356.5675112999743,356.8630436999956,356.8630436999956,357.0630973998923,357.08018089993857,None,down,357.08018089993857,None,357.08018089993857,358.0481023999164,0.20528059999924153,None,2.7830907000461593,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,F,N,225,_,_,_FN225__,N,0,15,15,53,,,1.093,360.18048089998774,360.47644589992706,360.47644589992706,360.5764727999922,360.5931387998862,None,up,360.5931387998862,None,360.5931387998862,361.6757490999298,0.30290729994885623,None,2.2854412000160664,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,_2,N,270,_,_,__2N270__,N,0,16,16,78,,,1.368,363.230881699943,363.5237634999212,363.5237634999212,363.60692729998846,363.60692729998846,None,up,363.60692729998846,None,363.60692729998846,364.97235129994806,0.33497530000749975,None,2.649192600045353,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
258,_2,N,45,R,N,258_2N045RN,HRN,0,17,17,241,,,0.741,366.45759019989055,366.75444609997794,366.75444609997794,366.9708733999869,366.9872679999098,None,up,366.9872679999098,None,366.9872679999098,367.72122709988616,0.18826090008951724,None,1.7341226999415085,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,_5,N,225,_,_,__5N225__,N,0,18,18,93,,,0.769,368.9985368999187,369.287406599964,369.287406599964,369.4357512999559,369.4522925999481,None,up,369.4522925999481,None,369.4522925999481,370.2013837998966,0.2633194999070838,None,2.2356737999944016,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
202,G,M,45,R,N,202GM045RN,HRN,0,19,19,129,,,1.242,371.88395359995775,372.1828298999462,372.1828298999462,372.41830099991057,372.41830099991057,None,down,372.41830099991057,None,372.41830099991057,373.64877599989995,0.1777581999776885,None,2.597081599989906,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
201,G,M,0,R,N,201GM000RN,HRN,0,20,20,128,,,1.235,375.25220339989755,375.54700239992235,375.54700239992235,375.7312515999656,375.7489781999029,None,None,375.7489781999029,None,375.7489781999029,376.9620807999745,0.22064260009210557,None,,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
039,R,N,270,L,N,039RN270LN,HLN,0,21,21,206,,,0.983,379.5247426999267,379.8266727000009,379.8266727000009,379.9261201999616,379.942958499887,379.5247426999267,up,379.942958499887,None,379.942958499887,380.9088793999981,0.30265319999307394,None,1.8987918000202626,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,G,N,45,_,_,_GN045__,N,0,22,22,57,,,0.921,382.0678622999694,382.3576243999414,382.3576243999414,382.5574516999768,382.5740851999726,None,up,382.5740851999726,None,382.5740851999726,383.47312459989917,0.2128175999969244,None,1.7160473999101669,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
139,F,M,90,R,N,139FM090RN,HRN,0,23,23,114,,,1.395,384.5608792999992,384.85538609989453,384.85538609989453,385.0052810999332,385.021870699944,None,down,385.021870699944,None,385.021870699944,386.4039030999411,0.25808699999470264,None,2.734320600051433,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,G,N,0,_,_,_GN000__,N,0,24,24,56,,,0.964,387.98215549997985,388.2688303999603,388.2688303999603,388.4686089999741,388.4854587999871,None,up,388.4854587999871,None,388.4854587999871,389.4346327999374,0.20825789996888489,None,1.7509325999999419,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
007,R,N,270,R,N,007RN270RN,HRN,0,25,25,198,,,0.717,390.4765596999787,390.7674249999691,390.7674249999691,390.95056629995815,390.9683675999986,None,up,390.9683675999986,None,390.9683675999986,391.6660435999511,0.2234080999623984,None,1.5979617000557482,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,G,M,225,_,_,_GM225__,N,0,26,26,13,,,1.052,392.80169110000134,393.0981492999708,393.0981492999708,393.281566599966,393.2990562999621,None,down,393.2990562999621,None,393.2990562999621,394.3328898999607,0.22077130002435297,None,2.4838825999759138,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,F,N,135,_,_,_FN135__,N,0,27,27,51,,,1.2690000000000001,396.0647909999825,396.3617197999265,396.3617197999265,396.49505579995457,396.51190699997824,None,up,396.51190699997824,None,396.51190699997824,397.76145439990796,0.2677254999289289,None,2.747631200007163,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
040,R,N,315,L,N,040RN315LN,HLN,0,28,28,207,,,0.9550000000000001,399.5442602999974,399.84196979994886,399.84196979994886,399.9751339999493,399.99204689997714,None,up,399.99204689997714,None,399.99204689997714,400.9251144999871,0.2728798999451101,None,2.2165013999911025,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,G,M,315,_,_,_GM315__,N,0,29,29,15,,,1.093,402.52995050000027,402.82281419995707,402.82281419995707,402.92277649999596,402.93929179990664,None,down,402.93929179990664,None,402.93929179990664,404.0224940999178,0.3091335000935942,None,2.550495299976319,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,_4,M,270,_,_,__4M270__,N,0,30,30,38,,,1.163,405.81978089991026,406.1204465999035,406.1204465999035,406.2035513999872,406.2207410999108,None,down,406.2207410999108,None,406.2207410999108,407.3693535999628,0.3135844999924302,None,2.632673699990846,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,_2,M,135,_,_,__2M135__,N,0,31,31,27,,,0.794,409.21277199999895,409.5138140999479,409.5138140999479,409.5687843998894,409.5881127999164,None,down,409.5881127999164,None,409.5881127999164,410.36660239996854,0.3438057000748813,None,2.811003700015135,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
203,G,M,90,R,N,203GM090RN,HRN,0,32,32,130,,,1.24,412.61784939991776,412.9140870999545,412.9140870999545,413.1147972999606,413.13135239994153,None,None,413.13135239994153,None,413.13135239994153,414.3630077999551,0.206965500023216,None,,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
394,_4,M,45,R,N,394_4M045RN,HRN,0,33,33,161,,,1.349,416.8712615999393,417.16065049997997,417.16065049997997,417.3111341999611,417.32734139997046,416.8712615999393,down,417.32734139997046,None,417.32734139997046,418.65934109990485,0.2663053000578657,None,3.065464199986309,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
176,F,M,315,L,N,176FM315LN,HLN,0,34,34,127,,,1.077,420.71918429993093,421.0084652999649,421.0084652999649,421.10761239996646,421.1245947999414,None,down,421.1245947999414,None,421.1245947999414,422.1898241000017,0.31280190008692443,None,2.300156500074081,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,_5,M,315,_,_,__5M315__,N,0,35,35,47,,,0.763,423.6645110999234,423.95436489989515,423.95436489989515,424.13816879992373,424.1551805998897,None,down,424.1551805998897,None,424.1551805998897,424.9048305999022,0.22609930008184165,None,2.864123099949211,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
164,F,N,135,L,N,164FN135LN,HLN,0,36,36,219,,,1.151,427.36011689994484,427.65123909991235,427.65123909991235,427.73450499994215,427.7514391998993,None,up,427.7514391998993,None,427.7514391998993,428.88366179994773,0.327391600003466,None,2.100274599972181,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
043,R,M,90,L,N,043RM090LN,HLN,0,37,37,106,,,0.973,430.1801774998894,430.48054649995174,430.48054649995174,430.56542089988943,430.5824891999364,None,down,430.5824891999364,None,430.5824891999364,431.5477388999425,0.3152630999684334,None,2.1649722000584006,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
457,_5,M,0,R,N,457_5M000RN,HRN,0,38,38,176,,,0.743,433.10737719992176,433.39616959996056,433.39616959996056,433.463086499949,433.4805678999983,None,up,433.4805678999983,None,433.4805678999983,434.2123477999121,0.3475566999986768,None,2.0019803000614047,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
129,F,N,0,R,N,129FN000RN,HRN,0,39,39,208,,,1.27,435.837720099953,436.12861499993596,436.12861499993596,436.1937543998938,436.21083829994313,None,up,436.21083829994313,None,436.21083829994313,437.4760108999908,0.34031010000035167,None,2.1018539000069723,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
268,_2,M,135,R,N,268_2M135RN,HRN,0,40,40,147,,,1.057,438.5837915999582,438.87470819999,438.87470819999,439.02453099994455,439.04114019998815,None,down,439.04114019998815,None,439.04114019998815,440.09155219991226,0.2558018999407068,None,2.2007321999408305,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
143,F,M,270,R,N,143FM270RN,HRN,0,41,41,118,,,1.051,441.5203722999431,441.82217899989337,441.82217899989337,441.9553665999556,441.97196969995275,None,down,441.97196969995275,None,441.97196969995275,443.00481909990776,0.2654569000005722,None,2.3835411000763997,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,G,M,270,_,_,_GM270__,N,0,42,42,14,,,1.317,444.56978579994757,444.86958939989563,444.86958939989563,445.0693623999832,445.0859504999826,None,down,445.0859504999826,None,445.0859504999826,446.3848688999424,0.20146859996020794,None,2.966648800065741,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
269,_2,M,180,R,N,269_2M180RN,HRN,0,43,43,148,,,1.087,448.2818861999549,448.58290639996994,448.58290639996994,448.76624579995405,448.7827975999098,None,down,448.7827975999098,None,448.7827975999098,449.8652071999386,0.21151659998577088,None,2.549172700033523,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
266,_2,M,45,R,N,266_2M045RN,HRN,0,44,44,145,,,0.917,451.63475999992806,451.93039629992563,451.93039629992563,452.0470534999622,452.0645170999924,None,None,452.0645170999924,None,452.0645170999924,452.96269799990114,0.28953250008635223,None,,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,F,N,45,_,_,_FN045__,N,0,45,45,49,,,0.847,455.9607816999778,455.9607816999778,455.9607816999778,456.2607476999983,456.2607476999983,455.9607816999778,up,456.2607476999983,None,456.2607476999983,457.0922136999434,0.4197621000930667,None,2.614901699940674,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,G,N,315,_,_,_GN315__,N,0,46,46,63,,,1.369,459.1539682999719,459.4548341999762,459.4548341999762,459.5900609999662,459.60658139991574,None,up,459.60658139991574,None,459.60658139991574,460.9552746999543,0.2654290999053046,None,2.5827482000458986,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,F,N,315,_,_,_FN315__,N,0,47,47,55,,,0.78,462.46454859990627,462.75387869996484,462.75387869996484,462.90383440000005,462.9211311999243,None,up,462.9211311999243,None,462.9211311999243,463.68841079995036,0.26291459996718913,None,1.4840376999927685,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,_5,N,270,_,_,__5N270__,N,0,48,48,94,,,1.049,464.60335529991426,464.9020758999977,464.9020758999977,465.11913109989837,465.1387246999657,None,up,465.1387246999657,None,465.1387246999657,466.16752069990616,0.1866808000486344,None,1.7475888000335544,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,_2,M,270,_,_,__2M270__,N,0,49,49,30,,,0.856,467.1180565999821,467.416690699989,467.416690699989,467.6004753999878,467.617887099972,None,down,467.617887099972,None,467.617887099972,468.46642469998915,0.2190624000504613,None,2.067689499934204,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
038,R,N,225,L,N,038RN225LN,HLN,0,50,50,205,,,0.865,469.9872441999614,470.28060429997277,470.28060429997277,470.41396839998197,470.41396839998197,None,up,470.41396839998197,None,470.41396839998197,471.2652981999563,0.2825294000795111,None,3.300031799939461,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
003,R,N,90,R,N,003RN090RN,HRN,0,51,51,194,,,1.0190000000000001,473.90810569992755,474.208864599932,474.208864599932,474.4269558999222,474.443841899978,None,up,474.443841899978,None,474.443841899978,475.45944269991014,0.1792043000459671,None,2.531576000037603,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
036,R,N,135,L,N,036RN135LN,HLN,0,52,52,203,,,1.074,477.16673239995725,477.4580078999279,477.4580078999279,477.69186639995314,477.70922559988685,None,up,477.70922559988685,None,477.70922559988685,478.7730915999273,0.17888229992240667,None,1.8835283999796957,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
418,_4,N,45,L,N,418_4N045LN,HLN,0,53,53,265,,,1.278,479.89918139996007,480.1887311999453,480.1887311999453,480.30524439993314,480.3232179998886,None,up,480.3232179998886,None,480.3232179998886,481.58788499992806,0.294342799927108,None,1.948614599998109,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
015,R,M,270,R,N,015RM270RN,HRN,0,54,54,102,,,1.096,482.5732034998946,482.87045199994463,482.87045199994463,482.98732569999993,483.0048991999356,None,down,483.0048991999356,None,483.0048991999356,484.0857651999686,0.28924720000941306,None,2.0482195999938995,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
196,G,N,135,R,N,196GN135RN,HRN,0,55,55,227,,,0.758,485.2609018998919,485.5506323999725,485.5506323999725,485.76772149989847,485.78425679996144,None,up,485.78425679996144,None,485.78425679996144,486.53412659990136,0.19464140001218766,None,2.20223709999118,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
493,_5,M,180,L,N,493_5M180LN,HLN,0,56,56,188,,,1.3820000000000001,488.2717619999312,488.56468379998114,488.56468379998114,488.7147380999522,488.7147380999522,None,down,488.7147380999522,None,488.7147380999522,490.09647709992714,0.2674248000839725,None,3.299881299957633,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,R,M,315,_,_,_RM315__,N,0,57,57,23,,,1.151,492.30565109988675,492.59439609991387,492.59439609991387,492.7286252999911,492.74501749989577,None,down,492.74501749989577,None,492.74501749989577,493.8763980999356,0.2790110999485478,None,2.0162395000224933,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,R,M,0,_,_,_RM000__,N,0,58,58,16,,,0.806,495.0522049999563,495.34232319996227,495.34232319996227,495.47526509989984,495.49188649991993,None,down,495.49188649991993,None,495.49188649991993,496.2915448999265,0.277734600007534,None,1.568717100075446,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,_2,M,180,_,_,__2M180__,N,0,59,59,28,,,1.169,497.27778189990204,497.5739499999909,497.5739499999909,497.77466729993466,497.7929674999323,None,down,497.7929674999323,None,497.7929674999323,498.9562469999073,0.19981049990747124,None,2.2809520999435335,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,F,M,225,_,_,_FM225__,N,0,60,60,5,,,1.151,500.4683553999057,500.7565761998994,500.7565761998994,500.7874389999779,500.80453779990785,None,down,500.80453779990785,None,500.80453779990785,501.93623519991525,0.3778299998957664,None,3.116643500048667,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
135,F,N,270,R,N,135FN270RN,HRN,0,61,61,214,,,1.074,504.2006639998872,504.5011856999481,504.5011856999481,504.6342938999878,504.65108129999135,None,up,504.65108129999135,None,504.65108129999135,505.71712039993145,0.2667464999249205,None,2.0173690000083297,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
225,G,N,0,L,N,225GN000LN,HLN,0,62,62,232,,,0.881,506.87356699991506,507.1651428999612,507.1651428999612,507.38165899994783,507.3984488999704,None,up,507.3984488999704,None,507.3984488999704,508.26390149991494,0.19287779997102916,None,1.5858119999757037,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
228,G,N,135,L,N,228GN135LN,HLN,0,63,63,235,,,1.229,509.29574889992364,509.59642229997553,509.59642229997553,509.6978161999723,509.7137303999625,None,up,509.7137303999625,None,509.7137303999625,510.9284101999365,0.2988272999646142,None,1.949565100017935,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,_2,N,315,_,_,__2N315__,N,0,64,64,79,,,1.326,511.9899303999264,512.2785643999232,512.2785643999232,512.3773422999075,512.3947438999312,None,down,512.3947438999312,None,512.3947438999312,513.7137148999609,0.3090526000596583,None,2.765914799994789,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
398,_4,M,225,R,N,398_4M225RN,HRN,0,65,65,165,,,1.364,515.5285253999755,515.8243694999255,515.8243694999255,515.8747387999902,515.8915857999818,None,up,515.8915857999818,None,515.8915857999818,517.2400806999067,0.3531140999402851,None,3.3647702999878675,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
489,_5,M,0,L,N,489_5M000LN,HLN,0,66,66,184,,,0.758,519.5508391999174,519.8381181999575,519.8381181999575,519.970751899993,519.9875533999875,None,down,519.9875533999875,None,519.9875533999875,520.7364073999925,0.28137390001211315,None,2.1500847999705,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
002,R,N,45,R,N,002RN045RN,HRN,0,67,67,193,,,0.717,522.3459919999586,522.6350213999394,522.6350213999394,522.8513256999431,522.8679820999969,None,up,522.8679820999969,None,522.8679820999969,523.5675059999339,0.1955240999814123,None,1.5167690999805927,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
452,_5,N,135,R,N,452_5N135RN,HRN,0,68,68,275,,,1.352,524.6610889999429,524.9503740998916,524.9503740998916,525.0993773998925,525.1167241999647,None,up,525.1167241999647,None,525.1167241999647,526.4490139998961,0.2629002999747172,None,2.4652810000116006,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
_,F,N,180,_,_,_FN180__,N,0,69,69,52,,,1.21,527.8861350999214,528.1807021999266,528.1807021999266,528.2968216999434,528.3144727998879,None,up,528.3144727998879,None,528.3144727998879,529.5130681999726,0.2913266000105068,None,2.5327337000053376,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
419,_4,N,90,L,N,419_4N090LN,HLN,0,70,70,266,,,1.326,531.0899158999091,531.3781171999872,531.3781171999872,531.5606634999858,531.5774347999832,None,up,531.5774347999832,None,531.5774347999832,532.8937669999432,0.2277317000553012,None,2.0852622999809682,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
450,_5,N,45,R,N,450_5N045RN,HRN,0,71,71,273,,,0.732,534.0731407999992,534.0731407999992,534.3552813999122,534.391865799902,534.391865799902,None,up,534.391865799902,None,534.391865799902,535.1239606000017,0.3942498000105843,None,1.50046570005361,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
399,_4,M,270,R,N,399_4M270RN,HRN,0,72,72,166,,,0.756,536.116864599986,536.4066487998934,536.4066487998934,536.6061358998995,536.6226638999069,None,down,536.6226638999069,None,536.6226638999069,537.373183599906,0.2111867000348866,None,1.6843065000139177,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
011,R,M,90,R,N,011RM090RN,HRN,0,73,73,98,,,0.863,538.5125315999612,538.8042176999152,538.8042176999152,539.0207377999322,539.0378847999964,None,down,539.0378847999964,None,539.0378847999964,539.8862985998858,0.1917391000315547,None,2.1159609999740496,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
206,G,M,225,R,N,206GM225RN,HRN,0,74,74,133,,,1.02,541.4415040999884,541.7348950000014,541.7348950000014,541.8680375999538,541.8847333999583,None,down,541.8847333999583,None,541.8847333999583,542.8838087999029,0.27514369995333254,None,2.4992600000696257,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
167,F,N,270,L,N,167FN270LN,HLN,0,75,75,222,,,0.707,544.6930955999997,544.9826463999925,544.9826463999925,545.0990839999868,545.1177280999254,None,up,545.1177280999254,None,545.1177280999254,545.7991198999807,0.2936930999858305,None,1.6304593000095338,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
430,_4,M,225,L,N,430_4M225LN,HLN,0,76,76,173,,,0.796,547.0375375999138,547.3298970999895,547.3298970999895,547.463454999961,547.4800761999795,None,down,547.4800761999795,None,547.4800761999795,548.2631585999625,0.2741653999546543,None,2.1355391000397503,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
163,F,N,90,L,N,163FN090LN,HLN,0,77,77,218,,,0.848,549.9307606999064,550.2273298999062,550.2273298999062,550.343931099982,550.343931099982,None,up,550.343931099982,None,550.343931099982,551.1763486999553,0.2989421000238508,None,1.66820039995946,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
481,_5,N,0,L,N,481_5N000LN,HLN,0,78,78,280,,,1.1440000000000001,552.2291349999141,552.5255899999756,552.5255899999756,552.7254815999186,552.7423705999972,None,up,552.7423705999972,None,552.7423705999972,553.8741586999968,0.2034173000138253,None,1.8680726999882609,,,,,,,,,46,001,2020_Jan_03_1251,untitled,3.1.0,59.91360457997532,
