Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,key_JUDGE.rt,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
459,_5,M,90,R,N,459_5M090RN,HRN,0,79,79,178,,,1.3780000000000001,399.5116994000273,399.85674860002473,399.87359680002555,400.15670890000183,400.17360190005274,None,down,400.17360190005274,None,400.17360190005274,401.5390571000171,0.06368770002154633,None,2.417467800027225,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
267,_2,M,90,R,N,267_2M090RN,HRN,0,80,80,146,,,0.8280000000000001,402.6818181000417,403.00399670004845,403.020721900044,403.30386330001056,403.3204313000315,None,down,403.3204313000315,None,403.3204313000315,404.1363285999978,0.08237369998823851,None,1.8493931000120938,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
198,G,N,225,R,N,198GN225RN,HRN,0,81,81,229,,,0.727,405.24253119999776,405.5853954000049,405.6018740000436,405.88507469999604,405.9015166000463,None,up,405.9015166000463,None,405.9015166000463,406.6176869000192,0.06515669997315854,None,1.5347109000431374,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
396,_4,M,135,R,N,396_4M135RN,HRN,0,82,82,163,,,0.788,407.5127239000285,407.84978410002077,407.86646889999975,408.1496822000481,408.16610220004804,None,down,408.16610220004804,None,408.16610220004804,408.9320416999981,0.06899999995948747,None,2.48225249996176,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
033,R,N,0,L,N,033RN000LN,HLN,0,83,83,200,,,1.181,410.7235088000307,411.064108200022,411.0802052000072,411.36345450003864,411.379673700023,None,up,411.379673700023,None,411.379673700023,412.54559500003234,0.06584190001012757,None,2.2653580000041984,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
296,_2,N,315,L,N,296_2N315LN,HLN,0,84,84,255,,,0.808,413.71512300003087,414.0623838000465,414.07831579999765,414.3616365000489,414.3772902000346,None,down,414.3772902000346,None,414.3772902000346,415.1603485000087,0.0634740999666974,None,2.8349734999937937,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
041,R,M,0,L,N,041RM000LN,HLN,0,85,85,104,,,1.16,417.30287780001527,417.6244468000368,417.64248950005276,417.9244757000124,417.94190550001804,None,down,417.94190550001804,None,417.94190550001804,419.09098100004485,0.08254140004282817,None,1.9987318000057712,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
042,R,M,45,L,N,042RM045LN,HLN,0,86,86,105,,,1.086,420.01027680002153,420.3583663000027,420.37260510004126,420.6558903999976,420.67204000003403,None,down,420.67204000003403,None,420.67204000003403,421.73838700004853,0.06266160000814125,None,2.2013767999596894,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
166,F,N,225,L,N,166FN225LN,HLN,0,87,87,221,,,1.047,422.9431654000073,423.28649349999614,423.3027501000324,423.5860800000373,423.60275479999837,None,up,423.60275479999837,None,423.60275479999837,424.6350220000022,0.06089870003052056,None,1.800732399977278,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
004,R,N,135,R,N,004RN135RN,HRN,0,88,88,195,,,1.365,425.47860270005185,425.8176134999958,425.83436330000404,426.1173805000144,426.1338885000441,None,up,426.1338885000441,None,426.1338885000441,427.4825487000053,0.06820939999306574,None,2.1656791000277735,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,_5,M,180,_,_,__5M180__,N,0,89,89,44,,,0.772,428.3706485000439,428.7145781000145,428.73143420001725,429.0145585000282,429.03097310004523,None,down,429.03097310004523,None,429.03097310004523,429.780448000005,0.064305100007914,None,2.0990513000288047,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
483,_5,N,90,L,N,483_5N090LN,HLN,0,90,90,282,,,1.043,431.20172410004307,431.54585710004903,431.5622967000236,431.84620540001197,431.86206250003306,None,up,431.86206250003306,None,431.86206250003306,432.8942867000005,0.06390120001742616,None,1.8150867000222206,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
496,_5,M,315,L,N,496_5M315LN,HLN,0,91,91,191,,,0.86,433.74736290000146,434.0936678000144,434.1099543000455,434.39333270001225,434.4100422000047,None,down,434.4100422000047,None,434.4100422000047,435.25919370003976,0.06330300000263378,None,2.100656499969773,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
494,_5,M,225,L,N,494_5M225LN,HLN,0,92,92,189,,,1.208,436.6000591000193,436.92485360003775,436.9414929000195,437.2249463000335,437.2413843999966,None,down,437.2413843999966,None,437.2413843999966,438.44046460004756,0.0809374000527896,None,2.9141356999753043,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
272,_2,M,315,R,N,272_2M315RN,HRN,0,93,93,151,,,1.2690000000000001,440.2243419000297,440.57124740001746,440.5882189000258,440.8710449000355,440.887832300039,None,down,440.887832300039,None,440.887832300039,442.1370955000166,0.061856399988755584,None,3.1649305000319146,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
008,R,N,315,R,N,008RN315RN,HRN,0,94,94,199,,,1.32,444.14405270002317,444.4678199000191,444.48465220001526,444.7673835000023,444.78416520002065,None,up,444.78416520002065,None,444.78416520002065,446.0831171000027,0.07919750001747161,None,2.0154512000153773,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
290,_2,N,45,L,N,290_2N045LN,HLN,0,95,95,249,,,1.288,446.8679484000313,447.21544340002583,447.2318284000503,447.515162900032,447.53155880002305,None,up,447.53155880002305,None,447.53155880002305,448.79754160001175,0.06082399998558685,None,2.184086599969305,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
492,_5,M,135,L,N,492_5M135LN,HLN,0,96,96,187,,,0.76,449.7845547000179,450.12938870000653,450.14667440002086,450.4293150000158,450.44621840002947,None,down,450.44621840002947,None,450.44621840002947,451.1954238000326,0.062317099946085364,None,2.3824508999823593,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
169,F,M,0,L,N,169FM000LN,HLN,0,97,97,120,,,0.723,452.89712930005044,453.2437906000414,453.2603891000035,453.5435335000511,453.5600770000019,None,down,453.5600770000019,None,453.5600770000019,454.2597614999977,0.06175279995659366,None,1.8489565000054426,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
035,R,N,90,L,N,035RN090LN,HLN,0,98,98,202,,,1.347,455.4848883000086,455.8248421000317,455.84136520000175,456.12465340003837,456.14119560003746,None,up,456.14119560003746,None,456.14119560003746,457.472942900029,0.06895230000372976,None,2.0979580000275746,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,_5,M,315,_,_,__5M315__,N,0,99,99,47,,,0.734,458.3086559000076,458.65566960000433,458.67213390005054,458.95581170002697,458.97282429999905,None,down,458.97282429999905,None,458.97282429999905,459.68833610002184,0.06292339996434748,None,2.7143397000036202,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,R,N,225,_,_,_RN225__,N,0,100,100,69,,,1.166,461.75669650000054,462.10248709999723,462.12047370005166,462.4030674000387,462.4198978000204,None,up,462.4198978000204,None,462.4198978000204,463.56760380003834,0.060545300017111,None,2.047636099974625,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,_4,N,315,_,_,__4N315__,N,0,101,101,87,,,1.21,464.5525100000086,464.88393940002425,464.90051420003874,465.1837391000008,465.2001173000317,None,up,465.2001173000317,None,465.2001173000317,466.3989433000097,0.075928800040856,None,2.0327298000338487,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
257,_2,N,0,R,N,257_2N000RN,HRN,0,102,102,240,,,1.245,467.32755720004207,467.64798020001035,467.664685500029,467.94742330000736,467.96488290000707,None,up,467.96488290000707,None,467.96488290000707,469.1969337000046,0.08484970004064962,None,2.064385299978312,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
419,_4,N,90,L,N,419_4N090LN,HLN,0,103,103,266,,,0.915,470.10010370000964,470.4454349000007,470.46206900000107,470.74521160003496,470.76170000003185,None,up,470.76170000003185,None,470.76170000003185,471.6612297000247,0.06398469995474443,None,1.7993187999818474,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
455,_5,N,270,R,N,455_5N270RN,HRN,0,104,104,278,,,0.927,472.6378245000378,472.97675150004216,472.99288520001573,473.2758745000465,473.2924669000204,None,up,473.2924669000204,None,473.2924669000204,474.2088892000029,0.06949770002393052,None,1.782515900034923,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
012,R,M,135,R,N,012RM135RN,HRN,0,105,105,99,,,1.355,475.14694679999957,475.4912866000086,475.5076475000242,475.79090110003017,475.8074852999998,None,up,475.8074852999998,None,475.8074852999998,477.1397192000295,0.06282639998244122,None,2.3823329000151716,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,F,M,270,_,_,_FM270__,N,0,106,106,6,,,0.847,478.2584203000297,478.6051728000166,478.62145040003816,478.90474180004094,478.9212134000263,None,down,478.9212134000263,None,478.9212134000263,479.75385310000274,0.06202549999579787,None,2.032333299983293,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
208,G,M,315,R,N,208GM315RN,HRN,0,107,107,135,,,0.922,481.0223201000481,481.3694848000305,481.3862963000429,481.67046410002513,481.67046410002513,None,down,481.67046410002513,None,481.67046410002513,482.58456020004814,0.06071749998955056,None,2.146402099984698,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
164,F,N,135,L,N,164FN135LN,HLN,0,108,108,219,,,0.734,483.89037810004083,484.23398469999665,484.25014350004494,484.5329455000465,484.54981710005086,None,up,484.54981710005086,None,484.54981710005086,485.2661966000451,0.06569580000359565,None,1.6508940000203438,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,G,M,315,_,_,_GM315__,N,0,109,109,15,,,1.209,486.26828560000286,486.61452709999867,486.6311034000246,486.91451720002806,486.93082270002924,None,down,486.93082270002924,None,486.93082270002924,488.1298315000022,0.05957230000058189,None,2.2820994000067003,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,G,M,225,_,_,_GM225__,N,0,110,110,13,,,0.8180000000000001,489.2785861000302,489.62847950001014,489.6452839000267,489.92813760001445,489.9453759000171,None,down,489.9453759000171,None,489.9453759000171,490.74408510001376,0.05858750001061708,None,2.550069999997504,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
429,_4,M,180,L,N,429_4M180LN,HLN,0,111,111,172,,,0.743,492.5648876000196,492.9114147000364,492.9261396000511,493.20919800002594,493.22531760000857,None,None,493.22531760000857,None,493.22531760000857,493.95802800002275,0.06250280002132058,None,,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
391,_4,N,270,R,N,391_4N270RN,HRN,0,112,112,262,,,0.773,496.7595964000211,497.1056320000207,497.1217119000503,497.40538340003695,497.42183190002106,496.7595964000211,up,497.42183190002106,None,497.42183190002106,498.1713749000337,0.06369690003339201,None,1.417771799955517,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
454,_5,N,225,R,N,454_5N225RN,HRN,0,113,113,277,,,1.046,498.9081631000154,499.25362770003267,499.2704834000324,499.55384130001767,499.57004590000724,None,up,499.57004590000724,None,499.57004590000724,500.602222800022,0.06180009996751323,None,1.916478700004518,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
138,F,M,45,R,N,138FM045RN,HRN,0,114,114,113,,,1.181,501.5551806000294,501.90141839999706,501.91811610001605,502.2008756000432,502.2178707999992,None,down,502.2178707999992,None,502.2178707999992,503.3828948000446,0.061583800008520484,None,2.281767399981618,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
392,_4,N,315,R,N,392_4N315RN,HRN,0,115,115,263,,,0.732,504.5695936999982,504.91576300002635,504.932734800037,505.2148707000306,505.2317958000349,None,up,505.2317958000349,None,505.2317958000349,505.94772140000714,0.06299299997044727,None,1.3994691999978386,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,R,M,315,_,_,_RM315__,N,0,116,116,23,,,1.318,506.7023685000022,507.04684690001886,507.06415240000933,507.3468703000108,507.36311200005,None,down,507.36311200005,None,507.36311200005,508.66181740001775,0.06424790003802627,None,2.1019525999436155,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,_2,N,135,_,_,__2N135__,N,0,117,117,75,,,1.1500000000000001,509.5427196000237,509.8779196999967,509.8938743000035,510.17742710001767,510.1939373000059,None,up,510.1939373000059,None,510.1939373000059,511.3264617000241,0.06947019998915493,None,2.117637299990747,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,_4,N,180,_,_,__4N180__,N,0,118,118,84,,,0.991,512.3820873000077,512.7252914000419,512.7419672000105,513.0249692000216,513.0418572000344,None,up,513.0418572000344,None,513.0418572000344,514.0238673000131,0.06362710002576932,None,1.7823342000483535,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
228,G,N,135,L,N,228GN135LN,HLN,0,119,119,235,,,0.9550000000000001,514.8923991000047,515.2394161000266,515.2558581000194,515.5388716000016,515.5558934000437,None,up,515.5558934000437,None,515.5558934000437,516.4883969000075,0.06006230000639334,None,2.7665968999499455,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,F,M,45,_,_,_FM045__,N,0,120,120,1,,,0.989,518.3935950000305,518.7363553000032,518.7527625000221,519.0369023000239,519.0531973000034,None,down,519.0531973000034,None,519.0531973000034,520.0186704000225,0.06404949998250231,None,2.031825400015805,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
238,G,M,225,L,N,238GM225LN,HLN,0,121,121,141,,,0.933,521.15648960002,521.5008048000163,521.5171518000425,521.8008789000451,521.8173373000463,None,down,521.8173373000463,None,521.8173373000463,522.732915200002,0.06419790000654757,None,2.9481099999975413,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
432,_4,M,315,L,N,432_4M315LN,HLN,0,122,122,175,,,1.0210000000000001,524.8323792000301,525.1813607000513,525.1978723000502,525.4810495999991,525.4973853999982,None,up,525.4973853999982,None,525.4973853999982,526.496657300042,0.059149299981072545,None,2.817241400014609,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,G,N,270,_,_,_GN270__,N,0,123,123,62,,,1.2730000000000001,528.3817484000465,528.7278457000502,528.7442556000315,529.0284031000338,529.0443161000148,None,up,529.0443161000148,None,529.0443161000148,530.293278600031,0.06020469998475164,None,1.9675440999562852,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
170,F,M,45,L,N,170FM045LN,HLN,0,124,124,121,,,1.1320000000000001,531.0907287000446,531.4253548000124,531.4422030000133,531.7252102000057,531.7421202000114,None,down,531.7421202000114,None,531.7421202000114,532.8580837000045,0.0705368000199087,None,1.9151354999630712,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
207,G,M,270,R,N,207GM270RN,HRN,0,125,125,134,,,0.842,533.7349427000154,534.0733383000479,534.0899088000297,534.3727713000262,534.3892575000064,None,down,534.3892575000064,None,534.3892575000064,535.2057941000094,0.06992030004039407,None,2.2347456999705173,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
271,_2,M,270,R,N,271_2M270RN,HRN,0,126,126,150,,,0.9450000000000001,536.6931232000352,537.0375078000361,537.0545871000504,537.337131200009,537.3537088000448,None,down,537.3537088000448,None,537.3537088000448,538.2862344000023,0.06169719999888912,None,2.016276000009384,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,G,N,135,_,_,_GN135__,N,0,127,127,59,,,0.8250000000000001,539.4385212000343,539.78507610003,539.8017802000395,540.0846345000318,540.1018331000232,None,up,540.1018331000232,None,540.1018331000232,540.917213400011,0.061156900017522275,None,1.6987762000062503,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
143,F,M,270,R,N,143FM270RN,HRN,0,128,128,118,,,1.323,541.8707347000018,542.2166606000392,542.234236200049,542.5161163000157,542.5331891000387,None,down,542.5331891000387,None,542.5331891000387,543.8312138000038,0.06284279999090359,None,2.3642437999951653,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
139,F,M,90,R,N,139FM090RN,HRN,0,129,129,114,,,1.0010000000000001,544.9682197000366,545.3136078000534,545.3308955000248,545.6134084000369,545.6299367000465,None,up,545.6299367000465,None,545.6299367000465,546.6137651000172,0.06311610003467649,None,2.06638740003109,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,_5,M,0,_,_,__5M000__,N,0,130,130,40,,,0.794,547.7626040000468,548.1134029999957,548.1276586000458,548.4127575000166,548.4271684000269,None,down,548.4271684000269,None,548.4271684000269,549.2101758000208,0.058876600000075996,None,2.367586400010623,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,_5,N,225,_,_,__5N225__,N,0,131,131,93,,,0.912,550.8647981000249,551.2081740000285,551.225261500047,551.5082916000392,551.5245439000428,None,up,551.5245439000428,None,551.5245439000428,552.4242024000268,0.06307870004093274,None,1.698688399977982,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,_4,M,315,_,_,__4M315__,N,0,132,132,39,,,0.91,553.2928305000532,553.6391261000535,553.6564825000241,553.9390903000021,553.9555285000242,None,up,553.9555285000242,None,553.9555285000242,554.8548773000366,0.062356900016311556,None,2.531838599999901,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
449,_5,N,0,R,N,449_5N000RN,HRN,0,133,133,272,,,1.3,556.5608773000422,556.9033727000351,556.9207835000125,557.2031745000277,557.2206814000383,None,up,557.2206814000383,None,557.2206814000383,558.5019180000527,0.06547099997987971,None,2.0507476000348106,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
047,R,M,270,L,N,047RM270LN,HLN,0,134,134,110,,,1.056,559.360412500042,559.6845986000262,559.7018572000088,559.9837533000391,560.0005290000117,None,down,560.0005290000117,None,560.0005290000117,561.0505107000354,0.07940719998441637,None,2.598571200040169,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
385,_4,N,0,R,N,385_4N000RN,HRN,0,135,135,256,,,1.2610000000000001,562.668955400004,563.0160226000007,563.0314130000188,563.314475000021,563.3310168000171,None,up,563.3310168000171,None,563.3310168000171,564.5801395000308,0.06236059998627752,None,1.918295899988152,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
488,_5,N,315,L,N,488_5N315LN,HLN,0,136,136,287,,,1.2630000000000001,565.3365264000022,565.6624654000043,565.6789289000444,565.9618948000134,565.978837200033,None,up,565.978837200033,None,565.978837200033,567.2275713999989,0.07921619998523965,None,3.081427099998109,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
417,_4,N,0,L,N,417_4N000LN,HLN,0,137,137,264,,,1.054,569.1353835000191,569.475677600014,569.4927384000039,569.7761959000491,569.7920221000095,None,up,569.7920221000095,None,569.7920221000095,570.8240950000472,0.06736070004990324,None,1.7531434999546036,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,F,M,315,_,_,_FM315__,N,0,138,138,7,,,1.012,571.651244800014,571.9567999000428,571.9733189000399,572.2564860000275,572.2733210000442,None,down,572.2733210000442,None,572.2733210000442,573.2724013000261,0.09550170000875369,None,1.9491738000069745,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
140,F,M,135,R,N,140FM135RN,HRN,0,139,139,115,,,1.157,574.29768160003,574.6378674000152,574.6545190000325,574.9376411000267,574.9555322000524,None,up,574.9555322000524,None,574.9555322000524,576.0867817000253,0.06758740002987906,None,2.297587300010491,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,F,M,90,_,_,_FM090__,N,0,140,140,2,,,1.379,577.3257085000514,577.6684774000314,577.6849682000466,577.9691557000042,577.9850863000029,None,down,577.9850863000029,None,577.9850863000029,579.3507988000056,0.06511630001477897,None,2.6500162999727763,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
303,_2,M,270,L,N,303_2M270LN,HLN,0,141,141,158,,,1.1420000000000001,580.7053399000433,581.0488345000194,581.0652568000369,581.3485859000357,581.3657846000278,None,down,581.3657846000278,None,581.3657846000278,582.4974591000355,0.06328939995728433,None,2.631571600039024,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
005,R,N,180,R,N,005RN180RN,HRN,0,142,142,196,,,1.047,584.0706943999976,584.4129587000352,584.4291970000486,584.7121454000007,584.7296074000187,None,up,584.7296074000187,None,584.7296074000187,585.7617045000079,0.06641949998447672,None,1.817103400011547,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
037,R,N,180,L,N,037RN180LN,HLN,0,143,143,204,,,1.205,586.6168309000204,586.9604622000479,586.9773845000309,587.2603824000107,587.2768382000504,None,up,587.2768382000504,None,587.2768382000504,588.4592002000427,0.06317330000456423,None,1.8823918999987654,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,_5,N,90,_,_,__5N090__,N,0,144,144,90,,,0.902,589.2267784000142,589.575232000032,589.5918310999987,589.8745845000376,589.8911967000458,None,up,589.8911967000458,None,589.8911967000458,590.7736266000429,0.06040389998815954,None,1.65089219994843,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
237,G,M,180,L,N,237GM180LN,HLN,0,145,145,140,,,0.769,591.6162510000286,591.9559314000071,591.9729165000026,592.2559083000524,592.272658300004,None,up,592.272658300004,None,592.272658300004,593.0219982000417,0.06672360002994537,None,2.067373800033238,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,_5,N,0,_,_,__5N000__,N,0,146,146,88,,,1.1280000000000001,594.4205546000157,594.7531710000476,594.7698797000339,595.0550928000011,595.0704208000097,None,up,595.0704208000097,None,595.0704208000097,596.185694200045,0.07327729999087751,None,1.9991682000108995,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
203,G,M,90,R,N,203GM090RN,HRN,0,147,147,130,,,0.706,597.1392265000031,597.4856608000118,597.501408000011,597.7843739000382,597.8008002000279,None,down,597.8008002000279,None,597.8008002000279,598.4846057000104,0.06002129998523742,None,2.0654523000121117,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
010,R,M,45,R,N,010RM045RN,HRN,0,148,148,97,,,1.3760000000000001,599.9341972999973,600.2832132000476,600.2988092000014,600.5820453000488,600.5985373000149,None,down,600.5985373000149,None,600.5985373000149,601.9639929000405,0.059699300036299974,None,2.350965400051791,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
038,R,N,225,L,N,038RN225LN,HLN,0,149,149,205,,,0.853,603.0183425000287,603.3643541000201,603.379563800001,603.662747800001,603.6792394000222,None,up,603.6792394000222,None,603.6792394000222,604.5130915000336,0.062371800013352185,None,1.6825435999780893,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
202,G,M,45,R,N,202GM045RN,HRN,0,150,150,129,,,1.3920000000000001,605.4319429000025,605.777596800006,605.7940116000245,606.0770757000428,606.0936947000446,None,down,606.0936947000446,None,606.0936947000446,607.4760019000387,0.06283779995283112,None,3.081690799968783,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,G,M,135,_,_,_GM135__,N,0,151,151,11,,,0.8280000000000001,609.2504675000091,609.5906434000353,609.607275300019,609.8905046000145,609.9069524000515,None,down,609.9069524000515,None,609.9069524000515,610.7229096000083,0.0677438999991864,None,3.4503941999864765,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
044,R,M,135,L,N,044RM135LN,HLN,0,152,152,107,,,1.247,613.4274068000377,613.7706152000464,613.7872921000235,614.0713654000429,614.0890075000352,None,up,614.0890075000352,None,614.0890075000352,615.31906540005,0.06338760000653565,None,1.9800475999945775,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,F,N,270,_,_,_FN270__,N,0,153,153,54,,,1.164,616.1406547000515,616.4848669000203,616.5016445000074,616.78457660001,616.8010580000118,None,up,616.8010580000118,None,616.8010580000118,617.9497560000164,0.06453259999398142,None,2.0169614999904297,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,R,N,90,_,_,_RN090__,N,0,154,154,66,,,0.877,618.8849136000499,619.2323148000287,619.2507552000461,619.532181000046,619.5487123000203,None,up,619.5487123000203,None,619.5487123000203,620.4146025000373,0.06009259994607419,None,1.8158025000011548,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,_4,M,45,_,_,__4M045__,N,0,155,155,33,,,1.366,621.4333367000218,621.7799819000065,621.7977586000343,622.0799817000516,622.096517900005,None,down,622.096517900005,None,622.096517900005,623.4450142999995,0.062170299992430955,None,2.3158441999694332,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
006,R,N,225,R,N,006RN225RN,HRN,0,156,156,197,,,0.967,624.4942277000519,624.8273188000312,624.8439654000103,625.1271824000287,625.1437499000458,None,up,625.1437499000458,None,625.1437499000458,626.0935966999969,0.07388579996768385,None,1.6336020000162534,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,R,M,180,_,_,_RM180__,N,0,157,157,20,,,0.9420000000000001,626.8499719999963,627.1918862000457,627.209096800012,627.491834000044,627.5083453000407,None,up,627.5083453000407,None,627.5083453000407,628.4411830000463,0.06604750000406057,None,2.0828247999888845,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
_,_4,N,45,_,_,__4N045__,N,0,158,158,81,,,1.181,629.6626025000005,630.0062413000269,630.022917000053,630.3060315000475,630.3228643000475,None,up,630.3228643000475,None,630.3228643000475,631.4884586000117,0.0645543999853544,None,1.9484758999897167,,,,,,,,,23,001,2019_Dec_25_1215,untitled,3.1.0,59.512084238260485,
