Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.rt,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
298,_2,M,45,L,N,298_2M045LN,HLN,0,76,76,153,,,0.708,529.712061499944,530.0033398999367,530.0033398999367,530.2198236999102,530.2364690999966,None,up,2.0839827000163496,530.2364690999966,None,530.2364690999966,530.9364173999056,0.19353639998007566,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,_2,N,270,_,_,__2N270__,N,0,77,77,78,,,1.332,532.5221066999948,532.8176024999702,532.8176024999702,533.0339943999425,533.0505534999538,None,up,2.0356057001044974,533.0505534999538,None,533.0505534999538,534.3662035999587,0.18949869996868074,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
451,_5,N,90,R,N,451_5N090RN,HRN,0,78,78,274,,,1.109,535.2782359999837,535.5671197999036,535.5671197999036,535.7985669999616,535.8156846999191,None,up,1.9990757999476045,535.8156846999191,None,535.8156846999191,536.9143845000071,0.17894930008333176,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,G,N,225,_,_,_GN225__,N,0,79,79,61,,,1.175,538.0037340999115,538.2959984999616,538.2959984999616,538.5292973999167,538.5459039999405,None,up,2.032853100099601,538.5459039999405,None,538.5459039999405,539.7114823999582,0.176341800019145,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
459,_5,M,90,R,N,459_5M090RN,HRN,0,80,80,178,,,1.289,540.7557928999886,541.0450803999556,541.0450803999556,541.2935540999752,541.3101919000037,None,up,2.184413000009954,541.3101919000037,None,541.3101919000037,542.5924113999354,0.1649871999397874,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
266,_2,M,45,R,N,266_2M045RN,HRN,0,81,81,145,,,1.173,543.7063435999444,543.9916722999187,543.9916722999187,544.2074421999278,544.224362900015,None,down,2.4655816999729723,544.224362900015,None,544.224362900015,545.3901264999295,0.1958584999665618,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
171,F,M,90,L,N,171FM090LN,HLN,0,82,82,122,,,1.249,546.8926621999126,547.1882387999212,547.1882387999212,547.4046250999672,547.4214041999076,None,up,2.4489485999802127,547.4214041999076,None,547.4214041999076,548.6537180999294,0.19059959996957332,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,F,M,315,_,_,_FM315__,N,0,83,83,7,,,1.366,550.0507866999833,550.3373680999503,550.3373680999503,550.5857516999822,550.6026608999819,None,up,2.1831985000753775,550.6026608999819,None,550.6026608999819,551.9510892999824,0.16578040004242212,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
430,_4,M,225,L,N,430_4M225LN,HLN,0,84,84,173,,,0.924,552.9987164000049,553.3000529999845,553.3000529999845,553.500212199986,553.516111999983,None,down,2.1525231999112293,553.516111999983,None,553.516111999983,554.4319567999337,0.19550739997066557,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,R,N,0,_,_,_RN000__,N,0,85,85,64,,,1.288,555.8816378999036,556.1804788999725,556.1804788999725,556.3803314999677,556.3969632999506,None,up,2.0186694000149146,556.3969632999506,None,556.3969632999506,557.6790604999987,0.199779300019145,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,_4,N,90,_,_,__4N090__,N,0,86,86,82,,,1.108,558.6120819000062,558.9113492999459,558.9113492999459,559.127888499992,559.1446734999772,None,up,2.068239500047639,559.1446734999772,None,559.1446734999772,560.243782699923,0.182671400019899,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
033,R,N,0,L,N,033RN000LN,HLN,0,87,87,200,,,0.749,561.4271072999109,561.7261013999814,561.7261013999814,561.9253044999205,561.9421235999325,None,up,1.3184120000805706,561.9421235999325,None,561.9421235999325,562.6748546999879,0.19932979997247458,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
386,_4,N,45,R,N,386_4N045RN,HRN,0,88,88,257,,,0.76,563.486122299917,563.7751756999642,563.7751756999642,563.9735222000163,563.990256799967,None,up,1.716673000017181,563.990256799967,None,563.990256799967,564.7402978999307,0.2131938999518752,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
041,R,M,0,L,N,041RM000LN,HLN,0,89,89,104,,,0.99,565.9014548999257,566.1901572999777,566.1901572999777,566.4221250999253,566.4390842999564,None,down,1.8996486000251025,566.4390842999564,None,566.4390842999564,567.4206393999048,0.18065360002219677,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,_4,M,135,_,_,__4M135__,N,0,90,90,35,,,1.2550000000000001,568.5731890999014,568.8691959999269,568.8691959999269,569.0524294999195,569.0690828999504,None,down,3.165242400020361,569.0690828999504,None,569.0690828999504,570.3050958999665,0.22100769996177405,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,_5,N,0,_,_,__5N000__,N,0,91,91,88,,,1.157,572.432503299904,572.7327407000121,572.7327407000121,572.9488862999715,572.9666452999227,None,up,1.8486165999202058,572.9666452999227,None,572.9666452999227,574.114771499997,0.18504959996789694,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,G,N,180,_,_,_GN180__,N,0,92,92,60,,,1.229,574.997566999984,575.2969484999776,575.2969484999776,575.5303379999241,575.5474417000078,None,down,3.198129800031893,575.5474417000078,None,575.5474417000078,576.7625517999986,0.16882030002307147,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
455,_5,N,270,R,N,455_5N270RN,HRN,0,93,93,278,,,1.075,578.9437422999181,579.2434800999472,579.2434800999472,579.4599654999329,579.4765994999325,None,up,1.7533829999156296,579.4765994999325,None,579.4765994999325,580.5422952999361,0.1856332999886945,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
495,_5,M,270,L,N,495_5M270LN,HLN,0,94,94,190,,,1.278,581.4366259999806,581.7259159999667,581.7259159999667,581.9413422999205,581.9578347000061,None,down,3.2317652000347152,581.9578347000061,None,581.9578347000061,583.223975699977,0.19261330005247146,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,R,N,45,_,_,_RN045__,N,0,95,95,65,,,0.912,585.3919816999696,585.6904391999124,585.6904391999124,585.904603999923,585.9212818999076,None,up,1.7336931999307126,585.9212818999076,None,585.9212818999076,586.8204304999672,0.18975729995872825,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
204,G,M,135,R,N,204GM135RN,HRN,0,96,96,131,,,1.108,587.84342499997,588.1358568000142,588.1358568000142,588.3688610999379,588.3855122999521,None,down,2.768097700085491,588.3855122999521,None,588.3855122999521,589.4852874999633,0.1744745000032708,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
302,_2,M,225,L,N,302_2M225LN,HLN,0,97,97,157,,,1.042,591.359953599982,591.6521914999466,591.6521914999466,591.8665777000133,591.8825510999886,None,up,2.449561299989,591.8825510999886,None,591.8825510999886,592.915297199972,0.1944577000103891,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,_5,M,90,_,_,__5M090__,N,0,98,98,42,,,1.368,594.5144031000091,594.8132223999128,594.8132223999128,595.0464200999122,595.0631984999636,None,None,,595.0631984999636,None,595.0631984999636,596.4119911999442,0.1696172000374645,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
271,_2,M,270,R,N,271_2M270RN,HRN,0,99,99,150,,,0.806,598.7739070999669,599.0765272999415,599.0765272999415,599.2429788999725,599.2601209999993,598.7739070999669,down,2.316788199939765,599.2601209999993,None,599.2601209999993,600.058879399905,0.23392409994266927,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
004,R,N,135,R,N,004RN135RN,HRN,0,100,100,195,,,1.206,601.851485399995,602.140116799972,602.140116799972,602.2902765999315,602.3067209000001,None,up,2.1663349999580532,602.3067209000001,None,602.3067209000001,603.5057987999171,0.2604134000139311,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
290,_2,N,45,L,N,290_2N045LN,HLN,0,101,101,249,,,0.91,604.6748789999401,604.9710816999432,604.9710816999432,605.1876000999473,605.2042374999728,None,up,1.6017139999894425,605.2042374999728,None,605.2042374999728,606.1037848999258,0.18957209994550794,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,_4,M,180,_,_,__4M180__,N,0,102,102,36,,,0.762,606.9874054999091,607.285715200007,607.285715200007,607.5191685999744,607.5358545999043,None,up,1.5345943999709561,607.5358545999043,None,607.5358545999043,608.2849007999757,0.16784539993386716,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,_5,N,135,_,_,__5N135__,N,0,103,103,91,,,1.2610000000000001,609.2801866999362,609.5689523000037,609.5689523000037,609.7834682000102,609.8000878000166,None,up,2.851028500008397,609.8000878000166,None,609.8000878000166,611.0492395999609,0.1969006999861449,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,_5,M,180,_,_,__5M180__,N,0,104,104,44,,,0.9570000000000001,612.8512213999638,613.147810399998,613.147810399998,613.3639820999233,613.380716899992,None,down,2.084706100053154,613.380716899992,None,613.380716899992,614.3297883999767,0.18843290000222623,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
206,G,M,225,R,N,206GM225RN,HRN,0,105,105,133,,,1.368,615.6584589999402,615.946663599927,615.946663599927,616.1780546999071,616.194664599956,None,up,2.5661492000799626,616.194664599956,None,616.194664599956,617.5437032999471,0.18084440007805824,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
236,G,M,135,L,N,236GM135LN,HLN,0,106,106,139,,,0.747,618.9728250999469,619.2752746999031,619.2752746999031,619.4751446999144,619.4918259999249,None,up,2.0186000999528915,619.4918259999249,None,619.4918259999249,620.2246231999015,0.19870920001994818,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
165,F,N,180,L,N,165FN180LN,HLN,0,107,107,220,,,1.114,621.7523990999907,622.0394650999224,622.0394650999224,622.2228520999197,622.2395503999433,None,up,2.1992392000975087,622.2395503999433,None,622.2395503999433,623.3393421999644,0.227971600019373,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,G,N,135,_,_,_GN135__,N,0,108,108,59,,,1.374,624.6641459999373,624.9536660999293,624.9536660999293,625.1533973999321,625.1703115999699,None,up,2.5323904000688344,625.1703115999699,None,625.1703115999699,626.5311259999871,0.21220050007104874,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
016,R,M,315,R,N,016RM315RN,HRN,0,109,109,103,,,1.0010000000000001,627.8951750999549,628.1865932999644,628.1865932999644,628.4173209000146,628.4339899999322,None,down,2.3329793999437243,628.4339899999322,None,628.4339899999322,629.4169946999755,0.18039049999788404,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
481,_5,N,0,L,N,481_5N000LN,HLN,0,110,110,280,,,1.387,631.0044565999415,631.2981729999883,631.2981729999883,631.4814869000111,631.4979805999901,None,up,2.1041666000382975,631.4979805999901,None,631.4979805999901,632.8638433999149,0.2211762999650091,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
130,F,N,45,R,N,130FN045RN,HRN,0,111,111,209,,,1.374,633.8193792999955,634.1123432000168,634.1123432000168,634.3123719999567,634.3297627000138,None,up,2.466533900005743,634.3297627000138,None,634.3297627000138,635.6944188999478,0.20483669999521226,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
294,_2,N,225,L,N,294_2N225LN,HLN,0,112,112,253,,,1.287,636.9713559999363,637.2604110999964,637.2604110999964,637.5097749999259,637.5262122999411,None,up,2.0173662999877706,637.5262122999411,None,637.5262122999411,638.7975509999087,0.16357820003759116,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
048,R,M,315,L,N,048RM315LN,HLN,0,113,113,111,,,1.164,639.7516932999715,640.0408356999978,640.0408356999978,640.2571178999497,640.2737673999509,None,down,2.1163119000848383,640.2737673999509,None,640.2737673999509,641.4228193999734,0.19560029997956008,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
141,F,M,180,R,N,141FM180RN,HRN,0,114,114,116,,,1.084,642.6149239999941,642.9046527999453,642.9046527999453,643.1045584999956,643.1211852999404,None,up,2.3331437999149784,643.1211852999404,None,643.1211852999404,644.1873212999199,0.21148659999016672,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
136,F,N,315,R,N,136FN315RN,HRN,0,115,115,215,,,1.206,645.6975154000102,645.9857415999286,645.9857415999286,646.1685749000171,646.1852435999317,None,up,1.9189480999484658,646.1852435999317,None,646.1852435999317,647.3846575999632,0.22905040008481592,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
015,R,M,270,R,N,015RM270RN,HRN,0,116,116,102,,,0.747,648.36473999999,648.6663255000021,648.6663255000021,648.8328386999201,648.8328386999201,None,down,1.866230700048618,648.8328386999201,None,648.8328386999201,649.5820407000137,0.24097980000078678,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,G,M,225,_,_,_GM225__,N,0,117,117,13,,,1.3860000000000001,650.8867042999482,651.1810550999362,651.1810550999362,651.4140829999233,651.4306785999797,None,up,2.784627899993211,651.4306785999797,None,651.4306785999797,652.7963527999818,0.17497749999165535,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
228,G,N,135,L,N,228GN135LN,HLN,0,118,118,235,,,1.081,654.4211767999223,654.7113203000044,654.7113203000044,654.9277059999295,654.945070699905,None,up,1.7160043999319896,654.945070699905,None,654.945070699905,656.0104233999737,0.1929538999684155,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,_4,N,180,_,_,__4N180__,N,0,119,119,84,,,1.3880000000000001,656.8722510999069,657.1605382999405,657.1605382999405,657.3757650000043,657.392222299939,None,up,2.6992244999855757,657.392222299939,None,657.392222299939,658.7743362999754,0.19535819999873638,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
490,_5,M,45,L,N,490_5M045LN,HLN,0,120,120,185,,,1.078,660.3251814999385,660.6228319999063,660.6228319999063,660.807441300014,660.8246016999474,None,up,2.065439899917692,660.8246016999474,None,660.8246016999474,661.8889729999937,0.21829640003852546,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,_2,M,135,_,_,__2M135__,N,0,121,121,27,,,0.9470000000000001,663.0814689999679,663.3745674999664,663.3745674999664,663.6036499999464,663.6200957999099,None,up,2.467748900060542,663.6200957999099,None,663.6200957999099,664.5525061999215,0.1772668999619782,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,R,M,315,_,_,_RM315__,N,0,122,122,23,,,0.718,666.2745340999682,666.5673893999774,666.5673893999774,666.8003769000061,666.8170984999742,None,up,2.149533100076951,666.8170984999742,None,666.8170984999742,667.5170652999077,0.1748822999652475,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,R,N,180,_,_,_RN180__,N,0,123,123,68,,,0.908,669.1621988000115,669.4649033999303,669.4649033999303,669.6812874999596,669.6982421999564,None,down,1.8827750000637025,669.6982421999564,None,669.6982421999564,670.5971883999882,0.18342380004469305,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,_2,N,135,_,_,__2N135__,N,0,124,124,75,,,0.784,671.841442200006,672.1292005999712,672.1292005999712,672.2958686999045,672.3128989000106,None,up,1.5659131999127567,672.3128989000106,None,672.3128989000106,673.0800336999819,0.24612030002754182,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
134,F,N,225,R,N,134FN225RN,HRN,0,125,125,213,,,1.063,674.0723066999344,674.3615250999574,674.3615250999574,674.5941554999445,674.6139349999139,None,up,1.6327546000247821,674.6139349999139,None,674.6139349999139,675.660144399968,0.1806392000289634,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,_5,N,225,_,_,__5N225__,N,0,126,126,93,,,0.9550000000000001,676.5192713999422,676.8083738000132,676.8083738000132,676.9586054999381,676.9753830999834,None,up,2.0339896000223234,676.9753830999834,None,676.9753830999834,677.9239368999843,0.25615649996325374,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
462,_5,M,225,R,N,462_5M225RN,HRN,0,127,127,181,,,1.22,679.2671221999917,679.5560545999324,679.5560545999324,679.7225320999278,679.739471299923,None,down,2.6822614999255165,679.739471299923,None,679.739471299923,680.9552454999648,0.24130230001173913,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
496,_5,M,315,L,N,496_5M315LN,HLN,0,128,128,191,,,1.354,682.6221211999655,682.9196096999804,682.9196096999804,683.1360527999932,683.154568900005,None,None,,683.154568900005,None,683.154568900005,684.4850366999162,0.18723050004336983,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
464,_5,M,315,R,N,464_5M315RN,HRN,0,129,129,183,,,0.799,686.8306318999967,687.1327764999587,687.1327764999587,687.3346281999256,687.3497252999805,686.8306318999967,down,2.115906700026244,687.3497252999805,None,687.3497252999805,688.1319942999398,0.20318750001024455,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
291,_2,N,90,L,N,291_2N090LN,HLN,0,130,130,250,,,1.133,689.6555984999286,689.947055800003,689.947055800003,690.1801145999925,690.1967730999459,None,up,1.9166364000411704,690.1967730999459,None,690.1967730999459,691.3137177999597,0.17635690001770854,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
235,G,M,90,L,N,235GM090LN,HLN,0,131,131,138,,,1.352,692.3432968999259,692.6451995999087,692.6451995999087,692.8282773999963,692.8452458999818,None,down,2.731385200051591,692.8452458999818,None,692.8452458999818,694.176975499955,0.21419169998262078,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,F,N,315,_,_,_FN315__,N,0,132,132,55,,,0.805,695.7668540999293,696.0585778999375,696.0585778999375,696.291617800016,696.3081769999117,None,up,1.651464099995792,696.3081769999117,None,696.3081769999117,697.1089982999256,0.17761459993198514,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,F,N,45,_,_,_FN045__,N,0,133,133,49,,,1.274,698.1530311999377,698.4400002999464,698.4400002999464,698.6727151999949,698.6894071999704,None,up,1.951029899995774,698.6894071999704,None,698.6894071999704,699.9549490999198,0.17852970003150403,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
175,F,M,270,L,N,175FM270LN,HLN,0,134,134,126,,,1.127,700.8486339999363,701.1371771999402,701.1371771999402,701.3536832999671,701.3704320999095,None,up,2.8495255999732763,701.3704320999095,None,701.3704320999095,702.4857849999098,0.1958203000249341,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,F,M,45,_,_,_FM045__,N,0,135,135,1,,,0.76,704.4151925999904,704.7172369000036,704.7172369000036,704.9344910999062,704.950538199977,None,up,1.5669635999947786,704.950538199977,None,704.950538199977,705.6997500999132,0.1832177999895066,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
429,_4,M,180,L,N,429_4M180LN,HLN,0,136,136,172,,,1.344,706.747164899949,707.0467958999798,707.0467958999798,707.2323602999095,707.2487487999024,None,up,2.016360400011763,707.2487487999024,None,707.2487487999024,708.5806587999687,0.21247859997674823,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
488,_5,N,315,L,N,488_5N315LN,HLN,0,137,137,287,,,1.088,709.4806082999567,709.7913898999104,709.7913898999104,709.9805478999624,710.0006315999199,None,up,1.6977122999960557,710.0006315999199,None,710.0006315999199,711.0619123999495,0.20193690003361553,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
161,F,N,0,L,N,161FN000LN,HLN,0,138,138,216,,,1.102,711.9437065999955,712.2442386999028,712.2442386999028,712.4277060999302,712.4277060999302,None,up,1.64947880001273,712.4277060999302,None,712.4277060999302,713.5266721999506,0.22821850003674626,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
303,_2,M,270,L,N,303_2M270LN,HLN,0,139,139,158,,,0.789,714.2859990999568,714.5754588999553,714.5754588999553,714.7919947999762,714.808604199905,None,up,2.435453600017354,714.808604199905,None,714.808604199905,715.5924231999088,0.19519960007164627,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,_2,N,90,_,_,__2N090__,N,0,140,140,74,,,1.085,717.4533776999451,717.7561027999036,717.7561027999036,717.956267099944,717.9725747999037,None,up,2.1662395000457764,717.9725747999037,None,717.9725747999037,719.0548191999551,0.1964171000290662,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
144,F,M,315,R,N,144FM315RN,HRN,0,141,141,119,,,1.364,720.3497094999766,720.6367117000045,720.6367117000045,720.8542860000161,720.8717338999268,None,down,2.733223200077191,720.8717338999268,None,720.8717338999268,722.2193461999996,0.1952698000241071,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
458,_5,M,45,R,N,458_5M045RN,HRN,0,142,142,177,,,1.367,723.8324725999264,724.1338966999901,724.1338966999901,724.3170569000067,724.3335608999478,None,None,,724.3335608999478,None,724.3335608999478,725.6891682000132,0.21376840001903474,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,G,M,180,_,_,_GM180__,N,0,143,143,12,,,1.359,727.9925219999859,728.2952140999259,728.2952140999259,728.5298755000113,728.5466160000069,727.9925219999859,up,3.032769799930975,728.5466160000069,None,728.5466160000069,729.8953708999325,0.1670849999645725,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,_5,N,45,_,_,__5N045__,N,0,144,144,89,,,1.197,731.852274899953,732.143504699925,732.143504699925,732.2933763999026,732.3099681999302,None,up,1.9187751999124885,732.3099681999302,None,732.3099681999302,733.4922463999828,0.2590500999940559,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
387,_4,N,90,R,N,387_4N090RN,HRN,0,145,145,258,,,0.748,734.4434113999596,734.7418186999857,734.7418186999857,734.9409958999604,734.957723999978,None,up,1.7846129999961704,734.957723999978,None,734.957723999978,735.6904565999284,0.201487599988468,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
203,G,M,90,R,N,203GM090RN,HRN,0,146,146,130,,,1.2550000000000001,736.9460081999423,737.2395994999679,737.2395994999679,737.4558642999036,737.4737912999699,None,down,2.3330539000453427,737.4737912999699,None,737.4737912999699,738.7213761999737,0.19165279995650053,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,G,M,0,_,_,_GM000__,N,0,147,147,8,,,0.737,739.9774593999609,740.269740199903,740.269740199903,740.5194370999234,740.5366217999253,None,up,1.8999724000459537,740.5366217999253,None,740.5366217999253,741.2546867999481,0.15861549996770918,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,G,M,270,_,_,_GM270__,N,0,148,148,14,,,1.0190000000000001,742.6141247999622,742.9021664999891,742.9021664999891,743.1515748999082,743.1680435999297,None,down,2.4847335000522435,743.1680435999297,None,743.1680435999297,744.1662170999916,0.1634788999799639,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
043,R,M,90,L,N,043RM090LN,HLN,0,149,149,106,,,1.326,745.8560105999932,746.1487903000088,746.1487903000088,746.3643214999465,746.381091499934,None,up,2.333852900075726,746.381091499934,None,746.381091499934,747.697090899921,0.18948289996478707,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
494,_5,M,225,L,N,494_5M225LN,HLN,0,150,150,189,,,1.076,748.9237967999652,749.2118059999775,749.2118059999775,749.428458499955,749.4451211999403,None,up,2.7681813000235707,749.4451211999403,None,749.4451211999403,750.5113006999018,0.19601400010287762,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
010,R,M,45,R,N,010RM045RN,HRN,0,151,151,97,,,0.907,752.3962411999237,752.6922938999487,752.6922938999487,752.9254883999238,752.9426893999334,None,down,1.8999139999505132,752.9426893999334,None,752.9426893999334,753.8416181999492,0.17090849997475743,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
007,R,N,270,R,N,007RN270RN,HRN,0,152,152,198,,,1.195,755.067219599965,755.3570964999963,755.3570964999963,755.5563296999317,755.5729319999227,None,up,1.9689137999666855,755.5729319999227,None,755.5729319999227,756.7583443999756,0.21032289997674525,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
391,_4,N,270,R,N,391_4N270RN,HRN,0,153,153,262,,,1.087,757.7648920000065,758.054672600003,758.054672600003,758.2540158999618,758.2707239999436,None,up,2.4164859999436885,758.2707239999436,None,758.2707239999436,759.3530250999611,0.2097568999743089,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
_,_5,N,270,_,_,__5N270__,N,0,154,154,94,,,1.09,760.8800716999685,761.1685782999266,761.1685782999266,761.4018609999912,761.4179732999764,None,up,1.833001199993305,761.4179732999764,None,761.4179732999764,762.5002879999811,0.17923510004766285,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
200,G,N,315,R,N,200GN315RN,HRN,0,155,155,231,,,1.147,763.4688609999139,763.7657984999241,763.7657984999241,763.965654199943,763.9824175999966,None,up,1.899690999998711,763.9824175999966,None,763.9824175999966,765.1146826999029,0.2044188000727445,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
417,_4,N,0,L,N,417_4N000LN,HLN,0,156,156,264,,,1.2650000000000001,766.1098794999998,766.3986650999868,766.3986650999868,766.5966949999565,766.6134188999422,None,up,2.017530499957502,766.6134188999422,None,766.6134188999422,767.8624335000059,0.21522380004171282,None,,,,,,,,,39,001,2020_Jan_03_1652,untitled,3.1.0,60.08315511833204,
