Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.rt,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
202,G,M,45,R,N,202GM045RN,HRN,0,10,10,129,,,0.866,146.54225599998608,146.8566540000029,146.8731280999491,147.15624589996878,147.17282949999208,None,down,2.1499479999765754,147.17282949999208,None,147.17282949999208,148.02199729997665,0.09079249994829297,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,G,N,45,_,_,_GN045__,N,0,11,11,57,,,0.96,149.4139669999713,149.73824869998498,149.75385099998675,150.0389959999593,150.05392639996717,None,up,1.8820712000015192,150.05392639996717,None,150.05392639996717,151.0026138999965,0.08034300000872463,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
393,_4,M,0,R,N,393_4M000RN,HRN,0,12,12,160,,,0.763,152.01447119994555,152.3519828999997,152.36838010000065,152.65160669997567,152.66758489998756,None,up,2.651035699993372,152.66758489998756,None,152.66758489998756,153.41768199997023,0.07012719998601824,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
173,F,M,180,L,N,173FM180LN,HLN,0,13,13,124,,,0.889,155.38883929996518,155.7320298999548,155.74849969998468,156.03184449998662,156.0483802999952,None,up,2.714878899976611,156.0483802999952,None,156.0483802999952,156.9140898999758,0.06342840002616867,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
016,R,M,315,R,N,016RM315RN,HRN,0,14,14,103,,,0.9440000000000001,158.8347061999957,159.17905789997894,159.19605420000153,159.47894659999292,159.49530089995824,None,down,1.7665386999724433,159.49530089995824,None,159.49530089995824,160.4275759999873,0.06416579999495298,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
013,R,M,180,R,N,013RM180RN,HRN,0,15,15,100,,,1.256,161.3554513999843,161.67677359998925,161.69448779994855,161.97689579997677,161.9933550999849,None,up,2.814714999985881,161.9933550999849,None,161.9933550999849,163.2272483999841,0.0841562999994494,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,G,N,270,_,_,_GN270__,N,0,16,16,62,,,0.778,164.88538659998449,165.22369979997166,165.2397823999636,165.52378539997153,165.54022639995674,None,up,1.8843002000357956,165.54022639995674,None,165.54022639995674,166.30614519998198,0.06806229997891933,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
010,R,M,45,R,N,010RM045RN,HRN,0,17,17,97,,,1.302,167.5135033999686,167.838401099958,167.8548767999746,168.13811089994851,168.1548988999566,None,down,2.3160169000038877,168.1548988999566,None,168.1548988999566,169.436847999983,0.08032909996109083,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
168,F,N,315,L,N,168FN315LN,HLN,0,18,18,223,,,0.8220000000000001,170.54137229995104,170.88535169995157,170.90201819996582,171.18539739999687,171.201910499949,None,down,2.232006400008686,171.201910499949,None,171.201910499949,172.00121279997984,0.06343340000603348,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
140,F,M,135,R,N,140FM135RN,HRN,0,19,19,115,,,1.122,173.50265359994955,173.85033289995044,173.86624089995166,174.14891209994676,174.16613430000143,None,up,2.481424600002356,174.16613430000143,None,174.16613430000143,175.26528409996536,0.06174319999990985,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,_4,M,270,_,_,__4M270__,N,0,20,20,38,,,1.393,176.71525489998749,177.06376989994897,177.08009399997536,177.36321789998328,177.3809845999931,None,down,2.59877320000669,177.3809845999931,None,177.3809845999931,178.76137819996802,0.05941859999438748,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
453,_5,N,180,R,N,453_5N180RN,HRN,0,21,21,276,,,0.7030000000000001,180.06108639994636,180.394201099989,180.41018969996367,180.69383499998366,180.71113650000188,None,up,2.0489716000156477,180.71113650000188,None,180.71113650000188,181.39431379997404,0.0727074999595061,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
386,_4,N,45,R,N,386_4N045RN,HRN,0,22,22,257,,,1.2730000000000001,182.8427970999619,183.1748603999731,183.19111759995576,183.4771303999587,183.49258029996417,None,up,2.280479100008961,183.49258029996417,None,183.49258029996417,184.73995039996225,0.07224449998466298,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,G,M,90,_,_,_GM090__,N,0,23,23,10,,,1.3780000000000001,185.861293199996,186.18864789995132,186.20565359998727,186.48834119999083,186.5056386999786,None,down,2.9661912000156008,186.5056386999786,None,186.5056386999786,187.8705653999932,0.07976759999291971,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,_2,N,135,_,_,__2N135__,N,0,24,24,75,,,0.898,189.53979529999197,189.88598829996772,189.90239000000292,190.18527369998628,190.20187409996288,None,down,2.317896299995482,190.20187409996288,None,190.20187409996288,191.08403719996568,0.06106330000329763,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,_5,M,180,_,_,__5M180__,N,0,25,25,44,,,1.098,192.60715549997985,192.93355409998912,192.9497366999858,193.23269619996427,193.249197899946,None,up,3.1497571999789216,193.249197899946,None,193.249197899946,194.33158239995828,0.0775108000379987,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,_2,M,45,_,_,__2M045__,N,0,26,26,25,,,0.765,196.48611559998244,196.8129617999657,196.82990729995072,197.112811399973,197.12935089995153,None,down,2.2508105999440886,197.12935089995153,None,197.12935089995153,197.8788430999848,0.07783180003752932,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,R,N,270,_,_,_RN270__,N,0,27,27,70,,,0.9440000000000001,199.4584171999595,199.79350799997337,199.80991439998616,200.09406259999378,200.10981759999413,None,up,1.9839288999792188,200.10981759999413,None,200.10981759999413,201.04186439997284,0.07110820000525564,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
175,F,M,270,L,N,175FM270LN,HLN,0,28,28,126,,,1.26,202.1628663999727,202.5082274999586,202.52464359998703,202.80760839994764,202.8242634999915,None,down,2.466677599994,202.8242634999915,None,202.8242634999915,204.07773589994758,0.06164620001800358,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
001,R,N,0,R,N,001RN000RN,HRN,0,29,29,192,,,0.962,205.35879229998682,205.7057709999499,205.7215498999576,206.00482959998772,206.02130189997843,None,up,1.8492049999767914,206.02130189997843,None,206.02130189997843,206.97113719995832,0.061119799967855215,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
266,_2,M,45,R,N,266_2M045RN,HRN,0,30,30,145,,,1.076,207.95210229995428,208.2866425999673,208.30276160000358,208.58604419999756,208.60287899995456,None,down,2.6665351999690756,208.60287899995456,None,208.60287899995456,209.66816929995548,0.07299260003492236,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,F,N,45,_,_,_FN045__,N,0,31,31,49,,,0.841,211.34042619995307,211.6828824999975,211.70000129996333,211.9834192999988,211.9996304999804,None,up,1.931747400027234,211.9996304999804,None,211.9996304999804,212.81566249998286,0.06399399996735156,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
299,_2,M,90,L,N,299_2M090LN,HLN,0,32,32,154,,,0.721,214.0234087999561,214.34743429999799,214.36379979999037,214.64665939996485,214.66431029996602,None,down,1.765996099973563,214.66431029996602,None,214.66431029996602,215.36316829995485,0.08261549996677786,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
462,_5,M,225,R,N,462_5M225RN,HRN,0,33,33,181,,,0.853,216.5071609999868,216.84526799997548,216.86179369996535,217.14579079998657,217.16292239999166,None,down,2.8475332999951206,217.16292239999166,None,217.16292239999166,217.99411410000175,0.06998279999243096,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
432,_4,M,315,L,N,432_4M315LN,HLN,0,34,34,175,,,1.2690000000000001,220.07870449998882,220.42683979996946,220.44211469998118,220.7263471999904,220.74287059996277,None,down,2.830961400002707,220.74287059996277,None,220.74287059996277,221.99076739995508,0.06071609997889027,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,_5,M,135,_,_,__5M135__,N,0,35,35,43,,,0.709,223.66525139997248,223.98995540000033,224.00591169996187,224.2890839999891,224.30568759999005,None,down,3.2337311999872327,224.30568759999005,None,224.30568759999005,225.005096399982,0.08165520004695281,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
047,R,M,270,L,N,047RM270LN,HLN,0,36,36,110,,,0.913,227.62834959995234,227.9524253999698,227.9688813999528,228.25231239997083,228.26894979999634,None,down,1.8991573000093922,228.26894979999634,None,228.26894979999634,229.16770189994713,0.07995070004835725,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
426,_4,M,45,L,N,426_4M045LN,HLN,0,37,37,169,,,0.837,230.23635859997012,230.58359799999744,230.60019239998655,230.88331269996706,230.89982639998198,None,up,3.2654093999881297,230.89982639998198,None,230.89982639998198,231.71596179995686,0.060780800005886704,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
494,_5,M,225,L,N,494_5M225LN,HLN,0,38,38,189,,,0.933,234.26034789998084,234.58004789997358,234.59669569996186,234.8801183999749,234.89601979998406,None,down,2.649013800022658,234.89601979998406,None,234.89601979998406,235.81206519994885,0.08576769998762757,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
161,F,N,0,L,N,161FN000LN,HLN,0,39,39,216,,,1.303,237.61492529994575,237.9601765999687,237.97682599996915,238.25992699997732,238.27683489996707,None,up,2.2156511999783106,238.27683489996707,None,238.27683489996707,239.55874670000048,0.06206879997625947,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
420,_4,N,135,L,N,420_4N135LN,HLN,0,40,40,267,,,1.2630000000000001,240.5763922999613,240.9080861999537,240.92472319997614,241.20744939998258,241.22548559994902,None,up,2.182976600015536,241.22548559994902,None,241.22548559994902,242.47300329996506,0.07571409997763112,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
225,G,N,0,L,N,225GN000LN,HLN,0,41,41,232,,,1.381,243.5027173999697,243.82219299999997,243.83904029999394,244.12377239996567,244.13866339996457,None,up,2.14863150002202,244.13866339996457,None,244.13866339996457,245.50369809998665,0.0858198000350967,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,_4,M,45,_,_,__4M045__,N,0,42,42,33,,,0.849,246.35362409998197,246.70312799996464,246.71966139995493,247.00272549997317,247.01924029999645,None,None,,247.01924029999645,None,247.01924029999645,247.85153929999797,0.05923640000401065,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
419,_4,N,90,L,N,419_4N090LN,HLN,0,43,43,266,,,0.796,250.5780951999477,250.8985216000001,250.91577639995376,251.19885230000364,251.21594039996853,250.5780951999477,up,1.866508899955079,251.21594039996853,None,251.21594039996853,251.99835099995835,0.08555790001992136,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
262,_2,N,225,R,N,262_2N225RN,HRN,0,44,44,245,,,1.163,253.1522896999959,253.4969146999647,253.51360469998326,253.79666169994744,253.81356719997711,None,up,2.5973934000357985,253.81356719997711,None,253.81356719997711,254.96256709995214,0.06303679995471612,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,_4,N,135,_,_,__4N135__,N,0,45,45,83,,,1.115,256.4794624999631,256.82729619997554,256.8449902999564,257.12732059997506,257.14435419999063,None,up,3.2484318999922834,257.14435419999063,None,257.14435419999063,258.24217669997597,0.06071809999411926,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,_5,N,135,_,_,__5N135__,N,0,46,46,91,,,0.979,260.47866119997343,260.8077730999794,260.82388479996007,261.10677620000206,261.12334839999676,None,None,,261.12334839999676,None,261.12334839999676,262.08923869999126,0.0768889999599196,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,_2,M,90,_,_,__2M090__,N,0,47,47,26,,,1.072,264.6856040999992,265.0036456999951,265.0204206999624,265.30344369995873,265.3205294999643,264.6856040999992,down,2.04947720002383,265.3205294999643,None,265.3205294999643,266.3690970999887,0.0890019999933429,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
045,R,M,180,L,N,045RM180LN,HLN,0,48,48,108,,,1.188,267.46509039995726,267.7844830999966,267.8011491999496,268.0836922999588,268.10079579998273,None,up,2.0984847000217997,268.10079579998273,None,268.10079579998273,269.2834976000013,0.08197539998218417,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,_5,N,90,_,_,__5N090__,N,0,49,49,90,,,0.8200000000000001,270.2686722999788,270.61484479997307,270.63254069996765,270.91532569995616,270.93179780000355,None,up,1.7335078999749385,270.93179780000355,None,270.93179780000355,271.73131019994617,0.062126000004354864,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
005,R,N,180,R,N,005RN180RN,HRN,0,50,50,196,,,0.729,272.7520746999653,273.0798170999624,273.09729879995575,273.37964839994675,273.3962969999993,None,up,1.6833648000028916,273.3962969999993,None,273.3962969999993,274.1125194999622,0.07725969998864457,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
491,_5,M,90,L,N,491_5M090LN,HLN,0,51,51,186,,,1.2790000000000001,275.1503494999488,275.49444859998766,275.5111539999489,275.7950641999487,275.8109188999515,None,down,2.050367899995763,275.8109188999515,None,275.8109188999515,277.0762199999881,0.06383769999956712,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
142,F,M,225,R,N,142FM225RN,HRN,0,52,52,117,,,0.988,277.93124129995704,278.2757778999512,278.2921283999458,278.57514459994854,278.592245799955,None,down,1.9815063999849372,278.592245799955,None,278.592245799955,279.5592580999946,0.06320620002225041,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
269,_2,M,180,R,N,269_2M180RN,HRN,0,53,53,148,,,1.091,280.6463776999735,280.98970279999776,281.00643309997395,281.28950869996333,281.30630519997794,None,down,2.1510437999968417,281.30630519997794,None,281.30630519997794,282.3717371999519,0.06392090005101636,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
396,_4,M,135,R,N,396_4M135RN,HRN,0,54,54,163,,,1.2650000000000001,283.5452129999758,283.8699781000032,283.88655799999833,284.1698868999956,284.1874367999844,None,up,2.897100700007286,284.1874367999844,None,284.1874367999844,285.4354893999989,0.07870539999566972,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,G,N,225,_,_,_GN225__,N,0,55,55,61,,,1.077,287.1524308999651,287.50036929995986,287.51789389998885,287.80072189995553,287.81708029995207,None,up,2.3980976999737322,287.81708029995207,None,287.81708029995207,288.88256369996816,0.05995009996695444,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,F,M,225,_,_,_FM225__,N,0,56,56,5,,,1.072,290.28399440000067,290.6307620999869,290.64778929995373,290.93112019996624,290.94736479996936,None,down,1.9823827999643981,290.94736479996936,None,290.94736479996936,291.99659579998115,0.06217710004420951,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
300,_2,M,135,L,N,300_2M135LN,HLN,0,57,57,155,,,1.34,292.99957679997897,293.3455524999881,293.36240069998894,293.64507549995324,293.6617796999635,None,up,3.331075599999167,293.6617796999635,None,293.6617796999635,294.9965678000008,0.06261379999341443,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
043,R,M,90,L,N,043RM090LN,HLN,0,58,58,106,,,1.3980000000000001,297.07951219996903,297.4085085999686,297.4254088999587,297.7078863999923,297.724819199997,None,down,3.0484342999989167,297.724819199997,None,297.724819199997,299.10704969998915,0.07697509997524321,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
205,G,M,180,R,N,205GM180RN,HRN,0,59,59,132,,,0.784,300.86139189999085,301.18872699997155,301.20528009999543,301.4888353999704,301.5051719999756,None,down,2.8806473999866284,301.5051719999756,None,301.5051719999756,302.27123769995524,0.07888960000127554,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,_5,N,180,_,_,__5N180__,N,0,60,60,92,,,0.963,304.45395049999934,304.8016414999729,304.8183678999776,305.101552099979,305.11826159997145,None,up,2.3665230000042357,305.11826159997145,None,305.11826159997145,306.0677517000004,0.061438400007318705,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
002,R,N,45,R,N,002RN045RN,HRN,0,61,61,193,,,1.317,307.5606203999487,307.89951939997263,307.91646259999834,308.1991690999712,308.2165967999608,None,up,2.3988669999525882,308.2165967999608,None,308.2165967999608,309.5146270999685,0.06841740000527352,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
133,F,N,180,R,N,133FN180RN,HRN,0,62,62,212,,,1.343,310.71430130000226,311.03033399995184,311.04718199995114,311.3306379999849,311.34714129997883,None,up,2.2976456999895163,311.34714129997883,None,311.34714129997883,312.6785435999627,0.087818400003016,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,R,N,0,_,_,_RN000__,N,0,63,63,64,,,0.9490000000000001,313.7277010999969,314.0607682999689,314.0779743999592,314.36066639999626,314.377898799954,None,up,1.6489901999593712,314.377898799954,None,314.377898799954,315.30954940000083,0.07372280000708997,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
291,_2,N,90,L,N,291_2N090LN,HLN,0,64,64,250,,,0.7010000000000001,316.11559519998264,316.4421924999915,316.45917649997864,316.741653999954,316.7583265999565,None,up,1.4993258999893442,316.7583265999565,None,316.7583265999565,317.4408983999747,0.07877909997478127,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
304,_2,M,315,L,N,304_2M315LN,HLN,0,65,65,159,,,0.753,318.3282152999891,318.673718099948,318.69006279995665,318.97277509997366,318.9898325999966,None,down,1.5331890999805182,318.9898325999966,None,318.9898325999966,319.72201709996443,0.06347120000282302,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
039,R,N,270,L,N,039RN270LN,HLN,0,66,66,206,,,0.8200000000000001,320.61255379999056,320.9376613999484,320.95448859996395,321.2382413999876,321.2545341999503,None,up,1.5828937999904156,321.2545341999503,None,321.2545341999503,322.0533660999499,0.08216160000301898,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
204,G,M,135,R,N,204GM135RN,HRN,0,67,67,131,,,0.781,322.9111028999905,323.2529626999749,323.26984859997174,323.553014599951,323.56935689999955,None,up,2.11484960000962,323.56935689999955,None,323.56935689999955,324.3347739999881,0.06490029999986291,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
171,F,M,90,L,N,171FM090LN,HLN,0,68,68,122,,,1.2750000000000001,325.7525520999916,326.1003410999547,326.1171628999873,326.40055739996023,326.40055739996023,None,down,3.030766800045967,326.40055739996023,None,326.40055739996023,327.66542299999855,0.06164830003399402,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,F,M,180,_,_,_FM180__,N,0,69,69,4,,,0.873,329.5101114999852,329.8473974999506,329.8634477999876,330.1469487999566,330.16427559999283,None,down,3.114431800029706,330.16427559999283,None,330.16427559999283,331.01258949999465,0.07042920001549646,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,_4,M,90,_,_,__4M090__,N,0,70,70,34,,,1.174,333.36797259998275,333.6944053999614,333.710002399981,333.9943164999713,334.0101810999913,None,down,2.416758999985177,334.0101810999913,None,334.0101810999913,335.17576589999953,0.07801900000777096,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
174,F,M,225,L,N,174FM225LN,HLN,0,71,71,125,,,0.708,336.5033410000033,336.84130249999,336.8576971999719,337.1413488999824,337.15716499998234,None,up,2.7312051000189967,337.15716499998234,None,337.15716499998234,337.85649759997614,0.06820319994585589,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,R,M,90,_,_,_RM090__,N,0,72,72,18,,,1.0130000000000001,339.9563646999886,340.3046623999835,340.3206961999531,340.60415789997205,340.6206129999482,None,down,3.000115300004836,340.6206129999482,None,340.6206129999482,341.61999069998274,0.06054540001787245,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,_4,N,225,_,_,__4N225__,N,0,73,73,85,,,0.869,343.71979539998574,344.0346741999965,344.05186599999433,344.3353827999672,344.3516983999871,None,up,1.8822488999576308,344.3516983999871,None,344.3516983999871,345.20055680000223,0.08745859999908134,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
267,_2,M,90,R,N,267_2M090RN,HRN,0,74,74,146,,,1.057,346.3028660999844,346.64894079999067,346.6658551999717,346.94870509998873,346.96564569999464,None,down,2.650344700028654,346.96564569999464,None,346.96564569999464,347.9979862999753,0.06152829999336973,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
399,_4,M,270,R,N,399_4M270RN,HRN,0,75,75,166,,,1.05,349.69978939997964,350.0304175999481,350.04637060000096,350.32868469995447,350.34576899994863,None,down,2.664742599998135,350.34576899994863,None,350.34576899994863,351.37792289996287,0.07364630000665784,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,R,N,180,_,_,_RN180__,N,0,76,76,68,,,0.891,353.09114449995104,353.4261873999494,353.44275930000003,353.7265829999815,353.7428166999598,None,up,1.9831385999568738,353.7428166999598,None,353.7428166999598,354.6084178999881,0.07185519998893142,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,G,N,90,_,_,_GN090__,N,0,77,77,58,,,0.78,355.8166996999644,356.1406350999605,356.1573392999708,356.44115569995483,356.45708749996265,None,up,1.782032499962952,356.45708749996265,None,356.45708749996265,357.2230103999609,0.08077679999405518,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
_,F,N,0,_,_,_FN000__,N,0,78,78,48,,,1.339,358.31031649996294,358.655069099972,358.67213719995925,358.9550128999981,358.97154589998536,None,up,2.3170633999980055,358.97154589998536,None,358.97154589998536,360.2873804999981,0.0637671000440605,None,,,,,,,,,19,001,2019_Dec_25_1459,untitled,3.1.0,60.224891785623385,
