Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.rt,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
258,_2,N,45,R,N,258_2N045RN,HRN,0,0,0,241,201.7047084000078,None,1.012,236.66715549997753,236.95478540001204,236.95478540001204,237.21962659998098,237.23631449998356,None,up,2.88294689997565,237.23631449998356,None,237.23631449998356,238.23557319998508,0.14968829997815192,None,,,,,,,,,9,001,2019_Dec_25_0842,untitled,3.1.0,59.69835614956724,
_,_4,M,0,_,_,__4M000__,N,0,1,1,32,,,0.9460000000000001,240.68165240000235,240.96840620000148,240.96840620000148,241.21583629999077,241.2326092000003,None,up,3.433244100015145,241.2326092000003,None,241.2326092000003,242.1678469000035,0.1709798999945633,None,,,,,,,,,9,001,2019_Dec_25_0842,untitled,3.1.0,59.69835614956724,
428,_4,M,135,L,N,428_4M135LN,HLN,0,2,2,171,,,0.9380000000000001,244.88497199997073,245.17982600000687,245.17982600000687,245.37942359998124,245.39609070000006,None,None,,245.39609070000006,None,245.39609070000006,246.3286691000103,0.20754099998157471,None,,,,,,,,,9,001,2019_Dec_25_0842,untitled,3.1.0,59.69835614956724,
234,G,M,45,L,N,234GM045LN,HLN,0,3,3,137,,,0.86,249.07527159998426,249.3755763999652,249.3755763999652,249.57561519998126,249.593531099963,249.07527159998426,None,,249.593531099963,None,249.593531099963,250.4246008999762,0.2075495000462979,None,,,,,,,,,9,001,2019_Dec_25_0842,untitled,3.1.0,59.69835614956724,
_,F,M,0,_,_,_FM000__,N,0,4,4,0,,,0.738,253.2655669999658,253.5562864000094,253.5562864000094,253.7723427999881,253.78830279997783,253.2655669999658,down,2.1816476000240073,253.78830279997783,None,253.78830279997783,254.5045462999842,0.20335500000510365,None,,,,,,,,,9,001,2019_Dec_25_0842,untitled,3.1.0,59.69835614956724,
461,_5,M,180,R,N,461_5M180RN,HRN,0,5,5,180,,,1.335,256.1775813999702,256.46945410000626,256.46945410000626,256.6858244999894,256.70240660000127,None,None,,256.70240660000127,None,256.70240660000127,258.0183185999631,0.2003121999441646,None,,,,,,,,,9,001,2019_Dec_25_0842,untitled,3.1.0,59.69835614956724,
_,_5,M,90,_,_,__5M090__,N,0,6,6,42,,,0.796,260.3656990000163,260.665451399982,260.665451399982,260.8836314000073,260.89906450000126,260.3656990000163,up,1.8320414000190794,260.89906450000126,None,260.89906450000126,261.68204230000265,0.19246170000405982,None,,,,,,,,,9,001,2019_Dec_25_0842,untitled,3.1.0,59.69835614956724,
016,R,M,315,R,N,016RM315RN,HRN,0,7,7,103,,,1.214,262.9279112999793,263.2157070999965,263.2157070999965,263.4475250999676,263.4639637999935,None,up,2.8472840000176802,263.4639637999935,None,263.4639637999935,264.6617266999674,0.18897120002657175,None,,,,,,,,,9,001,2019_Dec_25_0842,untitled,3.1.0,59.69835614956724,
268,_2,M,135,R,N,268_2M135RN,HRN,0,8,8,147,,,1.274,266.49339249997865,266.79351609997684,266.79351609997684,267.0269721999648,267.04317089996766,None,down,3.2811171000357717,267.04317089996766,None,267.04317089996766,268.29290649999166,0.17464350000955164,None,,,,,,,,,9,001,2019_Dec_25_0842,untitled,3.1.0,59.69835614956724,
197,G,N,180,R,N,197GN180RN,HRN,0,9,9,228,,,0.781,270.5061056999839,270.80648369999835,270.80648369999835,271.0400712999981,271.0568400999764,None,up,2.814926099963486,271.0568400999764,None,271.0568400999764,271.8223021000158,0.1743496999843046,None,,,,,,,,,9,001,2019_Dec_25_0842,untitled,3.1.0,59.69835614956724,
