Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.rt,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate
294,_2,N,225,L,N,294_2N225LN,HLN,0,93,93,253,,,0.8,626.6837104,626.9834916,626.9834916,627.1334799,627.149971,626.6837104,up,2.1348339,627.149971,None,627.149971,627.9329308,0.2519846,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_2,N,225,_,_,__2N225__,N,0,94,94,77,,,1.128,629.5018742,629.7975098,629.7975098,629.9991618,630.0145577,None,up,2.4679115,630.0145577,None,630.0145577,631.1299466,0.2045863,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
464,_5,M,315,R,N,464_5M315RN,HRN,0,95,95,183,,,0.811,632.6977547,632.9949016,632.9949016,633.1947204,633.2116274,None,down,2.617406,633.2116274,None,633.2116274,634.0105729,0.2027503,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_5,M,270,_,_,__5M270__,N,0,96,96,46,,,1.372,636.0395619,636.3417931,636.3417931,636.5417026,636.5584367,None,down,3.299116,636.5584367,None,636.5584367,637.9242633,0.1972766,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
200,G,N,315,R,N,200GN315RN,HRN,0,97,97,231,,,0.935,640.0448728,640.3386104,640.3386104,640.5715767,640.5882412,None,None,,640.5882412,None,640.5882412,641.5052878,0.1751813,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
6,R,N,225,R,N,006RN225RN,HRN,0,98,98,197,,,1.089,644.2663029,644.5682953,644.5682953,644.7681259,644.7873037,644.2663029,up,2.2632769,644.7873037,None,644.7873037,645.8504875,0.201494,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
208,G,M,315,R,N,208GM315RN,HRN,0,99,99,135,,,1.232,647.2884567,647.5822646,647.5822646,647.765245,647.783891,None,down,2.2318894,647.783891,None,647.783891,648.9977218,0.2238748,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
204,G,M,135,R,N,204GM135RN,HRN,0,100,100,131,,,1.346,650.2632479,650.5628128,650.5628128,650.7291306,650.7459014,None,None,,650.7459014,None,650.7459014,652.0787963,0.2356364,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
393,_4,M,0,R,N,393_4M000RN,HRN,0,101,101,160,,,0.906,654.4429633,654.7428884,654.7428884,654.9261331,654.9431616,654.4429633,up,3.3483856,654.9431616,None,654.9431616,655.8245411,0.220707,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_5,N,315,_,_,__5N315__,N,0,102,102,95,,,1.213,658.4606729,658.7554769,658.7554769,659.0058544,659.022125,None,up,2.2817202,659.022125,None,659.022125,660.2219082,0.1558039,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
299,_2,M,90,L,N,299_2M090LN,HLN,0,103,103,154,,,1.083,661.4994912,661.8011658,661.8011658,662.0196824,662.0361885,None,down,3.3154942,662.0361885,None,662.0361885,663.102857,0.1835047,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
202,G,M,45,R,N,202GM045RN,HRN,0,104,104,129,,,1.205,665.5731781,665.866295,665.866295,666.0661366,666.0838805,None,down,2.9487951,666.0838805,None,666.0838805,667.281518,0.2080232,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
227,G,N,90,L,N,227GN090LN,HLN,0,105,105,234,,,0.761,669.380409,669.6796424,669.6796424,669.7461176,669.7635022,None,up,1.9664103,669.7635022,None,669.7635022,670.5131612,0.3324697,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
272,_2,M,315,R,N,272_2M315RN,HRN,0,106,106,151,,,0.777,671.9428666,672.2438432,672.2438432,672.4438763,672.4607807,None,down,2.449232,672.4607807,None,672.4607807,673.2269649,0.1996414,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
461,_5,M,180,R,N,461_5M180RN,HRN,0,107,107,180,,,1.06,675.1315719,675.4244643,675.4244643,675.6243198,675.6411205,None,up,3.365308,675.6411205,None,675.6411205,676.6902009,0.2088067,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
262,_2,N,225,R,N,262_2N225RN,HRN,0,108,108,245,,,1.389,679.2231807,679.52075,679.52075,679.7208552,679.7374195,None,up,3.4495719,679.7374195,None,679.7374195,681.119406,0.2020909,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
10,R,M,45,R,N,010RM045RN,HRN,0,109,109,97,,,0.774,683.3909875,683.6838619,683.6838619,683.900441,683.9172579,None,down,2.6495745,683.9172579,None,683.9172579,684.6835098,0.1909997,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
386,_4,N,45,R,N,386_4N045RN,HRN,0,110,110,257,,,0.713,686.752878,687.0473724,687.0473724,687.2807947,687.2976838,None,up,1.9167062,687.2976838,None,687.2976838,687.9973939,0.1731199,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
485,_5,N,180,L,N,485_5N180LN,HLN,0,111,111,284,,,1.052,689.4307177,689.7289542,689.7289542,689.9284251,689.9452104,None,up,2.8328746,689.9452104,None,689.9452104,690.9774508,0.2038001,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,F,N,270,_,_,_FN270__,N,0,112,112,54,,,0.772,693.0849271,693.3754213,693.3754213,693.5086918,693.5086918,None,up,2.3165392,693.5086918,None,693.5086918,694.2748547,0.2887684,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,F,N,180,_,_,_FN180__,N,0,113,113,52,,,0.851,696.0322456,696.3228979,696.3228979,696.5393891,696.5559883,None,up,2.4021069,696.5559883,None,696.5559883,697.3888149,0.1932634,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
296,_2,N,315,L,N,296_2N315LN,HLN,0,114,114,255,,,1.017,699.1576354,699.4535966,699.4535966,699.6705346,699.6874146,None,None,,699.6874146,None,699.6874146,700.6859847,0.1873272,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
166,F,N,225,L,N,166FN225LN,HLN,0,115,115,221,,,0.702,703.3607068,703.651917,703.651917,703.8673619,703.8843998,703.3607068,up,1.5151677,703.8843998,None,703.8843998,704.5656422,0.198917,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,F,N,90,_,_,_FN090__,N,0,116,116,50,,,0.791,705.6962955,705.9977457,705.9977457,706.1142532,706.1310683,None,up,1.9823012,706.1310683,None,706.1310683,706.913587,0.2851026,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
233,G,M,0,L,N,233GM000LN,HLN,0,117,117,136,,,0.731,708.4594074,708.7620669,708.7620669,708.82852,708.8454449,None,down,2.2985673,708.8454449,None,708.8454449,709.5616192,0.3336162,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_4,N,90,_,_,__4N090__,N,0,118,118,82,,,1.303,711.3664282,711.6593719,711.6593719,711.8597437,711.8761442,None,up,2.3831537,711.8761442,None,711.8761442,713.1583335,0.2094549,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
45,R,M,180,L,N,045RM180LN,HLN,0,119,119,108,,,0.798,714.510311,714.8067593,714.8067593,714.973697,714.989912,None,down,2.5495167,714.989912,None,714.989912,715.7754909,0.2371632,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
432,_4,M,315,L,N,432_4M315LN,HLN,0,120,120,175,,,0.983,717.8563636,718.1536923,718.1536923,718.2536503,718.2705496,None,down,3.2981666,718.2705496,None,718.2705496,719.236958,0.3022043,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
48,R,M,315,L,N,048RM315LN,HLN,0,121,121,111,,,0.76,721.7515164,722.0503948,722.0503948,722.2838072,722.3008602,None,down,2.0826282,722.3008602,None,722.3008602,723.0493701,0.1712289,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,G,M,0,_,_,_GM000__,N,0,122,122,8,,,1.131,724.5821761,724.8814097,724.8814097,725.0985213,725.114682,None,down,2.8313249,725.114682,None,725.114682,726.2303777,0.1865501,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,F,M,45,_,_,_FM045__,N,0,123,123,1,,,0.89,728.1537316,728.4449999,728.4449999,728.661236,728.6782477,None,down,2.0855376,728.6782477,None,728.6782477,729.5607882,0.195702,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
231,G,N,270,L,N,231GN270LN,HLN,0,124,124,238,,,1.023,730.9871177,731.2759003,731.2759003,731.4762457,731.4938346,None,up,2.3981005,731.4938346,None,731.4938346,732.507971,0.2086729,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
487,_5,N,270,L,N,487_5N270LN,HLN,0,125,125,286,,,1.201,734.0703412,734.3583073,734.3583073,734.6067728,734.6246165,None,up,2.167134,734.6246165,None,734.6246165,735.8055615,0.1658687,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_5,M,315,_,_,__5M315__,N,0,126,126,47,,,0.751,737.0290576,737.320464,737.320464,737.5035638,737.5203503,None,down,2.3499034,737.5203503,None,737.5203503,738.2701181,0.223362,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,F,M,270,_,_,_FM270__,N,0,127,127,6,,,0.97,740.0836294,740.368716,740.368716,740.5840943,740.6008359,None,down,2.1858141,740.6008359,None,740.6008359,741.5499339,0.19652,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,G,N,315,_,_,_GN315__,N,0,128,128,63,,,0.799,743.0101863,743.2991847,743.2991847,743.5152383,743.5152383,None,up,3.1662936,743.5152383,None,743.5152383,744.2986531,0.2078256,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
142,F,M,225,R,N,142FM225RN,HRN,0,129,129,117,,,1.066,746.9270779,747.2289912,747.2289912,747.3953756,747.4131892,None,down,2.2809299,747.4131892,None,747.4131892,748.4610889,0.228805,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
392,_4,N,315,R,N,392_4N315RN,HRN,0,130,130,263,,,1.035,749.9089193,750.2100884,750.2100884,750.4100499,750.4276908,None,up,1.9653249,750.4276908,None,750.4276908,751.4411481,0.2013454,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
300,_2,M,135,L,N,300_2M135LN,HLN,0,131,131,155,,,1.195,752.6470989,752.9399972,752.9399972,753.1067169,753.1233285,None,up,3.365488,753.1233285,None,753.1233285,754.3056864,0.2410929,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
260,_2,N,135,R,N,260_2N135RN,HRN,0,132,132,243,,,0.988,756.7054703,757.0033244,757.0033244,757.2030776,757.219898,None,down,3.0158758,757.219898,None,757.219898,758.2024407,0.2033566,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
391,_4,N,270,R,N,391_4N270RN,HRN,0,133,133,262,,,1.216,760.4970516,760.8004421,760.8004421,760.9498455,760.967494,None,up,2.2160805,760.967494,None,760.967494,762.1657274,0.2440795,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_4,N,180,_,_,__4N180__,N,0,134,134,84,,,1.113,763.4327472,763.7307935,763.7307935,763.8975023,763.9144183,None,None,,763.9144183,None,763.9144183,765.0142028,0.2348842,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
164,F,N,135,L,N,164FN135LN,HLN,0,135,135,219,,,1.098,767.5678773,767.8607275,767.8607275,768.0937099,768.110442,767.5678773,up,2.8153736,768.110442,None,768.110442,769.1926298,0.1802517,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
399,_4,M,270,R,N,399_4M270RN,HRN,0,136,136,166,,,0.825,771.1282234,771.4238483,771.4238483,771.640431,771.6571618,None,up,2.1507133,771.6571618,None,771.6571618,772.4731445,0.1882364,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
267,_2,M,90,R,N,267_2M090RN,HRN,0,137,137,146,,,1.116,774.0269134,774.3214287,774.3214287,774.5211146,774.5380768,None,None,,774.5380768,None,774.5380768,775.6373399,0.2058103,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
398,_4,M,225,R,N,398_4M225RN,HRN,0,138,138,165,,,1.236,778.2357228,778.5348781,778.5348781,778.7182023,778.7358111,778.2357228,up,2.0663638,778.7358111,None,778.7358111,779.9501754,0.2191592,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
240,G,M,315,L,N,240GM315LN,HLN,0,139,139,143,,,1.133,781.063793,781.3660686,781.3660686,781.5165421,781.5343049,None,down,2.5635779,781.5343049,None,781.5343049,782.6642699,0.2453606,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_2,N,315,_,_,__2N315__,N,0,140,140,79,,,1.285,784.2792681,784.5790625,784.5790625,784.8122592,784.8289962,None,up,2.7988981,784.8289962,None,784.8289962,786.0945453,0.1694737,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
457,_5,M,0,R,N,457_5M000RN,HRN,0,141,141,176,,,1.228,787.8424533,788.1429036,788.1429036,788.3426988,788.3601181,None,down,2.4510807,788.3601181,None,788.3601181,789.5751375,0.2021851,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
459,_5,M,90,R,N,459_5M090RN,HRN,0,142,142,178,,,1.134,791.0541683,791.356758,791.356758,791.5400389,791.5400389,None,up,3.0501496,791.5400389,None,791.5400389,792.6720633,0.2260957,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
14,R,M,225,R,N,014RM225RN,HRN,0,143,143,101,,,1.108,794.8292446,795.1202325,795.1202325,795.3038959,795.320967,None,down,2.531154,795.320967,None,795.320967,796.4188451,0.2245991,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,R,M,90,_,_,_RM090__,N,0,144,144,18,,,1.375,798.0350691,798.3336377,798.3336377,798.5669277,798.5836198,None,down,3.2484746,798.5836198,None,798.5836198,799.9491376,0.1707183,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
458,_5,M,45,R,N,458_5M045RN,HRN,0,145,145,177,,,1.047,802.0368678,802.3303828,802.3303828,802.5466988,802.5639857,None,None,,802.5639857,None,802.5639857,803.5961767,0.1912952,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
197,G,N,180,R,N,197GN180RN,HRN,0,146,146,228,,,1.12,806.2533092,806.5431734,806.5431734,806.7430783,806.7600583,806.2533092,up,2.8512879,806.7600583,None,806.7600583,807.8597697,0.2143931,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
44,R,M,135,L,N,044RM135LN,HLN,0,147,147,107,,,1.282,809.9511634,810.2409034,810.2409034,810.3235575,810.3403316,None,None,,810.3403316,None,810.3403316,811.6057734,0.3247165,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_4,N,315,_,_,__4N315__,N,0,148,148,87,,,1.329,814.0077049,814.3032982,814.3032982,814.5362931,814.5529602,814.0077049,up,2.2170919,814.5529602,None,814.5529602,815.8687286,0.1764859,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_2,N,90,_,_,__2N090__,N,0,149,149,74,,,1.382,816.9964454,817.2841939,817.2841939,817.5012651,817.5012651,None,up,2.9668461,817.5012651,None,817.5012651,818.8826348,0.2075832,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_2,M,0,_,_,__2M000__,N,0,150,150,24,,,1.247,820.6905157,820.9807338,820.9807338,821.197416,821.197416,None,down,2.9484628,821.197416,None,821.197416,822.4293055,0.2059563,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,F,N,0,_,_,_FN000__,N,0,151,151,48,,,1.05,824.368987,824.6612563,824.6612563,824.8613898,824.8782069,None,up,1.967626,824.8782069,None,824.8782069,825.9102659,0.2101023,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
450,_5,N,45,R,N,450_5N045RN,HRN,0,152,152,273,,,0.923,827.1158488,827.4085098,827.4085098,827.5753884,827.5753884,None,up,2.2335269,827.5753884,None,827.5753884,828.4919987,0.2530106,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_2,N,180,_,_,__2N180__,N,0,153,153,76,,,0.929,830.0133604,830.3057581,830.3057581,830.5224304,830.5390825,None,up,2.5669254,830.5390825,None,830.5390825,831.4548955,0.1914667,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,R,M,135,_,_,_RM135__,N,0,154,154,19,,,0.824,833.314629,833.6035156,833.6035156,833.8196279,833.8361929,None,down,1.9841607,833.8361929,None,833.8361929,834.6523172,0.195306,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
203,G,M,90,R,N,203GM090RN,HRN,0,155,155,130,,,1.087,836.0319062,836.3188821,836.3188821,836.5339661,836.5504549,None,down,2.5333623,836.5504549,None,836.5504549,837.6167902,0.197481,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
46,R,M,225,L,N,046RM225LN,HLN,0,156,156,109,,,1.325,839.301934,839.5981287,839.5981287,839.7982424,839.8157995,None,down,3.3143902,839.8157995,None,839.8157995,841.1305824,0.2023126,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
304,_2,M,315,L,N,304_2M315LN,HLN,0,157,157,159,,,1.352,843.3568034,843.6471551,843.6471551,843.8454913,843.8629778,None,down,3.046445,843.8629778,None,843.8629778,845.1940058,0.212997,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
302,_2,M,225,L,N,302_2M225LN,HLN,0,158,158,157,,,1.039,847.1158173,847.4079358,847.4079358,847.6247319,847.6408409,None,down,2.7164154,847.6408409,None,847.6408409,848.6734948,0.1931774,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,R,N,270,_,_,_RN270__,N,0,159,159,70,,,1.223,850.5719075,850.871458,850.871458,851.0710931,851.0878587,None,up,2.2188119,851.0878587,None,851.0878587,852.3034459,0.2020723,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
481,_5,N,0,L,N,481_5N000LN,HLN,0,160,160,280,,,0.707,853.5498622,853.8370259,853.8370259,854.0354781,854.0354781,None,up,2.0330985,854.0354781,None,854.0354781,854.734838,0.2251653,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_5,N,225,_,_,__5N225__,N,0,161,161,93,,,0.807,856.3088755,856.6002203,856.6002203,856.7839124,856.8018822,None,up,2.0139013,856.8018822,None,856.8018822,857.5987638,0.2247742,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
37,R,N,180,L,N,037RN180LN,HLN,0,162,162,204,,,1.22,859.1456613,859.4667606,859.4667606,859.5308168,859.5499341,None,up,2.6812438,859.5499341,None,859.5499341,860.7632775,0.3145351,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
298,_2,M,45,L,N,298_2M045LN,HLN,0,163,163,153,,,1.195,862.4531458,862.745,862.745,862.9444905,862.9617871,None,down,2.7981212,862.9617871,None,862.9617871,864.1430918,0.2081596,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
141,F,M,180,R,N,141FM180RN,HRN,0,164,164,116,,,0.989,865.9974948,866.2913004,866.2913004,866.4744145,866.4911607,None,down,2.6332875,866.4911607,None,866.4911607,867.473513,0.223774,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
2,R,N,45,R,N,002RN045RN,HRN,0,165,165,193,,,1.076,869.3312548,869.6216755,869.6216755,869.8384244,869.8549271,None,up,1.8342762,869.8549271,None,869.8549271,870.9211161,0.1919749,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
456,_5,N,315,R,N,456_5N315RN,HRN,0,166,166,279,,,0.999,871.9489078,872.2380242,872.2380242,872.4025406,872.419527,None,up,1.9661718,872.419527,None,872.419527,873.4024615,0.244785,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
490,_5,M,45,L,N,490_5M045LN,HLN,0,167,167,185,,,1.396,874.6260236,874.9172863,874.9172863,875.1014955,875.1197199,None,None,,875.1197199,None,875.1197199,876.4988917,0.2244818,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
389,_4,N,180,R,N,389_4N180RN,HRN,0,168,168,260,,,0.771,878.7971271,879.0963897,879.0963897,879.2965443,879.3132693,878.7971271,up,2.3659842,879.3132693,None,879.3132693,880.0620873,0.2054634,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
449,_5,N,0,R,N,449_5N000RN,HRN,0,169,169,272,,,1.398,881.8862045,882.1770762,882.1770762,882.3937069,882.4104234,None,up,2.16817,882.4104234,None,882.4104234,883.7926342,0.1953669,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,G,M,270,_,_,_GM270__,N,0,170,170,14,,,0.713,884.8082197,885.1083,885.1083,885.2912776,885.3090925,None,down,2.5004152,885.3090925,None,885.3090925,886.0078237,0.2161719,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_2,N,0,_,_,__2N000__,N,0,171,171,72,,,0.852,888.0339995,888.3234846,888.3234846,888.521755,888.5386635,None,up,2.1053579,888.5386635,None,888.5386635,889.3879402,0.2097699,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
167,F,N,270,L,N,167FN270LN,HLN,0,172,172,222,,,1.013,890.957771,891.2526821,891.2526821,891.3694333,891.3694333,None,up,1.8661225,891.3694333,None,891.3694333,892.3847969,0.297301,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_4,M,135,_,_,__4M135__,N,0,173,173,35,,,1.241,893.4341642,893.7340656,893.7340656,893.9502982,893.9670154,None,up,2.8182728,893.9670154,None,893.9670154,895.1996202,0.1861587,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
138,F,M,45,R,N,138FM045RN,HRN,0,174,174,113,,,1.353,897.0069605,897.297497,897.297497,897.5141488,897.5141488,None,down,2.8491895,897.5141488,None,897.5141488,898.8634867,0.2052424,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
293,_2,N,180,L,N,293_2N180LN,HLN,0,175,175,252,,,1.051,900.5688443,900.8609414,900.8609414,901.0775114,901.094152,None,up,2.1007717,901.094152,None,901.094152,902.1271821,0.1918934,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
420,_4,N,135,L,N,420_4N135LN,HLN,0,176,176,267,,,0.871,903.4287809,903.7252287,903.7252287,903.9087621,903.9273791,None,up,2.6782903,903.9273791,None,903.9273791,904.7921055,0.2169001,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
193,G,N,0,R,N,193GN000RN,HRN,0,177,177,224,,,0.764,906.8806687,907.172034,907.172034,907.3221749,907.3389359,None,up,1.8164162,907.3389359,None,907.3389359,908.0881988,0.2598739,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
143,F,M,270,R,N,143FM270RN,HRN,0,178,178,118,,,1.328,909.3649584,909.6533244,909.6533244,909.869818,909.8866133,None,down,2.2489457,909.8866133,None,909.8866133,911.2018975,0.1967224,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
131,F,N,90,R,N,131FN090RN,HRN,0,179,179,210,,,0.73,912.3535291,912.6506706,912.6506706,912.8504409,912.8673846,None,up,1.866661,912.8673846,None,912.8673846,913.5834328,0.2053667,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_2,M,180,_,_,__2M180__,N,0,180,180,28,,,1.332,914.9509258,915.248614,915.248614,915.4482913,915.4652467,None,up,2.8163667,915.4652467,None,915.4652467,916.7825941,0.2040772,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,_5,M,90,_,_,__5M090__,N,0,181,181,42,,,1.351,918.5299224,918.8287659,918.8287659,918.995464,919.0124104,None,down,3.0749213,919.0124104,None,919.0124104,920.3444593,0.2336642,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
229,G,N,180,L,N,229GN180LN,HLN,0,182,182,236,,,0.858,922.3374178,922.6260517,922.6260517,922.8083857,922.8250771,None,down,2.3995181,922.8250771,None,922.8250771,923.6576727,0.23487,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
_,G,N,225,_,_,_GN225__,N,0,183,183,61,,,1.001,925.4443232,925.7390287,925.7390287,925.9392391,925.9558008,None,up,2.0992788,925.9558008,None,925.9558008,926.938056,0.2079609,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
259,_2,N,90,R,N,259_2N090RN,HRN,0,184,184,242,,,0.717,928.2764854,928.5700199,928.5700199,928.7701599,928.7890993,None,up,2.7136139,928.7890993,None,928.7890993,929.4861518,0.207533,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
387,_4,N,90,R,N,387_4N090RN,HRN,0,185,185,258,,,0.953,931.7009272,932.0003567,932.0003567,932.217,932.2335715,None,up,1.9005537,932.2335715,None,932.2335715,933.166106,0.1853129,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
424,_4,N,315,L,N,424_4N315LN,HLN,0,186,186,271,,,0.842,934.3765802,934.6650695,934.6650695,934.8485236,934.8661179,None,up,2.0149297,934.8661179,None,934.8661179,935.6980548,0.2274217,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
265,_2,M,0,R,N,265_2M000RN,HRN,0,187,187,144,,,1.364,937.1360682,937.4297837,937.4297837,937.5961592,937.613007,None,down,2.7171339,937.613007,None,937.613007,938.9611355,0.2394506,None,,,,,,,,,45,1,2020_Jan_03_1138,untitled,3.1.0,60.11053127
