Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,key_JUDGE.rt,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
142,F,M,225,R,N,142FM225RN,HRN,0,10,10,117,,,1.319,1591.1436838000081,1591.4361868000124,1591.4361868000124,1591.6856315999757,1591.7025297000073,None,None,1591.7025297000073,None,1591.7025297000073,1593.0016287000035,0.16384350002044812,None,,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
174,F,M,225,L,N,174FM225LN,HLN,0,11,11,125,,,1.056,1595.3283545000013,1595.6170561999897,1595.6170561999897,1595.8822846999974,1595.898793899978,1595.3283545000013,down,1595.898793899978,None,1595.898793899978,1596.931683200004,0.15537839999888092,None,2.964762800023891,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,F,N,270,_,_,_FN270__,N,0,12,12,54,,,1.167,1599.0615317000193,1599.3623607999762,1599.3623607999762,1599.5792724000057,1599.595705499989,None,up,1599.595705499989,None,1599.595705499989,1600.7451358999824,0.1895459999796003,None,2.1825315000023693,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,_5,M,225,_,_,__5M225__,N,0,13,13,45,,,1.289,1601.9585888999864,1602.2602125999983,1602.2602125999983,1602.4935404999997,1602.509877400007,None,up,1602.509877400007,None,1602.509877400007,1603.7759386000107,0.17248020000988618,None,2.7005026999977417,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
036,R,N,135,L,N,036RN135LN,HLN,0,14,14,203,,,1.212,1605.393877000024,1605.690532699984,1605.690532699984,1605.9232670000056,1605.9402356999926,None,up,1605.9402356999926,None,1605.9402356999926,1607.1393474999932,0.17629610002040863,None,2.3982758999918588,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,F,N,180,_,_,_FN180__,N,0,15,15,52,,,0.753,1608.5265230999794,1608.820856700011,1608.820856700011,1609.05437909998,1609.070648199995,None,None,1609.070648199995,None,1609.070648199995,1609.803355299984,0.17983030003961176,None,,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,R,M,0,_,_,_RM000__,N,0,16,16,16,,,0.803,1612.6938970999909,1612.9844862000318,1612.9844862000318,1613.2506257999921,1613.267462000018,1612.6938970999909,down,1613.267462000018,None,1613.267462000018,1614.0499542999896,0.15108739997958764,None,2.2502545000170358,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
007,R,N,270,R,N,007RN270RN,HRN,0,17,17,198,,,0.802,1615.7129364000284,1616.014464100008,1616.014464100008,1616.2309276000015,1616.247457200021,None,up,1616.247457200021,None,1616.247457200021,1617.032184300013,0.1881565999938175,None,1.8675386999966577,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,R,N,180,_,_,_RN180__,N,0,18,18,68,,,1.196,1618.3067461000173,1618.597359700012,1618.597359700012,1618.8291980000213,1618.8457775000134,None,None,1618.8457775000134,None,1618.8457775000134,1620.0276745000156,0.1822556999977678,None,,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
035,R,N,90,L,N,035RN090LN,HLN,0,19,19,202,,,1.111,1622.4818961999845,1622.7757008000044,1622.7757008000044,1623.025374000019,1623.041946900019,1622.4818961999845,up,1623.041946900019,None,1623.041946900019,1624.140956600022,0.1657637000316754,None,1.965700700005982,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
397,_4,M,180,R,N,397_4M180RN,HRN,0,20,20,164,,,1.063,1625.1838763999986,1625.47323350003,1625.47323350003,1625.7233169000247,1625.7396098999889,None,down,1625.7396098999889,None,1625.7396098999889,1626.7883119999897,0.16927829995984212,None,3.347639799991157,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
039,R,N,270,L,N,039RN270LN,HLN,0,21,21,206,,,0.9420000000000001,1629.2019804000156,1629.5031787999906,1629.5198628000217,1629.8041201999877,1629.8195875000092,None,up,1629.8195875000092,None,1629.8195875000092,1630.7519544999814,0.1061362000182271,None,2.3694670000113547,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
001,R,N,0,R,N,001RN000RN,HRN,0,22,22,192,,,1.205,1632.2864946000045,1632.6014127000235,1632.6168478999753,1632.9000514000072,1632.9173727000016,None,up,1632.9173727000016,None,1632.9173727000016,1634.1156467000255,0.0897355999913998,None,2.133078300044872,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
135,F,N,270,R,N,135FN270RN,HRN,0,23,23,214,,,1.338,1635.1269229000318,1635.4641819000244,1635.4811659000115,1635.7642482999945,1635.780908500019,None,up,1635.780908500019,None,1635.780908500019,1637.0965487000067,0.06942990003153682,None,2.2829551000031643,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
202,G,M,45,R,N,202GM045RN,HRN,0,24,24,129,,,0.934,1638.139312000014,1638.4794864000287,1638.4950297999894,1638.778079700016,1638.794885499985,None,down,1638.794885499985,None,1638.794885499985,1639.7107645000215,0.06876610004110262,None,2.9000035999924876,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
161,F,N,0,L,N,161FN000LN,HLN,0,25,25,216,,,1.239,1641.7836119999993,1642.1086844999809,1642.1253918000148,1642.4086652999977,1642.4253128999844,None,up,1642.4253128999844,None,1642.4253128999844,1643.640874499979,0.08156560000497848,None,2.648186100006569,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
431,_4,M,270,L,N,431_4M270LN,HLN,0,26,26,174,,,1.095,1645.1715218999889,1645.4888270000229,1645.5062956999755,1645.7888199000154,1645.8053133999929,None,down,1645.8053133999929,None,1645.8053133999929,1646.8875817999942,0.08995429996866733,None,2.4167463000048883,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
240,G,M,315,L,N,240GM315LN,HLN,0,27,27,143,,,1.282,1648.4056031000218,1648.70303959999,1648.70303959999,1648.9361132999766,1648.9528560999897,None,down,1648.9528560999897,None,1648.9528560999897,1650.218911700009,0.17630230000941083,None,2.8811885999748483,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,R,N,315,_,_,_RN315__,N,0,28,28,71,,,1.2750000000000001,1651.90286750003,1652.2495643000002,1652.2664249999798,1652.5496165999793,1652.5661812000326,None,up,1652.5661812000326,None,1652.5661812000326,1653.8154105999856,0.06229420000454411,None,2.26658509997651,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,_4,M,135,_,_,__4M135__,N,0,29,29,35,,,0.863,1654.901766600029,1655.2475754999905,1655.264345899981,1655.5479111000313,1655.5663699000143,None,down,1655.5663699000143,None,1655.5663699000143,1656.4125614999793,0.061343799985479563,None,2.6142061999998987,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,F,N,315,_,_,_FN315__,N,0,30,30,55,,,1.066,1658.2765703999903,1658.594522600004,1658.6118622000213,1658.8960599999991,1658.9108546000207,None,up,1658.9108546000207,None,1658.9108546000207,1659.960140399984,0.08956759999273345,None,2.1818392000277527,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
195,G,N,90,R,N,195GN090RN,HRN,0,31,31,226,,,1.17,1661.1936274999753,1661.5100794000318,1661.5255975999753,1661.8078370000003,1661.8253586000064,None,up,1661.8253586000064,None,1661.8253586000064,1662.9737246999866,0.09142459998838603,None,2.781309899990447,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
491,_5,M,90,L,N,491_5M090LN,HLN,0,32,32,186,,,0.721,1664.6788997999975,1665.0221522999927,1665.0387888000114,1665.3224398000166,1665.3392340000137,None,down,1665.3392340000137,None,1665.3392340000137,1666.0378331000102,0.06533949996810406,None,2.197679499979131,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,F,M,315,_,_,_FM315__,N,0,33,33,7,,,0.89,1667.72135170002,1668.0194369999808,1668.0194369999808,1668.253499399987,1668.269303500012,None,down,1668.269303500012,None,1668.269303500012,1669.134723199997,0.17615899996599182,None,2.5341773999971338,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,F,M,180,_,_,_FM180__,N,0,34,34,4,,,1.022,1670.9962295999867,1671.2840365000302,1671.2840365000302,1671.5170613999944,1671.5330929000047,None,up,1671.5330929000047,None,1671.5330929000047,1672.5323253999813,0.18361549999099225,None,2.631721900019329,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
233,G,M,0,L,N,233GM000LN,HLN,0,35,35,136,,,1.178,1674.3525973000214,1674.64727820002,1674.64727820002,1674.87979430001,1674.8965304000303,None,down,1674.8965304000303,None,1674.8965304000303,1676.0626564000268,0.17618529999163002,None,2.881298099993728,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
267,_2,M,90,R,N,267_2M090RN,HRN,0,36,36,146,,,0.999,1677.8587349000154,1678.1940858000307,1678.2107095000101,1678.4939811999793,1678.5106556999963,None,down,1678.5106556999963,None,1678.5106556999963,1679.492814600002,0.07410079997498542,None,2.483166899997741,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
455,_5,N,270,R,N,455_5N270RN,HRN,0,37,37,278,,,1.23,1681.0705062000197,1681.4084813999943,1681.4249808000168,1681.707954099984,1681.724621500005,None,up,1681.724621500005,None,1681.724621500005,1682.9396703999955,0.07007630000589415,None,2.1835493000107817,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
297,_2,M,0,L,N,297_2M000LN,HLN,0,38,38,152,,,1.326,1683.978344800009,1684.3219500000123,1684.338519299985,1684.6225883000297,1684.6385032000253,None,down,1684.6385032000253,None,1684.6385032000253,1685.9534635000164,0.06344849994638935,None,2.3322357999859378,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,_2,M,270,_,_,__2M270__,N,0,39,39,30,,,0.732,1687.0445323000313,1687.3858388999943,1687.4023749000044,1687.6853830000036,1687.701965300017,None,down,1687.701965300017,None,1687.701965300017,1688.4191972999834,0.06690539995906875,None,2.4985968000255525,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
133,F,N,180,R,N,133FN180RN,HRN,0,40,40,212,,,1.3760000000000001,1690.2941830999916,1690.6161001999862,1690.633473600028,1690.9166592999827,1690.9326460000011,None,up,1690.9326460000011,None,1690.9326460000011,1692.2988314999966,0.08706829999573529,None,2.40146000002278,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,G,M,315,_,_,_GM315__,N,0,41,41,15,,,0.713,1693.4050813000067,1693.7473910999834,1693.763607700006,1694.046932999976,1694.0635353000253,None,down,1694.0635353000253,None,1694.0635353000253,1694.762662300025,0.06371339998440817,None,2.1985257000196725,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
234,G,M,45,L,N,234GM045LN,HLN,0,42,42,137,,,0.773,1696.3412526000175,1696.6778234000085,1696.6944147000322,1696.9775457999785,1696.9939519999898,None,down,1696.9939519999898,None,1696.9939519999898,1697.7435051000211,0.07216719997813925,None,2.6520168999559246,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
168,F,N,315,L,N,168FN315LN,HLN,0,43,43,223,,,0.872,1699.8631060000043,1700.1588441000204,1700.1588441000204,1700.3585196000058,1700.374611200008,None,up,1700.374611200008,None,1700.374611200008,1701.2406330999802,0.2061952999792993,None,1.8169190000044182,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,G,N,90,_,_,_GN090__,N,0,44,44,58,,,0.712,1702.2728367000236,1702.6058409999823,1702.6227960999822,1702.9057455000002,1702.9232508999994,None,up,1702.9232508999994,None,1702.9232508999994,1703.62142879999,0.0739857999724336,None,1.799402899981942,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,F,N,45,_,_,_FN045__,N,0,45,45,49,,,1.137,1704.920175199979,1705.2205096000107,1705.2205096000107,1705.437124899996,1705.453767400002,None,up,1705.453767400002,None,1705.453767400002,1706.569157799997,0.19043439999222755,None,2.0674088999512605,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
038,R,N,225,L,N,038RN225LN,HLN,0,46,46,205,,,1.237,1707.728268900013,1708.0182982999831,1708.0182982999831,1708.2343950999784,1708.2513256000238,None,None,1708.2513256000238,None,1708.2513256000238,1709.466889399977,0.19846029998734593,None,,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,_5,N,225,_,_,__5N225__,N,0,47,47,93,,,0.77,1711.7880341000273,1712.131978599995,1712.1476716999896,1712.4311163999955,1712.4485421000281,1711.7880341000273,up,1712.4485421000281,None,1712.4485421000281,1713.196998999978,0.06542780000017956,None,2.414765299996361,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
294,_2,N,225,L,N,294_2N225LN,HLN,0,48,48,253,,,0.785,1714.9560704000178,1715.2785376000102,1715.2956357999938,1715.578176399984,1715.594703299983,None,up,1715.594703299983,None,1715.594703299983,1716.361252599978,0.08342229999834672,None,2.43167939997511,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
430,_4,M,225,L,N,430_4M225LN,HLN,0,49,49,173,,,1.1400000000000001,1718.194783199986,1718.4927472000127,1718.4927472000127,1718.7424328000052,1718.758493500005,None,down,1718.758493500005,None,1718.758493500005,1719.8743103999877,0.16133440000703558,None,3.2161561000393704,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
134,F,N,225,R,N,134FN225RN,HRN,0,50,50,213,,,1.192,1722.0860129999928,1722.3889828000101,1722.4053846999886,1722.688526700018,1722.7047544000088,None,up,1722.7047544000088,None,1722.7047544000088,1723.8871570000192,0.0998616999713704,None,2.0987992000300437,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
229,G,N,180,L,N,229GN180LN,HLN,0,51,51,236,,,0.8230000000000001,1724.8768877999973,1725.219822700019,1725.2365803000284,1725.5196758999955,1725.5362989000278,None,down,1725.5362989000278,None,1725.5362989000278,1726.3356437999755,0.06655470002442598,None,2.998855200014077,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
009,R,M,0,R,N,009RM000RN,HRN,0,52,52,96,,,0.711,1728.613295999996,1728.9501793999807,1728.9665310999844,1729.2499805000261,1729.2662485000328,None,down,1729.2662485000328,None,1729.2662485000328,1729.9653427000158,0.06977120001101866,None,2.034049700014293,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
004,R,N,135,R,N,004RN135RN,HRN,0,53,53,195,,,1.233,1731.3751974999905,1731.7139564999961,1731.7303501000279,1732.0140609000227,1732.0302191000083,None,up,1732.0302191000083,None,1732.0302191000083,1733.246017700003,0.06825740000931546,None,2.0994573999778368,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
167,F,N,270,L,N,167FN270LN,HLN,0,54,54,222,,,1.087,1734.3200822999934,1734.6115619000047,1734.6115619000047,1734.8455807000282,1734.862888499978,None,up,1734.862888499978,None,1734.862888499978,1735.9267702000216,0.18119159998605028,None,1.8979654000140727,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
389,_4,N,180,R,N,389_4N180RN,HRN,0,55,55,260,,,1.131,1736.8980946000083,1737.1926371000009,1737.1926371000009,1737.475907200016,1737.4928162000142,None,down,1737.4928162000142,None,1737.4928162000142,1738.607518100005,0.12669350003125146,None,2.597243600001093,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
131,F,N,90,R,N,131FN090RN,HRN,0,56,56,210,,,1.065,1740.333065200015,1740.6227117999806,1740.6227117999806,1740.805983600032,1740.8225280999904,None,up,1740.8225280999904,None,1740.8225280999904,1741.872697999992,0.23516559996642172,None,1.800273799977731,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,_4,M,180,_,_,__4M180__,N,0,57,57,36,,,1.195,1742.6954656000016,1743.0381995000062,1743.0542886999901,1743.337112499983,1743.3544025000301,None,down,1743.3544025000301,None,1743.3544025000301,1744.5363614999806,0.06542470003478229,None,2.830551099963486,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
452,_5,N,135,R,N,452_5N135RN,HRN,0,58,58,275,,,0.8240000000000001,1746.2562478000182,1746.6014725000132,1746.618178099976,1746.9008849000093,1746.917334800004,None,up,1746.917334800004,None,1746.917334800004,1747.7171299000038,0.06478990003233775,None,1.765204400056973,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
385,_4,N,0,R,N,385_4N000RN,HRN,0,59,59,256,,,0.921,1748.7578886999981,1749.0989433000213,1749.115744300012,1749.399206000031,1749.4159183999873,None,up,1749.4159183999873,None,1749.4159183999873,1750.3143613000284,0.06805360002908856,None,1.7815775999915786,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,_4,M,0,_,_,__4M000__,N,0,60,60,32,,,1.1260000000000001,1751.295716600027,1751.6133274000022,1751.6300630000187,1751.9132970999926,1751.9298860999988,None,down,1751.9298860999988,None,1751.9298860999988,1753.045507600007,0.0901517000165768,None,2.548121999949217,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
423,_4,N,270,L,N,423_4N270LN,HLN,0,61,61,270,,,1.264,1754.573471700016,1754.8942966000177,1754.910311500018,1755.1942771000322,1755.2107391000027,None,up,1755.2107391000027,None,1755.2107391000027,1756.4586905000033,0.08683990000281483,None,2.1996970999753103,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
458,_5,M,45,R,N,458_5M045RN,HRN,0,62,62,177,,,1.2610000000000001,1757.499539099983,1757.8245716000092,1757.8413349000039,1758.1243123000022,1758.1409464000026,None,down,1758.1409464000026,None,1758.1409464000026,1759.3898024000227,0.08229210000718012,None,3.0161534000071697,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
206,G,M,225,R,N,206GM225RN,HRN,0,63,63,133,,,0.9550000000000001,1761.2468609000207,1761.5721950000152,1761.5881963000284,1761.8714389000088,1761.8881841999828,None,up,1761.8881841999828,None,1761.8881841999828,1762.8202648999868,0.08059349999530241,None,2.383167100022547,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,_4,N,90,_,_,__4N090__,N,0,64,64,82,,,1.205,1764.3441524999798,1764.6852624000167,1764.7019099000026,1764.9849707999965,1765.0019264000002,None,up,1765.0019264000002,None,1765.0019264000002,1766.183466300019,0.06600890000117943,None,2.333335800038185,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
392,_4,N,315,R,N,392_4N315RN,HRN,0,65,65,263,,,1.1400000000000001,1767.4092250000103,1767.7495074999752,1767.7660787000204,1768.048903500021,1768.065696900012,None,up,1768.065696900012,None,1768.065696900012,1769.1815922000096,0.06730689998948947,None,2.048598999972455,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,_4,N,135,_,_,__4N135__,N,0,66,66,83,,,0.838,1770.1875602999935,1770.5302081999835,1770.5470443000086,1770.83078389999,1770.8467860000092,None,up,1770.8467860000092,None,1770.8467860000092,1771.6630351999775,0.06645139999454841,None,2.782600500038825,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,_5,N,0,_,_,__5N000__,N,0,67,67,88,,,0.899,1773.7048025000258,1774.0434683000203,1774.0600852000061,1774.343463200028,1774.3600075999857,None,up,1774.3600075999857,None,1774.3600075999857,1775.242437399982,0.06866049999371171,None,1.6493881999631412,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
197,G,N,180,R,N,197GN180RN,HRN,0,68,68,228,,,1.27,1776.0800464000204,1776.4254442999954,1776.4430613000295,1776.72530619998,1776.7421729000052,None,up,1776.7421729000052,None,1776.7421729000052,1777.9909940999933,0.06384359998628497,None,3.264680100022815,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,F,M,270,_,_,_FM270__,N,0,69,69,6,,,0.887,1780.0784368999884,1780.4216663999832,1780.4381774999783,1780.721463199996,1780.7380727999844,None,down,1780.7380727999844,None,1780.7380727999844,1781.6037660000147,0.06488070002524182,None,2.632574899995234,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
008,R,N,315,R,N,008RN315RN,HRN,0,70,70,199,,,1.318,1783.4861628999934,1783.7856458000024,1783.801410200016,1784.0854833999765,1784.1015875000157,None,up,1784.1015875000157,None,1784.1015875000157,1785.400758499978,0.10659550002310425,None,2.2000987999490462,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
259,_2,N,90,R,N,259_2N090RN,HRN,0,71,71,242,,,1.296,1786.374193500029,1786.7164033000008,1786.7329730999772,1787.0156899000285,1787.0320722000324,None,up,1787.0320722000324,None,1787.0320722000324,1788.3146685999818,0.06566759996348992,None,3.0982742000487633,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,G,M,135,_,_,_GM135__,N,0,72,72,11,,,0.708,1790.2043272000155,1790.5460797999986,1790.562972099986,1790.8472719999845,1790.8634839000297,None,down,1790.8634839000297,None,1790.8634839000297,1791.5452201000298,0.06730589998187497,None,2.914161199994851,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
496,_5,M,315,L,N,496_5M315LN,HLN,0,73,73,191,,,1.033,1793.8576993999886,1794.193116599985,1794.2093851999962,1794.492826599977,1794.5092720999965,None,None,1794.5092720999965,None,1794.5092720999965,1795.5249141000095,0.0733951999573037,None,,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
_,_4,N,180,_,_,__4N180__,N,0,74,74,84,,,1.121,1798.0465946000186,1798.389270499989,1798.4065314999898,1798.688574400032,1798.7056348000187,1798.0465946000186,up,1798.7056348000187,None,1798.7056348000187,1799.8056985000148,0.06731860002037138,None,2.8983852000092156,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
292,_2,N,135,L,N,292_2N135LN,HLN,0,75,75,251,,,0.747,1801.6794835000183,1802.0193168999976,1802.0360490999883,1802.3196405000053,1802.335776699998,None,up,1802.335776699998,None,1802.335776699998,1803.0693253999925,0.06787900003837422,None,2.4983562999987043,,,,,,,,,30,001,2019_Dec_25_1338,untitled,3.1.0,60.0993683035682,
