Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,key_JUDGE.rt,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
_,_2,M,90,_,_,__2M090__,N,0,10,10,26,,,1.163,111.1910275000264,111.53940470004454,111.55564340000274,111.83911980001722,111.85585340001853,None,down,111.85585340001853,None,111.85585340001853,113.00411150004948,0.06156629999168217,None,2.7812964000040665,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
262,_2,N,225,R,N,262_2N225RN,HRN,0,11,11,245,,,1.354,114.70567900000606,115.05317210004432,115.06932000000961,115.3540041000233,115.36982660001377,None,up,115.36982660001377,None,115.36982660001377,116.7010679000523,0.06197870004689321,None,2.1312625000136904,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,_5,N,180,_,_,__5N180__,N,0,12,12,92,,,1.192,117.58865770004923,117.91713330004131,117.93281310005113,118.21629200002644,118.23293779999949,None,up,118.23293779999949,None,118.23293779999949,119.41534070001217,0.07817120000254363,None,2.2493616999709047,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,_2,N,270,_,_,__2N270__,N,0,13,13,78,,,0.725,120.57003060000716,120.8971074000001,120.91418640001211,121.19728110003052,121.21394610003335,None,up,121.21394610003335,None,121.21394610003335,121.92988840001635,0.07777700002770871,None,2.298186000029091,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,F,N,315,_,_,_FN315__,N,0,14,14,55,,,1.114,123.5807291000383,123.92886690003797,123.94539340003394,124.23061790002976,124.23061790002976,None,down,124.23061790002976,None,124.23061790002976,125.34367170004407,0.0618733000010252,None,2.6801668999833055,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
140,F,M,135,R,N,140FM135RN,HRN,0,15,15,115,,,1.195,126.98001990001649,127.325101000024,127.34309989999747,127.6250365000451,127.64153920003446,None,down,127.64153920003446,None,127.64153920003446,128.82375740003772,0.06227039999794215,None,3.264379200001713,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
005,R,N,180,R,N,005RN180RN,HRN,0,16,16,196,,,0.849,130.97737590002362,131.32324300002074,131.34832129999995,131.62178129999666,131.63780630001565,None,up,131.63780630001565,None,131.63780630001565,132.47072700003628,0.06433839997043833,None,2.0152711999835446,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,R,N,0,_,_,_RN000__,N,0,17,17,64,,,0.803,133.7209611000144,134.06886680005118,134.0861297000083,134.3688234000001,134.386363800033,None,up,134.386363800033,None,134.386363800033,135.16870790004032,0.06088369997451082,None,1.8653108999715187,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
457,_5,M,0,R,N,457_5M000RN,HRN,0,18,18,176,,,1.1260000000000001,136.32565640000394,136.6675794000039,136.68502340000123,136.96714680001605,136.9832780000288,None,down,136.9832780000288,None,136.9832780000288,138.09999570000218,0.06631840002955869,None,2.600767600000836,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
449,_5,N,0,R,N,449_5N000RN,HRN,0,19,19,272,,,1.329,139.65242480003508,139.99757740000496,140.01393120002467,140.2970758000156,140.31373940000776,None,up,140.31373940000776,None,140.31373940000776,141.62938380002743,0.061787899991031736,None,3.1481060000369325,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
233,G,M,0,L,N,233GM000LN,HLN,0,20,20,136,,,1.075,143.53220180002972,143.8774781000102,143.89444340002956,144.17713740002364,144.1942745000124,None,down,144.1942745000124,None,144.1942745000124,145.24234570004046,0.06389390002004802,None,2.4677033000043593,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,_2,M,45,_,_,__2M045__,N,0,21,21,25,,,1.335,146.73494789999677,147.07449540001107,147.0914018000476,147.37426350003807,147.39091940002982,None,up,147.39091940002982,None,147.39091940002982,148.70689010003116,0.06602249998832121,None,3.448307599988766,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,G,M,180,_,_,_GM180__,N,0,22,22,12,,,1.178,150.9258690000279,151.25473980000243,151.27136500005145,151.5542725000414,151.5706463000388,None,down,151.5706463000388,None,151.5706463000388,152.73632200004067,0.0776905000093393,None,2.8315740000107326,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,_4,N,0,_,_,__4N000__,N,0,23,23,80,,,1.373,154.46947920002276,154.81803810002748,154.8357753000455,155.1176452000509,155.13520060002338,None,None,155.13520060002338,None,155.13520060002338,156.48295190004865,0.0599250000086613,None,,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,_5,M,315,_,_,__5M315__,N,0,24,24,47,,,0.97,158.66807130002417,159.01426399999764,159.03171450004447,159.3133616000414,159.3301226000185,158.66807130002417,up,159.3301226000185,None,159.3301226000185,160.27962320001097,0.0635348999639973,None,2.04914399998961,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
206,G,M,225,R,N,206GM225RN,HRN,0,25,25,133,,,1.268,161.4477469000267,161.79580170003464,161.8118428000016,162.09550850000232,162.11191400000826,None,down,162.11191400000826,None,162.11191400000826,163.36005690001184,0.060946299985516816,None,2.283092099998612,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,F,N,135,_,_,_FN135__,N,0,26,26,51,,,0.717,164.46185890003107,164.80941250000615,164.8258482000092,165.109214600001,165.125833099999,None,up,165.125833099999,None,165.125833099999,165.8251965000527,0.05881240003509447,None,1.9317724999855272,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,_5,N,90,_,_,__5N090__,N,0,27,27,90,,,1.262,167.1302123000496,167.47330200002762,167.49016440002015,167.77273600001354,167.79007610003464,None,up,167.79007610003464,None,167.79007610003464,169.03884839999955,0.06529440003214404,None,2.2162660000030883,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,G,N,45,_,_,_GN045__,N,0,28,28,57,,,1.291,170.0797167000128,170.4213387000491,170.43726269999752,170.7211290000123,170.7375268000178,None,up,170.7375268000178,None,170.7375268000178,172.01969980000285,0.0660197000252083,None,1.9985835999832489,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
298,_2,M,45,L,N,298_2M045LN,HLN,0,29,29,153,,,1.133,172.80525320000015,173.15179380000336,173.17024030000903,173.45264140004292,173.46870640001725,None,up,173.46870640001725,None,173.46870640001725,174.58413790003397,0.062200100044719875,None,2.7309107999899425,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
167,F,N,270,L,N,167FN270LN,HLN,0,30,30,222,,,0.731,176.27117410005303,176.61580190004315,176.632456500025,176.91573270002846,176.93235120002646,None,down,176.93235120002646,None,176.93235120002646,177.64735470002051,0.06467709998833016,None,2.814528899965808,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
481,_5,N,0,L,N,481_5N000LN,HLN,0,31,31,280,,,0.988,179.81661620002706,180.16266490001,180.1790976000484,180.46274149999954,180.47900380002102,None,up,180.47900380002102,None,180.47900380002102,181.4446877000155,0.06306890002451837,None,1.9517774999840185,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
009,R,M,0,R,N,009RM000RN,HRN,0,32,32,96,,,0.965,182.49927590001607,182.84347980003804,182.86027600005036,183.14351900003385,183.1600569000002,None,down,183.1600569000002,None,183.1600569000002,184.1094172000303,0.0614140999969095,None,2.3660169999930076,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
270,_2,M,225,R,N,270_2M225RN,HRN,0,33,33,149,,,1.212,185.59498660004465,185.94104860001244,185.95773690001806,186.24117160000606,186.25869460002286,None,down,186.25869460002286,None,186.25869460002286,187.4560463000089,0.06214479997288436,None,3.214976299961563,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
460,_5,M,135,R,N,460_5M135RN,HRN,0,34,34,179,,,1.283,189.56088810000801,189.88737210002728,189.90413340000669,190.1872809000197,190.20386710000457,None,up,190.20386710000457,None,190.20386710000457,191.46977030002745,0.07845090003684163,None,2.5663883999804966,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,F,N,45,_,_,_FN045__,N,0,35,35,49,,,1.074,192.85219470004085,193.1852664000471,193.20104680000804,193.48482589999912,193.50083319999976,None,up,193.50083319999976,None,193.50083319999976,194.54993630002718,0.07502109999768436,None,2.0166811000090092,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
199,G,N,270,R,N,199GN270RN,HRN,0,36,36,230,,,1.3860000000000001,195.5893048000289,195.9332887000055,195.9489155000192,196.23193090001587,196.24837540002773,None,up,196.24837540002773,None,196.24837540002773,197.61377990001347,0.06362789997365326,None,2.4492250999901444,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
138,F,M,45,R,N,138FM045RN,HRN,0,37,37,113,,,1.322,198.76499880000483,199.1133162000333,199.129728000029,199.4131158000091,199.42926850001095,None,down,199.42926850001095,None,199.42926850001095,200.72856640000828,0.06064679997507483,None,2.8144170999876224,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
263,_2,N,270,R,N,263_2N270RN,HRN,0,38,38,246,,,1.334,202.3335681000026,202.6597211000044,202.67625250003766,202.96003420004854,202.97567720001098,None,up,202.97567720001098,None,202.97567720001098,204.29134000005433,0.08164569997461513,None,3.1652095000026748,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
002,R,N,45,R,N,002RN045RN,HRN,0,39,39,193,,,0.706,206.21033100003842,206.55595290003112,206.57210580003448,206.85581660002936,206.87266390002333,None,up,206.87266390002333,None,206.87266390002333,207.556060300034,0.061968700028955936,None,1.8154986999579705,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
494,_5,M,225,L,N,494_5M225LN,HLN,0,40,40,189,,,1.178,208.75739169999724,209.10449340002378,209.12092390004545,209.4056798000238,209.4208414000459,None,up,209.4208414000459,None,209.4208414000459,210.58629190002102,0.061425200023222715,None,2.3143297999631613,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
236,G,M,135,L,N,236GM135LN,HLN,0,41,41,139,,,0.93,211.80387880001217,212.15144139999757,212.16873760003364,212.4511520000524,212.4683764000074,None,down,212.4683764000074,None,212.4683764000074,213.3836764000007,0.06142109999200329,None,2.2982241999707185,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
495,_5,M,270,L,N,495_5M270LN,HLN,0,42,42,190,,,0.745,214.83707080001477,215.18242960004136,215.19932350004092,215.48224500002107,215.4981579000014,None,down,215.4981579000014,None,215.4981579000014,216.23107050004182,0.06113819999154657,None,2.6496828999952413,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
039,R,N,270,L,N,039RN270LN,HLN,0,43,43,206,,,0.728,218.21970720001264,218.56234120001318,218.57903320004698,218.86211420001928,218.8786076999968,None,up,218.8786076999968,None,218.8786076999968,219.59483519999776,0.06532260001404211,None,2.2317779999575578,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
491,_5,M,90,L,N,491_5M090LN,HLN,0,44,44,186,,,0.768,221.18083500000648,221.52623420004966,221.542975999997,221.82595840003341,221.84246250003343,None,down,221.84246250003343,None,221.84246250003343,222.59228240000084,0.0631573999999091,None,2.3673122000182047,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,_4,N,315,_,_,__4N315__,N,0,45,45,87,,,0.8320000000000001,224.27941870002542,224.6238003000035,224.64080680004554,224.92314450000413,224.93986290000612,None,up,224.93986290000612,None,224.93986290000612,225.75632939999923,0.06297220004489645,None,2.1991911999648437,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
424,_4,N,315,L,N,424_4N315LN,HLN,0,46,46,271,,,1.19,227.21411320002517,227.5546487000538,227.57134910003515,227.85484220000217,227.87038630002644,None,up,227.87038630002644,None,227.87038630002644,229.03652940003667,0.06830069998977706,None,2.4511357999872416,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,_4,N,135,_,_,__4N135__,N,0,47,47,83,,,1.066,230.38989600003697,230.7351028000121,230.75220630003605,231.03489040001296,231.0517753000022,None,up,231.0517753000022,None,231.0517753000022,232.10058750002645,0.06182559998705983,None,2.500777899986133,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
010,R,M,45,R,N,010RM045RN,HRN,0,48,48,97,,,0.799,233.64373960002558,233.9658893000451,233.98226440005237,234.26534060004633,234.28199860005407,None,down,234.28199860005407,None,234.28199860005407,235.06471540004713,0.08236889995168895,None,2.6474852999672294,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
265,_2,M,0,R,N,265_2M000RN,HRN,0,49,49,144,,,0.9570000000000001,236.99798990000272,237.3460514000035,237.36315640003886,237.64590679999674,237.66283870005282,None,up,237.66283870005282,None,237.66283870005282,238.59470100002363,0.061185300000943244,None,3.0978718000114895,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
175,F,M,270,L,N,175FM270LN,HLN,0,50,50,126,,,0.9460000000000001,240.8308331000153,241.1761564000044,241.19277040002635,241.4756334000267,241.4927722000284,None,None,241.4927722000284,None,241.4927722000284,242.42507220001426,0.06319339998299256,None,,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
301,_2,M,180,L,N,301_2M180LN,HLN,0,51,51,156,,,1.2690000000000001,245.02606570004718,245.3721297000302,245.38912690000143,245.67216230003396,245.68871900002705,245.02606570004718,down,245.68871900002705,None,245.68871900002705,246.93729140004143,0.06202420004410669,None,2.382532999967225,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
037,R,N,180,L,N,037RN180LN,HLN,0,52,52,204,,,1.2690000000000001,248.14082040003268,248.4865537000005,248.50319700001273,248.78655460005393,248.8029437000514,None,up,248.8029437000514,None,248.8029437000514,250.05196720000822,0.06303640000987798,None,2.6978705000365153,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
240,G,M,315,L,N,240GM315LN,HLN,0,53,53,143,,,0.713,251.57013910001842,251.91748380003264,251.93351960001746,252.2168766000541,252.23352930002147,None,down,252.23352930002147,None,252.23352930002147,252.93228240002645,0.06172500003594905,None,2.1330013000406325,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
168,F,N,315,L,N,168FN315LN,HLN,0,54,54,223,,,0.9460000000000001,254.43485930003226,254.7808089000173,254.79782600002363,255.08064250001917,255.0976314000436,None,up,255.0976314000436,None,255.0976314000436,256.0296140999999,0.06172329996479675,None,2.034386600018479,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,F,M,0,_,_,_FM000__,N,0,55,55,0,,,0.9490000000000001,257.20128200005274,257.544910800003,257.56169650005177,257.84516430000076,257.861733000027,None,down,257.861733000027,None,257.861733000027,258.7941294000484,0.062454700004309416,None,1.983205700002145,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,F,M,270,_,_,_FM270__,N,0,56,56,6,,,1.237,259.94000900001265,260.25969440001063,260.2761718000402,260.5590419000364,260.5755804000073,None,down,260.5755804000073,None,260.5755804000073,261.79161960002966,0.0839953999966383,None,2.916712299978826,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
487,_5,N,270,L,N,487_5N270LN,HLN,0,57,57,286,,,1.368,263.56118870002683,263.90642040001694,263.9227885000291,264.20633620000444,264.2230405000155,None,up,264.2230405000155,None,264.2230405000155,265.57102650002344,0.0620972000178881,None,2.430663299979642,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,_5,N,45,_,_,__5N045__,N,0,58,58,89,,,1.168,266.72214050003095,267.0705091000418,267.0866746000247,267.3701251000166,267.38608300004853,None,up,267.38608300004853,None,267.38608300004853,268.5354473000043,0.0616378000122495,None,2.048899999994319,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
289,_2,N,0,L,N,289_2N000LN,HLN,0,59,59,248,,,1.237,269.50364840001566,269.8513910000329,269.87085510004545,270.15126030001557,270.1706290000002,None,down,270.1706290000002,None,270.1706290000002,271.3833807000192,0.06205659999977797,None,2.246840199979488,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,_4,M,45,_,_,__4M045__,N,0,60,60,33,,,1.218,272.4859592000139,272.8322085000109,272.8488358000177,273.1312995000044,273.1481899000355,None,up,273.1481899000355,None,273.1481899000355,274.347226300044,0.06191610003588721,None,2.96695070003625,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
303,_2,M,270,L,N,303_2M270LN,HLN,0,61,61,158,,,0.734,276.1843885999988,276.5286708000349,276.5450846000458,276.82833390001906,276.84511829999974,None,down,276.84511829999974,None,276.84511829999974,277.56068180000875,0.06247300002723932,None,2.9644073999952525,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,R,N,45,_,_,_RN045__,N,0,62,62,65,,,1.104,279.89681210002163,280.2250105999992,280.24222539999755,280.52514189999783,280.5421497000498,None,up,280.5421497000498,None,280.5421497000498,281.6246029000031,0.07824679999612272,None,1.8155101999873295,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
014,R,M,225,R,N,014RM225RN,HRN,0,63,63,101,,,0.969,282.4376979000517,282.7731985000428,282.7896904000081,283.07258810003987,283.08949560002657,None,down,283.08949560002657,None,283.08949560002657,284.0389976000297,0.0725523000000976,None,2.634036399947945,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,R,M,90,_,_,_RM090__,N,0,64,64,18,,,1.158,285.7975453000399,286.13758100004634,286.1538413000526,286.4367239000276,286.45349250000436,None,down,286.45349250000436,None,286.45349250000436,287.6022388000274,0.06612009997479618,None,2.6640587000292726,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,_5,N,135,_,_,__5N135__,N,0,65,65,91,,,1.104,289.1906427000067,289.5343883000314,289.55121790000703,289.8337836000137,289.85053600004176,None,up,289.85053600004176,None,289.85053600004176,290.93255250004586,0.06644219998270273,None,2.9662773000309244,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
038,R,N,225,L,N,038RN225LN,HLN,0,66,66,205,,,1.332,292.88601950003067,293.2304405000177,293.2474979000399,293.5302066000295,293.54818560002604,None,up,293.54818560002604,None,293.54818560002604,294.8625322000007,0.06248059996869415,None,2.797681499971077,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
227,G,N,90,L,N,227GN090LN,HLN,0,67,67,234,,,0.9500000000000001,296.43833450000966,296.7611729000346,296.77807870000834,297.0610600000364,297.077794300043,None,up,297.077794300043,None,297.077794300043,298.0103385000257,0.08171549998223782,None,2.3823478000122122,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
269,_2,M,180,R,N,269_2M180RN,HRN,0,68,68,148,,,0.9440000000000001,299.5284748999984,299.8745824000216,299.89191960002063,300.17470280005364,300.19121670001186,None,down,300.19121670001186,None,300.19121670001186,301.123850300035,0.061653500015381724,None,2.665920900006313,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,G,N,180,_,_,_GN180__,N,0,69,69,60,,,1.347,302.9248056000215,303.2726993000251,303.2888511000201,303.57202050002525,303.5878770000418,None,up,303.5878770000418,None,303.5878770000418,304.92045550001785,0.06087800004752353,None,2.5336646999930963,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
294,_2,N,225,L,N,294_2N225LN,HLN,0,70,70,253,,,1.092,306.1913423000369,306.53613310004584,306.5520560000441,306.83553480001865,306.85198830004083,None,up,306.85198830004083,None,306.85198830004083,307.9345384000335,0.06289890001062304,None,2.0818197000189684,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
203,G,M,90,R,N,203GM090RN,HRN,0,71,71,130,,,1.177,309.00246970000444,309.35045350005385,309.366766799998,309.65079900005367,309.66603880003095,None,down,309.66603880003095,None,309.66603880003095,310.83206610003253,0.06198840000433847,None,2.3820008999900892,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
196,G,N,135,R,N,196GN135RN,HRN,0,72,72,227,,,1.0090000000000001,312.140341899998,312.46415970003,312.4809632000397,312.76406400004635,312.780600099999,None,up,312.780600099999,None,312.780600099999,313.77932860003784,0.08386020001489669,None,2.1332078999839723,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
292,_2,N,135,L,N,292_2N135LN,HLN,0,73,73,251,,,0.886,314.9969672000152,315.32847360003507,315.34502720000455,315.6280367000145,315.64448480005376,None,up,315.64448480005376,None,315.64448480005376,316.51131060003536,0.07497909996891394,None,1.9650322999805212,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
012,R,M,135,R,N,012RM135RN,HRN,0,74,74,99,,,1.278,317.6791020000237,318.0268416000181,318.042882400041,318.3255429000128,318.34235790005187,None,down,318.34235790005187,None,318.34235790005187,319.6073712000507,0.06281480001052842,None,2.3496930000255816,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
259,_2,N,90,R,N,259_2N090RN,HRN,0,75,75,242,,,0.872,320.75859430001583,321.1065934000071,321.1230360000045,321.40611740003806,321.42256620002445,None,up,321.42256620002445,None,321.42256620002445,322.27224310004385,0.05946989997755736,None,2.148817500041332,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
459,_5,M,90,R,N,459_5M090RN,HRN,0,76,76,178,,,0.836,323.64024300000165,323.9873099999968,324.00458240002627,324.28688030003104,324.303604500019,None,up,324.303604500019,None,324.303604500019,325.1196206000168,0.062233900011051446,None,3.064638499985449,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
_,G,N,90,_,_,_GN090__,N,0,77,77,58,,,1.389,327.4379939000355,327.78407000005245,327.8007618000265,328.0845457999967,328.1001801000093,None,up,328.1001801000093,None,328.1001801000093,329.46598690003157,0.06250190001446754,None,2.181897200003732,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
043,R,M,90,L,N,043RM090LN,HLN,0,78,78,106,,,1.107,330.34908900002483,330.6982428000192,330.71483090001857,330.99797480000416,331.01426920003723,None,down,331.01426920003723,None,331.01426920003723,332.0966200000257,0.06015859998296946,None,2.6498840000131167,,,,,,,,,14,001,2019_Dec_25_1022,untitled,3.1.0,60.348755464806274,
