Number,Letter,type,Orientation,human,face_type,image,picture,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,stimulus_duration,CROSS.started,CROSS.stopped,BLANK.started,BLANK.stopped,TEST.started,TEST.stopped,key_JUDGE.keys,key_JUDGE.started,key_JUDGE.stopped,image_2.started,image_2.stopped,ISI.started,ISI.stopped,key_JUDGE.rt,q1.started,q1.stopped,q2.started,q2.stopped,q3.started,q3.stopped,text_2.started,text_2.stopped,participant,session,date,expName,psychopyVersion,frameRate,
430,_4,M,225,L,N,430_4M225LN,HLN,0,16,16,173,,,1.391,913.0746091000037,913.4114755000337,913.4281742000021,913.7113128000055,913.7278452000464,None,down,913.7278452000464,None,913.7278452000464,915.0935000000172,0.07081930001731962,None,3.1310673999832943,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
396,_4,M,135,R,N,396_4M135RN,HRN,0,17,17,163,,,1.393,916.9393461000291,917.2755119000212,917.2915351000265,917.5753270999994,917.5914155000355,None,down,917.5914155000355,None,917.5914155000355,918.9735703000333,0.07251450000330806,None,2.964810200035572,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
165,F,N,180,L,N,165FN180LN,HLN,0,18,18,220,,,1.397,920.6307055000216,920.9721580000478,920.9883891000063,921.2721731000347,921.2880314000067,None,down,921.2880314000067,None,921.2880314000067,922.6701622000546,0.06640009995317087,None,2.864717299991753,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
423,_4,N,270,L,N,423_4N270LN,HLN,0,19,19,270,,,1.08,924.2208171000239,924.5685316000017,924.5850987000158,924.868351400015,924.8847822000389,None,None,924.8847822000389,None,924.8847822000389,925.9501009000232,0.06064189999597147,None,,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
048,R,M,315,L,N,048RM315LN,HLN,0,20,20,111,,,0.8200000000000001,928.4142847000039,928.7648194000358,928.781621400034,929.0662082000053,929.0813239000272,928.4142847000039,down,929.0813239000272,None,929.0813239000272,929.8806124000112,0.05775759997777641,None,2.815865800017491,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
387,_4,N,90,R,N,387_4N090RN,HRN,0,21,21,258,,,1.325,931.9757934000227,932.3113476000144,932.328358400031,932.6115056000417,932.6286622000043,None,down,932.6286622000043,None,932.6286622000043,933.9433518000296,0.0701334000332281,None,2.7138754000188783,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
_,G,M,270,_,_,_GM270__,N,0,22,22,14,,,1.1400000000000001,935.4352210000507,935.7587168000173,935.7751953999978,936.0586441000341,936.0751807000488,None,down,936.0751807000488,None,936.0751807000488,937.1917199000018,0.08570729999337345,None,2.4483179000089876,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
200,G,N,315,R,N,200GN315RN,HRN,0,23,23,231,,,1.164,938.5966253000079,938.9396630999981,938.9567711999989,939.238845200045,939.2553769000224,None,up,939.2553769000224,None,939.2553769000224,940.4044028000208,0.06449349998729303,None,2.566296000033617,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
_,R,N,270,_,_,_RN270__,N,0,24,24,70,,,1.0070000000000001,941.8977246000431,942.2367363000521,942.2529941000394,942.5357935000211,942.552923100011,None,down,942.552923100011,None,942.552923100011,943.5351213000249,0.06923210003878921,None,2.2342893999884836,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
486,_5,N,225,L,N,486_5N225LN,HLN,0,25,25,285,,,1.026,944.872221800033,945.2006315000472,945.2172715000343,945.5010258000111,945.5197683000006,None,up,945.5197683000006,None,945.5197683000006,946.5320224000025,0.0760943999630399,None,2.8122972000273876,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
_,_2,M,315,_,_,__2M315__,N,0,26,26,31,,,0.774,948.3990325000486,948.7468894000049,948.7642655000091,949.0475637000054,949.0640508000506,None,down,949.0640508000506,None,949.0640508000506,949.813268500031,0.059614499972667545,None,2.416271499998402,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
300,_2,M,135,L,N,300_2M135LN,HLN,0,27,27,155,,,1.034,951.5745017000008,951.8958463000017,951.9122206000029,952.1951447000029,952.2109086000128,None,down,952.2109086000128,None,952.2109086000128,953.2264587000245,0.0824987999512814,None,2.166527099965606,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
173,F,M,180,L,N,173FM180LN,HLN,0,28,28,124,,,1.286,954.4491453000228,954.7925632999977,954.8086464000517,955.0930946000153,955.108732200053,None,down,955.108732200053,None,955.108732200053,956.3740078000119,0.06466530001489446,None,2.834169899986591,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
047,R,M,270,L,N,047RM270LN,HLN,0,29,29,110,,,0.843,958.037754900055,958.3554944000207,958.3724346000236,958.6551576000056,958.672487200005,None,down,958.672487200005,None,958.672487200005,959.5044567000004,0.08474269998259842,None,2.930838100030087,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
175,F,M,270,L,N,175FM270LN,HLN,0,30,30,126,,,1.2630000000000001,961.6736367000267,962.0190720000537,962.0357184000313,962.3185518000391,962.3353176000528,None,down,962.3353176000528,None,962.3353176000528,963.5844373000436,0.06365699996240437,None,3.0985190999927,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
400,_4,M,315,R,N,400_4M315RN,HRN,0,31,31,167,,,0.987,965.5139096000348,965.8489899000269,965.866481700039,966.1488741000067,966.1654230999993,None,down,966.1654230999993,None,966.1654230999993,967.1311089000083,0.07098000001860783,None,2.2008496999624185,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
202,G,M,45,R,N,202GM045RN,HRN,0,32,32,129,,,1.326,968.4441171000362,968.7801515000174,968.7971077000257,969.0798634000239,969.0969325000187,None,down,969.0969325000187,None,969.0969325000187,970.4117591000395,0.06958190002478659,None,3.349261600000318,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
198,G,N,225,R,N,198GN225RN,HRN,0,33,33,229,,,0.9510000000000001,972.514715199999,972.8595572000486,972.8764888000442,973.1594424000359,973.1766655000392,None,up,973.1766655000392,None,973.1766655000392,974.1085244000424,0.06056220002938062,None,1.8814578999881633,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
427,_4,M,90,L,N,427_4M090LN,HLN,0,34,34,170,,,0.875,975.1258172000526,975.4744262000313,975.4914079000009,975.7741391000454,975.7910625000368,None,down,975.7910625000368,None,975.7910625000368,976.6389487000415,0.060596700001042336,None,2.081865799962543,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
_,R,M,180,_,_,_RM180__,N,0,35,35,20,,,1.225,977.9441262000473,978.2885213000118,978.3045800000546,978.5880006000516,978.6055017000181,None,down,978.6055017000181,None,978.6055017000181,979.8200097000226,0.06414830003632233,None,3.2466297000064515,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
169,F,M,0,L,N,169FM000LN,HLN,0,36,36,120,,,1.395,981.9223223000299,982.2682303000474,982.2868645000271,982.5684310000506,982.5844385000528,None,down,982.5844385000528,None,982.5844385000528,983.9664561000536,0.06318679999094456,None,2.531426300003659,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
_,R,N,0,_,_,_RN000__,N,0,37,37,64,,,1.054,985.1895506000146,985.5322458000155,985.5489089000039,985.8320211000391,985.8485223000171,None,up,985.8485223000171,None,985.8485223000171,986.8814988000086,0.0666458000196144,None,2.0987942999927327,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
_,_5,M,90,_,_,__5M090__,N,0,38,38,42,,,1.103,988.0329429000267,988.3631430000532,988.3801929000183,988.6623263000511,988.6791719000321,None,down,988.6791719000321,None,988.6791719000321,989.7615600000136,0.07705879997229204,None,3.0977557000005618,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
290,_2,N,45,L,N,290_2N045LN,HLN,0,39,39,249,,,1.052,991.8638829000411,992.192655300023,992.2091295000282,992.4929428000469,992.5096272000228,None,up,992.5096272000228,None,992.5096272000228,993.5420028000372,0.07993550004903227,None,2.331049299973529,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
_,F,N,270,_,_,_FN270__,N,0,40,40,54,,,1.057,994.9137099000509,995.2563162000151,995.2740847000387,995.5563895000378,995.5731610000366,None,down,995.5731610000366,None,995.5731610000366,996.6056115000392,0.06643319997237995,None,2.4662785999826156,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
236,G,M,135,L,N,236GM135LN,HLN,0,41,41,139,,,0.806,998.1117303000065,998.4541083000368,998.4706725000287,998.7535591000342,998.7705123000196,None,down,998.7705123000196,None,998.7705123000196,999.5527096000151,0.06530270003713667,None,3.231076700030826,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
454,_5,N,225,R,N,454_5N225RN,HRN,0,42,42,277,,,1.387,1002.0866808000137,1002.4172887000022,1002.4340140999993,1002.7177885000128,1002.7350729000173,None,up,1002.7350729000173,None,1002.7350729000173,1004.0989166000509,0.0776847000233829,None,2.331226099980995,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
388,_4,N,135,R,N,388_4N135RN,HRN,0,43,43,259,,,1.1480000000000001,1005.1407435000292,1005.480722200009,1005.4977710000239,1005.7805560000124,1005.7978760999977,None,None,1005.7978760999977,None,1005.7978760999977,1006.9290907000541,0.06638660002499819,None,,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
_,G,M,0,_,_,_GM000__,N,0,44,44,8,,,1.372,1009.3408426000387,1009.6776834000484,1009.6961572000291,1009.9780485000229,1009.9946849000407,1009.3408426000387,down,1009.9946849000407,None,1009.9946849000407,1011.3428266000119,0.07109670003410429,None,2.7664875999907963,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
_,G,N,270,_,_,_GN270__,N,0,45,45,62,,,0.965,1012.8350504000555,1013.174922300037,1013.1918793000514,1013.4746432000538,1013.4929828000022,None,up,1013.4929828000022,None,1013.4929828000022,1014.4399341000244,0.06710789998760447,None,1.9483798999572173,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
429,_4,M,180,L,N,429_4M180LN,HLN,0,46,46,172,,,0.8290000000000001,1015.5211792000337,1015.8554539000033,1015.8724245000049,1016.1553243000526,1016.172189600009,None,None,1016.172189600009,None,1016.172189600009,1016.9875742000295,0.07057500001974404,None,,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
139,F,M,90,R,N,139FM090RN,HRN,0,47,47,114,,,1.05,1019.733856900013,1020.051842600049,1020.0693105000537,1020.352106300008,1020.3683774000383,1019.733856900013,down,1020.3683774000383,None,1020.3683774000383,1021.400907400006,0.08572580001782626,None,2.331659200019203,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
_,_5,N,315,_,_,__5N315__,N,0,48,48,95,,,0.9580000000000001,1022.775320500019,1023.1165897000465,1023.1333541000495,1023.4159789000405,1023.432138800039,None,up,1023.432138800039,None,1023.432138800039,1024.3824745000456,0.06681280001066625,None,3.0816829000250436,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
041,R,M,0,L,N,041RM000LN,HLN,0,49,49,104,,,0.743,1026.5958974000532,1026.9294964,1026.9464104000363,1027.2296389000257,1027.2463118000305,None,down,1027.2463118000305,None,1027.2463118000305,1027.9781014000182,0.074233399995137,None,1.715061200025957,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
_,_4,M,225,_,_,__4M225__,N,0,50,50,37,,,0.971,1029.0470774000278,1029.3775377999991,1029.3941266000038,1029.677370600053,1029.694203799998,None,down,1029.694203799998,None,1029.694203799998,1030.642827100004,0.07726130000082776,None,2.2488542000064626,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
389,_4,N,180,R,N,389_4N180RN,HRN,0,51,51,260,,,1.1460000000000001,1032.0191356000141,1032.35778760002,1032.3743201000034,1032.6582398000173,1032.6743401000276,None,down,1032.6743401000276,None,1032.6743401000276,1033.8063685000525,0.06892739998875186,None,2.5830655000172555,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
237,G,M,180,L,N,237GM180LN,HLN,0,52,52,140,,,0.896,1035.330671100004,1035.6718407000299,1035.6887786000152,1035.9718124000356,1035.988358100003,None,down,1035.988358100003,None,1035.988358100003,1036.8715700000175,0.06604879995575175,None,2.7849467000341974,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
451,_5,N,90,R,N,451_5N090RN,HRN,0,53,53,274,,,1.035,1038.868104000052,1039.1854762000148,1039.202279500023,1039.485098300036,1039.5014127000468,None,down,1039.5014127000468,None,1039.5014127000468,1040.5180028000032,0.08376149996183813,None,3.051789999997709,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
_,_2,N,315,_,_,__2N315__,N,0,54,54,79,,,0.756,1042.6590243000537,1042.9652624000446,1042.9817500000354,1043.2647560000187,1043.281507000036,None,None,1043.281507000036,None,1043.281507000036,1044.031223900034,0.09332720004022121,None,,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
130,F,N,45,R,N,130FN045RN,HRN,0,55,55,209,,,0.9540000000000001,1046.8359629000188,1047.1780717000365,1047.194976400002,1047.4779608000536,1047.4945303000277,1046.8359629000188,up,1047.4945303000277,None,1047.4945303000277,1048.4273723000078,0.06732510001165792,None,2.9667160999961197,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
483,_5,N,90,L,N,483_5N090LN,HLN,0,56,56,282,,,0.81,1050.5490214000456,1050.8751347000361,1050.8916528000263,1051.1751981000416,1051.191800700035,None,up,1051.191800700035,None,1051.191800700035,1051.9920725000557,0.07951160002266988,None,2.000570299976971,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
_,R,N,225,_,_,_RN225__,N,0,57,57,69,,,1.239,1053.279467400047,1053.6065146000474,1053.6228987000068,1053.905551200034,1053.9222606000258,None,up,1053.9222606000258,None,1053.9222606000258,1055.155060900026,0.0786460000090301,None,2.414741899992805,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
129,F,N,0,R,N,129FN000RN,HRN,0,58,58,208,,,1.2,1056.4055863000103,1056.753650400031,1056.7704868,1057.0530651000445,1057.0703620000277,None,up,1057.0703620000277,None,1057.0703620000277,1058.2517465000274,0.06133120000595227,None,2.1142524000024423,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
455,_5,N,270,R,N,455_5N270RN,HRN,0,59,59,278,,,0.8200000000000001,1059.2531333000516,1059.600654400012,1059.6180526000098,1059.9011475000298,1059.9173598000198,None,up,1059.9173598000198,None,1059.9173598000198,1060.7165157000418,0.061348300019744784,None,1.6504191999556497,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
143,F,M,270,R,N,143FM270RN,HRN,0,60,60,118,,,0.786,1061.6343501000083,1061.9816839999985,1061.9986446000403,1062.2819372000522,1062.2987938000006,None,down,1062.2987938000006,None,1062.2987938000006,1063.064297600009,0.05882859998382628,None,1.767785400035791,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
208,G,M,315,R,N,208GM315RN,HRN,0,61,61,135,,,0.794,1064.1461292000022,1064.4797669000109,1064.4967747000046,1064.7797725000419,1064.796313400031,None,down,1064.796313400031,None,1064.796313400031,1065.5790202000062,0.07076860003871843,None,1.8840393000282347,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
450,_5,N,45,R,N,450_5N045RN,HRN,0,62,62,273,,,0.887,1066.7630603000289,1067.0952611000394,1067.1133231000276,1067.395525800006,1067.4139045000193,None,up,1067.4139045000193,None,1067.4139045000193,1068.276430900034,0.0739877000451088,None,3.0132613999885507,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
268,_2,M,135,R,N,268_2M135RN,HRN,0,63,63,147,,,1.177,1070.496439200011,1070.8412772000302,1070.8580540000112,1071.1413353000535,1071.1574808000005,None,down,1071.1574808000005,None,1071.1574808000005,1072.3230140000232,0.0617365000071004,None,2.549454399966635,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
456,_5,N,315,R,N,456_5N315RN,HRN,0,64,64,279,,,1.339,1073.7807416000287,1074.1218917000224,1074.1384921999997,1074.4218492000364,1074.4385471999994,None,up,1074.4385471999994,None,1074.4385471999994,1075.7535410000128,0.0668001999729313,None,2.6805703999707475,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
011,R,M,90,R,N,011RM090RN,HRN,0,65,65,98,,,1.391,1077.1912504000356,1077.5350130000152,1077.5515430000378,1077.8347317000153,1077.8515363000333,None,down,1077.8515363000333,None,1077.8515363000333,1079.2172137000016,0.0654981000116095,None,2.700070799968671,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
_,_4,N,315,_,_,__4N315__,N,0,66,66,87,,,0.9410000000000001,1080.6311023000162,1080.9655799000175,1080.9820518000051,1081.2656117000151,1081.2822248000302,None,down,1081.2822248000302,None,1081.2822248000302,1082.214249200013,0.07073139998828992,None,2.215482300030999,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
040,R,N,315,L,N,040RN315LN,HLN,0,67,67,207,,,0.963,1083.5798780000187,1083.9141651000245,1083.9298886000179,1084.2135043000453,1084.2299103999976,None,down,1084.2299103999976,None,1084.2299103999976,1085.1783537000301,0.07501520001096651,None,1.9656611999962479,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
009,R,M,0,R,N,009RM000RN,HRN,0,68,68,96,,,0.9590000000000001,1086.2653428000049,1086.6106557000312,1086.6278460000176,1086.9108870000346,1086.928830400051,None,down,1086.928830400051,None,1086.928830400051,1087.8764434000477,0.06300800002645701,None,2.018012100015767,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
421,_4,N,180,L,N,421_4N180LN,HLN,0,69,69,268,,,1.1300000000000001,1089.0527593000443,1089.3580559000256,1089.3748779000016,1089.6587319000391,1089.6752803000272,None,down,1089.6752803000272,None,1089.6752803000272,1090.7905664000427,0.09513039997546002,None,2.514958799991291,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
232,G,N,315,L,N,232GN315LN,HLN,0,70,70,239,,,1.014,1092.2854816000327,1092.605877300026,1092.621961100027,1092.9051975000184,1092.9219079000177,None,up,1092.9219079000177,None,1092.9219079000177,1093.920793700032,0.08717329998034984,None,2.3508385999593884,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
397,_4,M,180,R,N,397_4M180RN,HRN,0,71,71,164,,,1.101,1095.3670796000515,1095.6861116000218,1095.7025890000514,1095.985334600031,1096.001960500027,None,None,1096.001960500027,None,1096.001960500027,1097.0852245000424,0.08369930001208559,None,,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
496,_5,M,315,L,N,496_5M315LN,HLN,0,72,72,191,,,0.742,1099.5460957000032,1099.8828406000393,1099.8988994000247,1100.1825102000148,1100.1988592999987,1099.5460957000032,down,1100.1988592999987,None,1100.1988592999987,1100.9144140999997,0.06938210001681,None,2.433430999983102,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
_,_5,M,45,_,_,__5M045__,N,0,73,73,41,,,1.258,1102.7214300000342,1103.0464175000088,1103.0627791000297,1103.3469375999994,1103.3624627000536,None,None,1103.3624627000536,None,1103.3624627000536,1104.6116450000554,0.07948549999855459,None,,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
161,F,N,0,L,N,161FN000LN,HLN,0,74,74,216,,,0.791,1106.9201624999987,1107.243645300041,1107.2597553000087,1107.5422153000254,1107.5591931000235,1106.9201624999987,up,1107.5591931000235,None,1107.5591931000235,1108.3250195000437,0.08484899997711182,None,1.7654890000121668,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
035,R,N,90,L,N,035RN090LN,HLN,0,75,75,202,,,1.397,1109.3957568000187,1109.7405333000352,1109.7571754000382,1110.0400128000183,1110.0578752000001,None,up,1110.0578752000001,None,1110.0578752000001,1111.439166600001,0.06387190002715215,None,2.1483723999699578,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
_,F,M,225,_,_,_FM225__,N,0,76,76,5,,,1.103,1112.28849180002,1112.6220140000223,1112.6387007000158,1112.9214969000313,1112.9374990000506,None,down,1112.9374990000506,None,1112.9374990000506,1114.0201004000264,0.07465550000779331,None,2.232317999994848,,,,,,,,,40,001,2019_Dec_25_1548,untitled,3.1.0,59.92994191560801,
