trialNumber,mychoice,otherchoice,stay,skip,pointsWon,otherScore,unobtained,choicepos,pos_1,otherscore,allowedkeyresp,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,image_2.started,image_2.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,text.started,text.stopped,left_3.started,left_3.stopped,middle_3.started,middle_3.stopped,right_3.started,right_3.stopped,otherleft_1.started,otherleft_1.stopped,othermiddle_1.started,othermiddle_1.stopped,otherright_1.started,otherright_1.stopped,text_2.started,text_2.stopped,left_4.started,left_4.stopped,right_4.started,right_4.stopped,middle_4.started,middle_4.stopped,ISI_3.started,ISI_3.stopped,mypick.started,mypick.stopped,otherpick.started,otherpick.stopped,residal.started,residal.stopped,otherleft_5.started,otherleft_5.stopped,othermiddle_5.started,othermiddle_5.stopped,otherright_5.started,otherright_5.stopped,left_5.started,left_5.stopped,right_5.started,right_5.stopped,middle_5.started,middle_5.stopped,ISI_5.started,ISI_5.stopped,mypick_1.started,mypick_1.stopped,otherpick_1.started,otherpick_1.stopped,residal_1.started,residal_1.stopped,otherleft_6.started,otherleft_6.stopped,othermiddle_6.started,othermiddle_6.stopped,otherright_6.started,otherright_6.stopped,text_3.started,text_3.stopped,rating,ratingrt,totalScore,othertotalScore,unobtainedScore,image_4.started,image_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,image_5.started,image_5.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,otherleft_3.started,otherleft_3.stopped,othermiddle_3.started,othermiddle_3.stopped,otherright_3.started,otherright_3.stopped,text_4.started,text_4.stopped,ISI_2.started,ISI_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,otherleft_4.started,otherleft_4.stopped,othermiddle_4.started,othermiddle_4.stopped,otherright_4.started,otherright_4.stopped,text_5.started,text_5.stopped,left.started,left.stopped,right.started,right.stopped,middle.started,middle.stopped,ISI.started,ISI.stopped,mypick_3.started,mypick_3.stopped,otherpick_3.started,otherpick_3.stopped,residal_3.started,residal_3.stopped,otherleft.started,otherleft.stopped,othermiddle.started,othermiddle.stopped,otherright.started,otherright.stopped,right_2.started,right_2.stopped,middle_2.started,middle_2.stopped,left_2.started,left_2.stopped,ISI_4.started,ISI_4.stopped,mypick_4.started,mypick_4.stopped,otherpick_4.started,otherpick_4.stopped,residal_4.started,residal_4.stopped,otherleft_2.started,otherleft_2.stopped,othermiddle_2.started,othermiddle_2.stopped,otherright_2.started,otherright_2.stopped,text_6.started,text_6.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
63,-150,0,0,one,-150,0,0,,,,,0,43,43,62,,,,,,,,,,,g,4.401897599978838,552.2258338999818,None,552.2258338999818,None,556.6866960999905,None,556.6866960999905,None,556.6866960999905,None,558.6365313999704,559.1692834999994,558.6365313999704,559.1692834999994,558.6365313999704,559.1692834999994,556.6866960999905,None,559.2023313499988,None,559.2023313499988,None,559.2023313499988,None,0.026769249991048127,None,559.2023313499988,None,559.2023313499988,None,559.2023313499988,None,559.2023313499988,None,559.2023313499988,None,559.2023313499988,None,559.2015397999785,None,559.2015397999785,None,559.2015397999785,None,0.019546750059816986,0.519546750059817,559.2015397999785,None,559.2015397999785,None,559.2015397999785,None,559.2015397999785,None,559.2015397999785,None,559.2015397999785,None,561.1832033999963,561.1832033999963,-41.0,2.903,-1150,-1150,-1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
84,-150,-150,0,two,-150,-150,0,,,,,0,44,44,83,,,,,,,,,,,g,3.025547600002028,564.1678600999876,None,564.1678600999876,None,567.2232024999685,None,567.2232024999685,None,567.2232024999685,None,569.1944488000008,569.7075174999773,569.1944488000008,569.7075174999773,569.1944488000008,569.7075174999773,567.2232024999685,None,569.7405653499766,None,569.7405653499766,None,569.7405653499766,None,0.019011050055269152,None,569.7405653499766,None,569.7405653499766,None,569.7405653499766,None,569.7405653499766,None,569.7405653499766,None,569.7405653499766,None,569.7495327999932,None,569.7495327999932,None,569.7495327999932,None,0.010292149963788688,0.5102921499637887,569.7495327999932,None,569.7495327999932,None,569.7495327999932,None,569.7495327999932,None,569.7495327999932,None,569.7495327999932,None,571.7080204999656,571.7080204999656,-24.4,2.764,-1300,-1300,-1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
7,0,50,200,two,0,50,200,,,,,0,45,45,6,,,,,,,,,,,g,2.4329447000054643,574.5672575000208,None,574.5672575000208,None,577.0324727999978,None,577.0324727999978,None,577.0324727999978,None,578.9996752999723,579.5214781999821,578.9996752999723,579.5214781999821,578.9996752999723,579.5214781999821,577.0324727999978,None,579.5545260499814,None,579.5545260499814,None,579.5545260499814,None,0.020172149990685284,None,579.5545260499814,None,579.5545260499814,None,579.5545260499814,None,579.5545260499814,None,579.5545260499814,None,579.5545260499814,None,579.5701555999694,None,579.5701555999694,None,579.5701555999694,None,0.007384349999483675,0.5073843499994837,579.5701555999694,None,579.5701555999694,None,579.5701555999694,None,579.5701555999694,None,579.5701555999694,None,579.5701555999694,None,581.5714871499688,None,-23.1,3.621,-1300,-1250,-1450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
18,200,0,0,one,200,0,0,,,,,0,46,46,17,,,,,,,,,,,g,0.9136636999901384,585.2450855000061,None,585.2450855000061,None,586.213878199982,None,586.213878199982,None,586.213878199982,None,588.1795432000072,588.6930366000161,588.1795432000072,588.6930366000161,588.1795432000072,588.6930366000161,586.213878199982,None,588.7260844500154,None,588.7260844500154,None,588.7260844500154,None,0.024520550097804517,None,588.7260844500154,None,588.7260844500154,None,588.7260844500154,None,588.7260844500154,None,588.7260844500154,None,588.7260844500154,None,588.7408220999641,None,588.7408220999641,None,588.7408220999641,None,0.01782584999455139,0.5178258499945514,588.7408220999641,None,588.7408220999641,None,588.7408220999641,None,588.7408220999641,None,588.7408220999641,None,588.7408220999641,None,590.7131832999876,590.7131832999876,-44.1,2.599,-1100,-1250,-1450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
68,0,-150,0,two,0,-150,0,,,,,0,47,47,67,,,,,,,,,,,g,2.1330608999705873,593.3688617000007,None,593.3688617000007,None,595.5368065999937,None,595.5368065999937,None,595.5368065999937,None,597.4785577000002,597.9804517999873,597.4785577000002,597.9804517999873,597.4785577000002,597.9804517999873,595.5368065999937,None,598.0630258499762,None,598.0630258499762,None,598.0630258499762,None,0.027124649961479008,None,598.0630258499762,None,598.0630258499762,None,598.0630258499762,None,598.0630258499762,None,598.0630258499762,None,598.0630258499762,None,598.060313199996,None,598.060313199996,None,598.060313199996,None,0.01991935004480183,0.5199193500448018,598.060313199996,None,598.060313199996,None,598.060313199996,None,598.060313199996,None,598.060313199996,None,598.060313199996,None,600.0441421999712,600.0441421999712,-8.100000000000001,4.194,-1100,-1400,-1450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
11,200,50,0,two,200,50,0,,,,,0,48,48,10,,,,,,,,,,,g,1.4719901000498794,604.3138147999998,None,604.3138147999998,None,605.8316350000096,None,605.8316350000096,None,605.8316350000096,None,607.7933288000058,608.3258223999874,607.7933288000058,608.3258223999874,607.7933288000058,608.3258223999874,605.8316350000096,None,608.3588702499867,None,608.3588702499867,None,608.3588702499867,None,0.02753194997785613,None,608.3588702499867,None,608.3588702499867,None,608.3588702499867,None,608.3588702499867,None,608.3588702499867,None,608.3588702499867,None,608.3584529000218,None,608.3584529000218,None,608.3584529000218,None,0.02034045004984364,0.5203404500498436,608.3584529000218,None,608.3584529000218,None,608.3584529000218,None,608.3584529000218,None,608.3584529000218,None,608.3584529000218,None,610.3320917999954,610.3320917999954,18.799999999999997,3.217,-900,-1350,-1450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
8,0,200,50,two,0,200,50,,,,,0,49,49,7,,,,,,,,,,,g,2.0921745999949053,613.6314971999964,None,613.6314971999964,None,615.7859596000053,None,615.7859596000053,None,615.7859596000053,None,617.7414085000055,618.2470192000037,617.7414085000055,618.2470192000037,617.7414085000055,618.2470192000037,615.7859596000053,None,618.3089099500096,None,618.3089099500096,None,618.3089099500096,None,0.025369149981997907,None,618.3089099500096,None,618.3089099500096,None,618.3089099500096,None,618.3089099500096,None,618.3089099500096,None,618.3089099500096,None,618.3073841999867,None,618.3073841999867,None,618.3073841999867,None,0.016708150040358305,0.5167081500403583,618.3073841999867,None,618.3073841999867,None,618.3073841999867,None,618.3073841999867,None,618.3073841999867,None,618.3073841999867,None,620.2899900000193,620.2899900000193,-47.9,3.831,-900,-1150,-1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
93,0,-200,-200,two,0,-200,-200,,,,,0,50,50,92,,,,,,,,,,,g,1.4803780000074767,624.1887246000115,None,624.1887246000115,None,625.7132430999773,None,625.7132430999773,None,625.7132430999773,None,627.6546116999816,628.1786349000176,627.6546116999816,628.1786349000176,627.6546116999816,628.1786349000176,625.7132430999773,None,628.2273102499778,None,628.2273102499778,None,628.2273102499778,None,0.017158349975943565,None,628.2273102499778,None,628.2273102499778,None,628.2273102499778,None,628.2273102499778,None,628.2273102499778,None,628.2273102499778,None,628.242318500008,None,628.242318500008,None,628.242318500008,None,0.0011639500153250992,0.5011639500153251,628.242318500008,None,628.242318500008,None,628.242318500008,None,628.242318500008,None,628.242318500008,None,628.242318500008,None,630.2188316999818,630.2188316999818,-36.5,2.369,-900,-1350,-1600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
38,200,0,200,one,200,0,200,,,,,0,51,51,37,,,,,,,,,,,g,1.962829700030852,632.6508689000038,None,632.6508689000038,None,634.6475379000185,None,634.6475379000185,None,634.6475379000185,None,636.6253471999662,637.1401386999642,636.6253471999662,637.1401386999642,636.6253471999662,637.1401386999642,634.6475379000185,None,637.1731865499635,None,637.1731865499635,None,637.1731865499635,None,0.020921949995681643,None,637.1731865499635,None,637.1731865499635,None,637.1731865499635,None,637.1731865499635,None,637.1731865499635,None,637.1731865499635,None,637.2022732999758,None,637.2022732999758,None,637.2022732999758,None,0.00014874996850267053,0.5001487499685027,637.2022732999758,None,637.2022732999758,None,637.2022732999758,None,637.2022732999758,None,637.2022732999758,None,637.2022732999758,None,639.2036249500118,None,27.400000000000006,3.821,-700,-1350,-1400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
61,0,0,-150,one,0,0,-150,,,,,0,52,52,60,,,,,,,,,,,g,1.3605248999665491,643.0535731000127,None,643.0535731000127,None,644.4689902999671,None,644.4689902999671,None,644.4689902999671,None,646.4343250999809,646.944152400014,646.4343250999809,646.944152400014,646.4343250999809,646.944152400014,644.4689902999671,None,646.9772002500133,None,646.9772002500133,None,646.9772002500133,None,0.005067450052592903,None,646.9772002500133,None,646.9772002500133,None,646.9772002500133,None,646.9772002500133,None,646.9772002500133,None,646.9772002500133,None,647.0016307000187,None,647.0016307000187,None,647.0016307000187,None,0.029221000033430755,0.5292210000334308,647.0016307000187,None,647.0016307000187,None,647.0016307000187,None,647.0016307000187,None,647.0016307000187,None,647.0016307000187,None,648.9520091000013,648.9520091000013,-21.1,3.441,-700,-1350,-1550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
79,-200,-150,-150,two,-200,-150,-150,,,,,0,53,53,78,,,,,,,,,,,g,1.2974775999900885,652.5019354000106,None,652.5019354000106,None,653.8344541999977,None,653.8344541999977,None,653.8344541999977,None,655.7847275999957,656.299763899995,655.7847275999957,656.299763899995,655.7847275999957,656.299763899995,653.8344541999977,None,656.3732765500201,None,656.3732765500201,None,656.3732765500201,None,0.01937265007290989,None,656.3732765500201,None,656.3732765500201,None,656.3732765500201,None,656.3732765500201,None,656.3732765500201,None,656.3732765500201,None,656.3829111999949,None,656.3829111999949,None,656.3829111999949,None,0.008213650027755648,0.5082136500277556,656.3829111999949,None,656.3829111999949,None,656.3829111999949,None,656.3829111999949,None,656.3829111999949,None,656.3829111999949,None,658.369911799964,658.369911799964,-7.899999999999999,2.56,-900,-1500,-1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
53,-200,-150,0,one,-200,-150,0,,,,,0,54,54,52,,,,,,,,,,,g,2.890302700048778,660.9996201000176,None,660.9996201000176,None,663.9502922999673,None,663.9502922999673,None,663.9502922999673,None,665.884859999991,666.3984850000124,665.884859999991,666.3984850000124,665.884859999991,666.3984850000124,663.9502922999673,None,666.4712520500063,None,666.4712520500063,None,666.4712520500063,None,0.01939624996157363,None,666.4712520500063,None,666.4712520500063,None,666.4712520500063,None,666.4712520500063,None,666.4712520500063,None,666.4712520500063,None,666.4896970000118,None,666.4896970000118,None,666.4896970000118,None,0.005947750003542751,0.5059477500035428,666.4896970000118,None,666.4896970000118,None,666.4896970000118,None,666.4896970000118,None,666.4896970000118,None,666.4896970000118,None,668.4817392000114,668.4817392000114,-11.299999999999997,2.651,-1100,-1650,-1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
59,-200,-150,0,two,-200,-150,0,,,,,0,55,55,58,,,,,,,,,,,g,2.265076500014402,671.1976489999797,None,671.1976489999797,None,673.497843899997,None,673.497843899997,None,673.497843899997,None,675.469070799998,675.9809528000187,675.469070799998,675.9809528000187,675.469070799998,675.9809528000187,673.497843899997,None,676.014000650018,None,676.014000650018,None,676.014000650018,None,0.026425949996337295,None,676.014000650018,None,676.014000650018,None,676.014000650018,None,676.014000650018,None,676.014000650018,None,676.014000650018,None,676.0123165000114,None,676.0123165000114,None,676.0123165000114,None,0.01895945001160726,0.5189594500116073,676.0123165000114,None,676.0123165000114,None,676.0123165000114,None,676.0123165000114,None,676.0123165000114,None,676.0123165000114,None,677.9991134000011,677.9991134000011,-8.200000000000003,2.692,-1300,-1800,-1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
28,0,50,50,one,0,50,50,,,,,0,56,56,27,,,,,,,,,,,g,2.3314616000279784,680.7631168999942,None,680.7631168999942,None,683.1443519999739,None,683.1443519999739,None,683.1443519999739,None,685.1165688000037,685.6280315999757,685.1165688000037,685.6280315999757,685.1165688000037,685.6280315999757,683.1443519999739,None,685.661079449975,None,685.661079449975,None,685.661079449975,None,0.02718504995573312,None,685.661079449975,None,685.661079449975,None,685.661079449975,None,685.661079449975,None,685.661079449975,None,685.661079449975,None,685.6604437999777,None,685.6604437999777,None,685.6604437999777,None,0.020489250018727034,0.520489250018727,685.6604437999777,None,685.6604437999777,None,685.6604437999777,None,685.6604437999777,None,685.6604437999777,None,685.6604437999777,None,687.6445664999774,687.6445664999774,-39.8,3.199,-1300,-1750,-1650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
57,-150,0,-200,two,-150,0,-200,,,,,0,57,57,56,,,,,,,,,,,g,2.4062873999937437,690.927400799992,None,690.927400799992,None,693.3827749000047,None,693.3827749000047,None,693.3827749000047,None,695.358688200009,695.8767620999715,695.358688200009,695.8767620999715,695.358688200009,695.8767620999715,693.3827749000047,None,695.9098099499708,None,695.9098099499708,None,695.9098099499708,None,0.027290949947200716,None,695.9098099499708,None,695.9098099499708,None,695.9098099499708,None,695.9098099499708,None,695.9098099499708,None,695.9098099499708,None,695.908668500022,None,695.908668500022,None,695.908668500022,None,0.02002014993922785,0.5200201499392278,695.908668500022,None,695.908668500022,None,695.908668500022,None,695.908668500022,None,695.908668500022,None,695.908668500022,None,697.8782970000175,697.8782970000175,-27.9,3.197,-1450,-1750,-1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
10,50,200,0,two,50,200,0,,,,,0,58,58,9,,,,,,,,,,,g,2.3203403999796137,701.1395762999891,None,701.1395762999891,None,703.48375449999,None,703.48375449999,None,703.48375449999,None,705.4427587999962,705.9745870999759,705.4427587999962,705.9745870999759,705.4427587999962,705.9745870999759,703.48375449999,None,706.0076349499752,None,706.0076349499752,None,706.0076349499752,None,0.026168249954935163,None,706.0076349499752,None,706.0076349499752,None,706.0076349499752,None,706.0076349499752,None,706.0076349499752,None,706.0076349499752,None,706.0071582999662,None,706.0071582999662,None,706.0071582999662,None,0.019171749940142035,0.519171749940142,706.0071582999662,None,706.0071582999662,None,706.0071582999662,None,706.0071582999662,None,706.0071582999662,None,706.0071582999662,None,707.992477199994,707.992477199994,-45.3,3.479,-1400,-1550,-1850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
67,0,0,-150,two,0,0,-150,,,,,0,59,59,66,,,,,,,,,,,g,1.769099599972833,711.5262382000219,None,711.5262382000219,None,713.3452085999888,None,713.3452085999888,None,713.3452085999888,None,715.3224409999675,None,715.3224409999675,None,715.3224409999675,None,713.3452085999888,None,715.8450688500191,None,715.8450688500191,None,715.8450688500191,None,0.019005850015673786,None,715.8450688500191,None,715.8450688500191,None,715.8450688500191,None,715.8450688500191,None,715.8450688500191,None,715.8450688500191,None,715.8625230999896,None,715.8625230999896,None,715.8625230999896,None,0.004931350063998252,0.5049313500639983,715.8625230999896,None,715.8625230999896,None,715.8625230999896,None,715.8625230999896,None,715.8625230999896,None,715.8625230999896,None,717.8550012999913,717.8550012999913,-38.0,3.323,-1400,-1550,-2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
16,0,0,200,one,0,0,200,,,,,0,60,60,15,,,,,,,,,,,g,0.8023337000049651,721.238490400021,None,721.238490400021,None,722.0871916000033,None,722.0871916000033,None,722.0871916000033,None,724.0568407999817,724.5712838000036,724.0568407999817,724.5712838000036,724.0568407999817,724.5712838000036,722.0871916000033,None,724.6043316500029,None,724.6043316500029,None,724.6043316500029,None,0.026345950027462095,None,724.6043316500029,None,724.6043316500029,None,724.6043316500029,None,724.6043316500029,None,724.6043316500029,None,724.6043316500029,None,724.6036734000081,None,724.6036734000081,None,724.6036734000081,None,0.01945244998205453,0.5194524499820545,724.6036734000081,None,724.6036734000081,None,724.6036734000081,None,724.6036734000081,None,724.6036734000081,None,724.6036734000081,None,726.5701624000212,726.5701624000212,-40.9,3.092,-1400,-1550,-1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
66,-200,0,0,one,-200,0,0,,,,,0,61,61,65,,,,,,,,,,,a,2.096186899987515,729.7176308999769,None,729.7176308999769,None,731.8324396999669,None,731.8324396999669,None,731.8324396999669,None,733.7984929999802,734.303414999973,733.7984929999802,734.303414999973,733.7984929999802,734.303414999973,731.8324396999669,None,734.3364628499723,None,734.3364628499723,None,734.3364628499723,None,0.024415049992967397,None,734.3364628499723,None,734.3364628499723,None,734.3364628499723,None,734.3364628499723,None,734.3364628499723,None,734.3364628499723,None,734.3381921999971,None,734.3381921999971,None,734.3381921999971,None,0.014795550028793514,0.5147955500287935,734.3381921999971,None,734.3381921999971,None,734.3381921999971,None,734.3381921999971,None,734.3381921999971,None,734.3381921999971,None,736.301748799975,736.301748799975,-47.3,2.582,-1600,-1550,-1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
70,0,0,-200,two,0,0,-200,,,,,0,62,62,69,,,,,,,,,,,g,1.8203467999701388,738.9724759999663,None,738.9724759999663,None,740.8340424000053,None,740.8340424000053,None,740.8340424000053,None,742.8007902000099,743.3002689999994,742.8007902000099,743.3002689999994,742.8007902000099,743.3002689999994,740.8340424000053,None,743.3333168499987,None,743.3333168499987,None,743.3333168499987,None,0.024897050054278225,None,743.3333168499987,None,743.3333168499987,None,743.3333168499987,None,743.3333168499987,None,743.3333168499987,None,743.3333168499987,None,743.3323856000206,None,743.3323856000206,None,743.3323856000206,None,0.01779775001341477,0.5177977500134148,743.3323856000206,None,743.3323856000206,None,743.3323856000206,None,743.3323856000206,None,743.3323856000206,None,743.3323856000206,None,745.3182857999927,745.3182857999927,-44.1,4.879,-1600,-1550,-2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
1,0,50,200,one,0,50,200,,,,,0,63,63,0,,,,,,,,,,,g,1.2683392000035383,750.2660278999829,None,750.2660278999829,None,751.5876211000141,None,751.5876211000141,None,751.5876211000141,None,753.5270643999684,754.0335654999944,753.5270643999684,754.0335654999944,753.5270643999684,754.0335654999944,751.5876211000141,None,754.0970965499757,None,754.0970965499757,None,754.0970965499757,None,0.027719149948097765,None,754.0970965499757,None,754.0970965499757,None,754.0970965499757,None,754.0970965499757,None,754.0970965499757,None,754.0970965499757,None,754.0969085000106,None,754.0969085000106,None,754.0969085000106,None,0.02018914994550869,0.5201891499455087,754.0969085000106,None,754.0969085000106,None,754.0969085000106,None,754.0969085000106,None,754.0969085000106,None,754.0969085000106,None,756.080853499996,756.080853499996,-43.8,3.978,-1600,-1500,-1800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
89,-200,-150,-200,one,-200,-150,-200,,,,,0,64,64,88,,,,,,,,,,,g,1.8256477999966592,760.1185012999922,None,760.1185012999922,None,762.0040607000119,None,762.0040607000119,None,762.0040607000119,None,763.9795575999888,764.4794852000196,763.9795575999888,764.4794852000196,763.9795575999888,764.4794852000196,762.0040607000119,None,764.5125330500189,None,764.5125330500189,None,764.5125330500189,None,0.027304250048473477,None,764.5125330500189,None,764.5125330500189,None,764.5125330500189,None,764.5125330500189,None,764.5125330500189,None,764.5125330500189,None,764.5118304999778,None,764.5118304999778,None,764.5118304999778,None,0.02051474998006597,0.520514749980066,764.5118304999778,None,764.5118304999778,None,764.5118304999778,None,764.5118304999778,None,764.5118304999778,None,764.5118304999778,None,766.4955828000093,766.4955828000093,-44.6,2.817,-1800,-1650,-2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
91,-200,-200,0,two,-200,-200,0,,,,,0,65,65,90,,,,,,,,,,,g,5.302452699979767,769.3939082999714,None,769.3939082999714,None,774.7516104999813,None,774.7516104999813,None,774.7516104999813,None,776.727041199978,None,776.727041199978,None,776.727041199978,None,774.7516104999813,None,777.2597440499696,None,777.2597440499696,None,777.2597440499696,None,0.025130850030109286,None,777.2597440499696,None,777.2597440499696,None,777.2597440499696,None,777.2597440499696,None,777.2597440499696,None,777.2597440499696,None,777.2589735999936,None,777.2589735999936,None,777.2589735999936,None,0.018230649933684617,0.5182306499336846,777.2589735999936,None,777.2589735999936,None,777.2589735999936,None,777.2589735999936,None,777.2589735999936,None,777.2589735999936,None,779.2411805000156,779.2411805000156,-33.7,6.985,-2000,-1850,-2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
62,0,-150,0,one,0,-150,0,,,,,0,66,66,61,,,,,,,,,,,g,2.4706789000192657,786.2892567999661,None,786.2892567999661,None,788.8079893999966,None,788.8079893999966,None,788.8079893999966,None,790.7803224999807,791.280920899997,790.7803224999807,791.280920899997,790.7803224999807,791.280920899997,788.8079893999966,None,791.3139687499963,None,791.3139687499963,None,791.3139687499963,None,0.020245850028004497,None,791.3139687499963,None,791.3139687499963,None,791.3139687499963,None,791.3139687499963,None,791.3139687499963,None,791.3139687499963,None,791.3311202999903,None,791.3311202999903,None,791.3311202999903,None,0.006666750006843358,0.5066667500068434,791.3311202999903,None,791.3311202999903,None,791.3311202999903,None,791.3311202999903,None,791.3311202999903,None,791.3311202999903,None,793.3071762999753,793.3071762999753,-37.3,4.202,-2000,-2000,-2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,22,chengyi,2022_Apr_12_0839,experiment3,2021.1.4,30.0134009842546,
